time,region_id,year_id,crop_id,irrigation_id,risk_level,risk_score,recommendation,factors,created_at
2021-04-04,1,2021,1,1,Moderate,33.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.9, ""soil_moisture"": 27.0, ""temperature"": 29.1}",2021-04-04 01:00:00
2021-04-05,1,2021,1,1,Moderate,36.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 28.6, ""temperature"": 29.3}",2021-04-05 01:00:00
2021-04-06,1,2021,1,1,Moderate,40.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 26.5, ""temperature"": 28.9}",2021-04-06 01:00:00
2021-04-07,1,2021,1,1,Low,24.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 13.2, ""soil_moisture"": 33.7, ""temperature"": 31.0}",2021-04-07 01:00:00
2021-04-08,1,2021,1,1,Moderate,29.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 31.7, ""temperature"": 28.0}",2021-04-08 01:00:00
2021-04-09,1,2021,1,1,Moderate,36.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 31.8, ""temperature"": 30.4}",2021-04-09 01:00:00
2021-04-10,1,2021,1,1,Low,23.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 35.7, ""temperature"": 29.5}",2021-04-10 01:00:00
2021-04-11,1,2021,1,1,Moderate,25.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 35.0, ""temperature"": 28.1}",2021-04-11 01:00:00
2021-04-12,1,2021,1,1,Low,19.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.4, ""soil_moisture"": 36.6, ""temperature"": 30.2}",2021-04-12 01:00:00
2021-04-13,1,2021,1,1,Moderate,29.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 34.6, ""temperature"": 30.1}",2021-04-13 01:00:00
2021-04-14,1,2021,1,1,Moderate,32.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 32.6, ""temperature"": 30.1}",2021-04-14 01:00:00
2021-04-15,1,2021,1,1,Moderate,32.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 31.5, ""temperature"": 29.4}",2021-04-15 01:00:00
2021-04-16,1,2021,1,1,Moderate,37.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 29.7, ""temperature"": 30.8}",2021-04-16 01:00:00
2021-04-17,1,2021,1,1,Moderate,30.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.2, ""soil_moisture"": 31.6, ""temperature"": 30.7}",2021-04-17 01:00:00
2021-04-18,1,2021,1,1,Moderate,39.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 30.0, ""temperature"": 30.1}",2021-04-18 01:00:00
2021-04-19,1,2021,1,1,Moderate,40.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 27.8, ""temperature"": 28.1}",2021-04-19 01:00:00
2021-04-20,1,2021,1,1,Moderate,26.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 32.6, ""temperature"": 28.6}",2021-04-20 01:00:00
2021-04-21,1,2021,1,1,Low,19.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.1, ""soil_moisture"": 34.4, ""temperature"": 26.6}",2021-04-21 01:00:00
2021-04-22,1,2021,1,1,Moderate,37.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 32.1, ""temperature"": 31.2}",2021-04-22 01:00:00
2021-04-23,1,2021,1,1,Moderate,27.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 33.5, ""temperature"": 29.7}",2021-04-23 01:00:00
2021-04-24,1,2021,1,1,Moderate,29.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 33.7, ""temperature"": 30.1}",2021-04-24 01:00:00
2021-04-25,1,2021,1,1,Moderate,34.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 31.9, ""temperature"": 31.4}",2021-04-25 01:00:00
2021-04-26,1,2021,1,1,Moderate,35.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 29.9, ""temperature"": 28.0}",2021-04-26 01:00:00
2021-04-27,1,2021,1,1,Moderate,28.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.3, ""soil_moisture"": 31.7, ""temperature"": 29.6}",2021-04-27 01:00:00
2021-04-28,1,2021,1,1,Moderate,40.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 29.4, ""temperature"": 29.8}",2021-04-28 01:00:00
2021-04-29,1,2021,1,1,Moderate,44.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 27.1, ""temperature"": 29.1}",2021-04-29 01:00:00
2021-04-30,1,2021,1,1,Moderate,39.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 26.4, ""temperature"": 30.4}",2021-04-30 01:00:00
2021-05-01,1,2021,1,1,Moderate,41.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 24.8, ""temperature"": 28.3}",2021-05-01 01:00:00
2021-05-02,1,2021,1,1,Moderate,47.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 23.0, ""temperature"": 29.8}",2021-05-02 01:00:00
2021-05-03,1,2021,1,1,Low,20.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 8.7, ""soil_moisture"": 30.4, ""temperature"": 29.4}",2021-05-03 01:00:00
2021-05-04,1,2021,1,1,Moderate,43.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 28.4, ""temperature"": 30.2}",2021-05-04 01:00:00
2021-05-05,1,2021,1,1,Moderate,38.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 26.2, ""temperature"": 28.4}",2021-05-05 01:00:00
2021-05-06,1,2021,1,1,Moderate,37.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 26.1, ""temperature"": 29.4}",2021-05-06 01:00:00
2021-05-07,1,2021,1,1,High,50.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 23.7, ""temperature"": 29.5}",2021-05-07 01:00:00
2021-05-08,1,2021,1,1,Moderate,49.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 23.1, ""temperature"": 30.3}",2021-05-08 01:00:00
2021-05-09,1,2021,1,1,Moderate,43.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 23.1, ""temperature"": 29.0}",2021-05-09 01:00:00
2021-05-10,1,2021,1,1,High,50.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 21.7, ""temperature"": 29.5}",2021-05-10 01:00:00
2021-05-11,1,2021,1,1,High,56.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 20.0, ""temperature"": 30.3}",2021-05-11 01:00:00
2021-05-12,1,2021,1,1,High,50.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 20.5, ""temperature"": 30.4}",2021-05-12 01:00:00
2021-05-13,1,2021,1,1,Moderate,38.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.7, ""soil_moisture"": 22.7, ""temperature"": 27.8}",2021-05-13 01:00:00
2021-05-14,1,2021,1,1,High,54.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 20.2, ""temperature"": 30.3}",2021-05-14 01:00:00
2021-05-15,1,2021,1,1,High,55.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 18.8, ""temperature"": 29.4}",2021-05-15 01:00:00
2021-05-16,1,2021,1,1,High,59.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 16.4, ""temperature"": 29.4}",2021-05-16 01:00:00
2021-05-17,1,2021,1,1,High,65.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 14.5, ""temperature"": 29.4}",2021-05-17 01:00:00
2021-05-18,1,2021,1,1,High,55.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 15.9, ""temperature"": 28.4}",2021-05-18 01:00:00
2021-05-19,1,2021,1,1,High,56.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 16.5, ""temperature"": 29.9}",2021-05-19 01:00:00
2021-05-20,1,2021,1,1,High,63.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 15.4, ""temperature"": 30.9}",2021-05-20 01:00:00
2021-05-21,1,2021,1,1,High,64.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 13.0, ""temperature"": 29.2}",2021-05-21 01:00:00
2021-05-22,1,2021,1,1,High,68.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 11.4, ""temperature"": 28.3}",2021-05-22 01:00:00
2021-05-23,1,2021,1,1,High,74.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 10.4, ""temperature"": 31.3}",2021-05-23 01:00:00
2021-05-24,1,2021,1,1,High,69.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 10.5, ""temperature"": 29.9}",2021-05-24 01:00:00
2021-05-25,1,2021,1,1,High,63.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.2, ""soil_moisture"": 12.1, ""temperature"": 29.9}",2021-05-25 01:00:00
2021-05-26,1,2021,1,1,High,74.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 9.7, ""temperature"": 29.5}",2021-05-26 01:00:00
2021-05-27,1,2021,1,1,Extreme,81.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 7.3, ""temperature"": 30.6}",2021-05-27 01:00:00
2021-05-28,1,2021,1,1,High,73.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 8.5, ""temperature"": 29.7}",2021-05-28 01:00:00
2021-05-29,1,2021,1,1,High,66.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 14.9, ""temperature"": 29.8}",2021-05-29 01:00:00
2021-05-30,1,2021,1,1,High,67.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 13.7, ""temperature"": 30.2}",2021-05-30 01:00:00
2021-05-31,1,2021,1,1,High,72.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 15.9, ""temperature"": 34.0}",2021-05-31 01:00:00
2021-06-01,1,2021,1,1,High,55.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 19.7, ""temperature"": 29.2}",2021-06-01 01:00:00
2021-06-02,1,2021,1,1,High,56.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 18.4, ""temperature"": 28.9}",2021-06-02 01:00:00
2021-06-03,1,2021,1,1,High,59.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 17.9, ""temperature"": 30.6}",2021-06-03 01:00:00
2021-06-04,1,2021,1,1,High,57.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 17.2, ""temperature"": 29.9}",2021-06-04 01:00:00
2021-06-05,1,2021,1,1,High,62.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 15.4, ""temperature"": 30.1}",2021-06-05 01:00:00
2021-06-06,1,2021,1,1,High,70.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 13.2, ""temperature"": 30.3}",2021-06-06 01:00:00
2021-06-07,1,2021,1,1,High,70.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 11.7, ""temperature"": 30.0}",2021-06-07 01:00:00
2021-06-08,1,2021,1,1,Extreme,79.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 9.2, ""temperature"": 31.7}",2021-06-08 01:00:00
2021-06-09,1,2021,1,1,High,55.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 17.1, ""temperature"": 28.3}",2021-06-09 01:00:00
2021-06-10,1,2021,1,1,High,66.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 14.6, ""temperature"": 29.8}",2021-06-10 01:00:00
2021-06-11,1,2021,1,1,High,65.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 13.0, ""temperature"": 28.8}",2021-06-11 01:00:00
2021-06-12,1,2021,1,1,High,71.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 12.0, ""temperature"": 30.2}",2021-06-12 01:00:00
2021-06-13,1,2021,1,1,High,68.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 11.6, ""temperature"": 30.3}",2021-06-13 01:00:00
2021-06-14,1,2021,1,1,High,73.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 10.2, ""temperature"": 29.9}",2021-06-14 01:00:00
2021-06-15,1,2021,1,1,Extreme,79.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 7.7, ""temperature"": 30.3}",2021-06-15 01:00:00
2021-06-16,1,2021,1,1,Extreme,79.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.8, ""temperature"": 28.5}",2021-06-16 01:00:00
2021-06-17,1,2021,1,1,High,72.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 10.4, ""temperature"": 30.1}",2021-06-17 01:00:00
2021-06-18,1,2021,1,1,Extreme,81.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 7.9, ""temperature"": 30.5}",2021-06-18 01:00:00
2021-06-19,1,2021,1,1,Extreme,80.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 6.9, ""temperature"": 30.5}",2021-06-19 01:00:00
2021-06-20,1,2021,1,1,Extreme,87.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.0, ""temperature"": 31.9}",2021-06-20 01:00:00
2021-06-21,1,2021,1,1,Extreme,90.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.7}",2021-06-21 01:00:00
2021-06-22,1,2021,1,1,Extreme,81.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 5.3, ""temperature"": 31.1}",2021-06-22 01:00:00
2021-06-23,1,2021,1,1,Extreme,76.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.3, ""soil_moisture"": 6.1, ""temperature"": 30.0}",2021-06-23 01:00:00
2021-06-24,1,2021,1,1,Extreme,84.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 5.0, ""temperature"": 30.4}",2021-06-24 01:00:00
2021-06-25,1,2021,1,1,Extreme,84.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 5.0, ""temperature"": 30.4}",2021-06-25 01:00:00
2021-06-26,1,2021,1,1,Extreme,83.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 5.0, ""temperature"": 31.0}",2021-06-26 01:00:00
2021-06-27,1,2021,1,1,Extreme,84.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 31.4}",2021-06-27 01:00:00
2021-06-28,1,2021,1,1,High,68.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 11.3, ""temperature"": 29.5}",2021-06-28 01:00:00
2021-06-29,1,2021,1,1,Extreme,80.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 9.4, ""temperature"": 32.4}",2021-06-29 01:00:00
2021-06-30,1,2021,1,1,High,71.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 9.1, ""temperature"": 29.6}",2021-06-30 01:00:00
2021-07-01,1,2021,1,1,High,68.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 13.1, ""temperature"": 31.1}",2021-07-01 01:00:00
2021-07-02,1,2021,1,1,High,71.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 11.0, ""temperature"": 29.7}",2021-07-02 01:00:00
2021-07-03,1,2021,1,1,Extreme,75.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 9.1, ""temperature"": 29.6}",2021-07-03 01:00:00
2021-07-04,1,2021,1,1,Extreme,85.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 6.6, ""temperature"": 30.3}",2021-07-04 01:00:00
2021-07-05,1,2021,1,1,Extreme,85.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 5.0, ""temperature"": 30.8}",2021-07-05 01:00:00
2021-07-06,1,2021,1,1,Extreme,83.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.1}",2021-07-06 01:00:00
2021-07-07,1,2021,1,1,Extreme,81.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.0, ""temperature"": 29.2}",2021-07-07 01:00:00
2021-07-08,1,2021,1,1,Extreme,86.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 29.0}",2021-07-08 01:00:00
2021-07-09,1,2021,1,1,Extreme,83.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.7, ""soil_moisture"": 5.4, ""temperature"": 31.5}",2021-07-09 01:00:00
2021-07-10,1,2021,1,1,Extreme,84.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.0, ""temperature"": 30.0}",2021-07-10 01:00:00
2021-07-11,1,2021,1,1,Extreme,77.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 5.7, ""temperature"": 29.4}",2021-07-11 01:00:00
2021-07-12,1,2021,1,1,Extreme,75.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 13.7, ""soil_moisture"": 8.6, ""temperature"": 32.7}",2021-07-12 01:00:00
2021-07-13,1,2021,1,1,Extreme,78.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 9.1, ""temperature"": 31.5}",2021-07-13 01:00:00
2021-07-14,1,2021,1,1,Extreme,84.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 8.3, ""temperature"": 34.2}",2021-07-14 01:00:00
2021-07-15,1,2021,1,1,Extreme,83.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.8, ""temperature"": 29.9}",2021-07-15 01:00:00
2021-07-16,1,2021,1,1,High,66.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 12.8, ""soil_moisture"": 9.5, ""temperature"": 31.0}",2021-07-16 01:00:00
