time,region_id,year_id,rainfall_mm,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,updated_at
2022-09-17,1,2022,6.1,High,31.9,18.5,25.2,59.0,2.85,23.53,7.32,7.32,2022-09-17 02:00:00
2022-09-18,1,2022,0.3,High,30.8,16.8,23.8,65.0,3.19,24.38,7.41,7.41,2022-09-18 02:00:00
2022-09-19,1,2022,5.7,High,32.1,16.7,24.4,57.0,3.01,23.89,7.36,7.36,2022-09-19 02:00:00
2022-09-20,1,2022,4.4,High,34.4,16.8,25.6,65.0,2.74,23.3,7.25,7.25,2022-09-20 02:00:00
2022-09-21,1,2022,0.5,High,33.1,17.1,25.1,62.0,3.42,23.01,7.17,7.17,2022-09-21 02:00:00
2022-09-22,1,2022,1.0,High,30.9,20.1,25.5,64.0,3.02,23.16,7.22,7.22,2022-09-22 02:00:00
2022-09-23,1,2022,0.0,High,32.9,18.8,25.8,64.0,2.76,24.85,7.76,7.76,2022-09-23 02:00:00
2022-09-24,1,2022,0.0,High,32.0,17.7,24.9,62.0,3.11,23.77,7.36,7.36,2022-09-24 02:00:00
2022-09-25,1,2022,2.2,High,31.5,19.0,25.3,65.0,3.16,25.18,7.8,7.8,2022-09-25 02:00:00
2022-09-26,1,2022,3.5,High,32.8,18.1,25.4,65.0,3.49,24.47,7.62,7.62,2022-09-26 02:00:00
2022-09-27,1,2022,0.6,High,31.8,16.6,24.2,67.0,3.36,24.18,7.39,7.39,2022-09-27 02:00:00
2022-09-28,1,2022,7.5,High,31.5,18.3,24.9,64.0,2.84,23.82,7.35,7.35,2022-09-28 02:00:00
2022-09-29,1,2022,0.9,High,31.8,16.9,24.4,63.0,3.14,24.1,7.4,7.4,2022-09-29 02:00:00
2022-09-30,1,2022,1.0,High,32.2,17.5,24.9,62.0,2.61,23.31,7.19,7.19,2022-09-30 02:00:00
2022-10-01,1,2022,0.4,High,33.0,18.2,25.6,63.0,3.21,24.42,7.63,7.63,2022-10-01 02:00:00
2022-10-02,1,2022,0.0,High,33.1,18.1,25.6,64.0,3.6,25.72,8.03,8.03,2022-10-02 02:00:00
2022-10-03,1,2022,1.6,High,29.8,18.6,24.2,63.0,2.8,23.67,7.24,7.24,2022-10-03 02:00:00
2022-10-04,1,2022,0.0,High,31.9,17.8,24.8,68.0,2.61,25.81,7.91,7.91,2022-10-04 02:00:00
2022-10-05,1,2022,0.3,High,29.9,17.5,23.7,60.0,2.81,23.93,7.28,7.28,2022-10-05 02:00:00
2022-10-06,1,2022,0.4,High,31.2,17.9,24.5,63.0,3.04,23.27,7.16,7.16,2022-10-06 02:00:00
2022-10-07,1,2022,0.5,High,31.0,16.9,23.9,63.0,2.95,24.24,7.38,7.38,2022-10-07 02:00:00
2022-10-08,1,2022,1.6,High,30.2,18.0,24.1,56.0,3.13,23.18,7.13,7.13,2022-10-08 02:00:00
2022-10-09,1,2022,2.9,High,30.2,18.9,24.5,56.0,3.68,23.47,7.3,7.3,2022-10-09 02:00:00
2022-10-10,1,2022,0.4,High,32.1,18.1,25.1,60.0,2.83,23.66,7.35,7.35,2022-10-10 02:00:00
2022-10-11,1,2022,0.1,High,32.9,19.6,26.2,62.0,3.34,24.2,7.63,7.63,2022-10-11 02:00:00
2022-10-12,1,2022,0.5,High,34.7,17.4,26.0,63.0,3.12,23.98,7.53,7.53,2022-10-12 02:00:00
2022-10-13,1,2022,1.7,High,32.2,17.4,24.8,62.0,2.75,24.43,7.53,7.53,2022-10-13 02:00:00
2022-10-14,1,2022,1.3,High,31.2,18.0,24.6,62.0,3.32,24.73,7.62,7.62,2022-10-14 02:00:00
2022-10-15,1,2022,1.6,High,33.1,18.6,25.8,61.0,3.14,22.91,7.2,7.2,2022-10-15 02:00:00
2022-10-16,1,2022,3.9,High,34.4,17.9,26.1,59.0,2.8,23.61,7.43,7.43,2022-10-16 02:00:00
2022-10-17,1,2022,0.6,High,31.2,17.2,24.2,67.0,3.66,24.21,7.4,7.4,2022-10-17 02:00:00
2022-10-18,1,2022,0.2,High,28.7,18.8,23.7,63.0,3.24,21.95,6.7,6.7,2022-10-18 02:00:00
2022-10-19,1,2022,1.8,High,33.5,18.0,25.8,63.0,3.24,24.45,7.65,7.65,2022-10-19 02:00:00
2022-10-20,1,2022,0.1,High,31.3,18.2,24.7,64.0,2.25,23.3,7.15,7.15,2022-10-20 02:00:00
2022-10-21,1,2022,0.0,High,31.0,18.6,24.8,68.0,2.03,23.85,7.29,7.29,2022-10-21 02:00:00
2022-10-22,1,2022,0.7,High,31.5,17.3,24.4,57.0,2.75,22.57,6.96,6.96,2022-10-22 02:00:00
2022-10-23,1,2022,1.0,High,32.9,19.6,26.3,64.0,2.94,25.49,8.0,8.0,2022-10-23 02:00:00
2022-10-24,1,2022,1.0,High,32.3,17.5,24.9,61.0,3.36,25.55,7.91,7.91,2022-10-24 02:00:00
2022-10-25,1,2022,0.6,High,30.8,16.5,23.6,65.0,2.99,22.89,6.94,6.94,2022-10-25 02:00:00
2022-10-26,1,2022,2.2,High,31.1,16.9,24.0,64.0,2.71,24.4,7.42,7.42,2022-10-26 02:00:00
2022-10-27,1,2022,0.2,High,33.3,17.2,25.3,62.0,2.82,25.45,7.89,7.89,2022-10-27 02:00:00
2022-10-28,1,2022,6.5,High,32.3,19.1,25.7,67.0,2.35,23.87,7.41,7.41,2022-10-28 02:00:00
2022-10-29,1,2022,6.3,High,32.6,17.6,25.1,64.0,2.87,24.44,7.56,7.56,2022-10-29 02:00:00
2022-10-30,1,2022,8.3,High,33.0,17.6,25.3,65.0,2.91,21.85,6.79,6.79,2022-10-30 02:00:00
2022-10-31,1,2022,1.1,High,32.9,17.3,25.1,57.0,2.93,23.46,7.3,7.3,2022-10-31 02:00:00
2022-11-01,1,2022,1.0,High,31.1,17.8,24.4,57.0,2.28,24.05,7.38,7.38,2022-11-01 02:00:00
2022-11-02,1,2022,1.4,High,32.5,17.8,25.2,65.0,2.86,24.14,7.47,7.47,2022-11-02 02:00:00
2022-11-03,1,2022,1.3,High,33.2,17.9,25.5,62.0,3.2,22.6,7.07,7.07,2022-11-03 02:00:00
2022-11-04,1,2022,0.1,High,32.7,18.7,25.7,60.0,3.01,23.28,7.3,7.3,2022-11-04 02:00:00
2022-11-05,1,2022,0.9,High,32.9,18.5,25.7,62.0,3.4,23.62,7.41,7.41,2022-11-05 02:00:00
2022-11-06,1,2022,0.0,High,33.8,16.6,25.2,62.0,2.85,25.48,7.89,7.89,2022-11-06 02:00:00
2022-11-07,1,2022,1.7,High,32.9,18.7,25.8,59.0,3.09,24.56,7.71,7.71,2022-11-07 02:00:00
2022-11-08,1,2022,1.1,High,35.0,18.8,26.9,62.0,2.72,24.86,7.87,7.87,2022-11-08 02:00:00
2022-11-09,1,2022,0.7,High,33.2,17.9,25.5,62.0,3.62,23.68,7.42,7.42,2022-11-09 02:00:00
2022-11-10,1,2022,3.0,High,32.3,17.7,25.0,64.0,2.49,22.51,6.95,6.95,2022-11-10 02:00:00
2022-11-11,1,2022,2.9,High,34.6,18.3,26.4,66.0,2.71,24.97,7.84,7.84,2022-11-11 02:00:00
2022-11-12,1,2022,2.6,High,34.1,19.1,26.6,63.0,2.31,25.76,8.1,8.1,2022-11-12 02:00:00
2022-11-13,1,2022,0.0,High,31.8,18.6,25.2,59.0,3.27,23.93,7.46,7.46,2022-11-13 02:00:00
2022-11-14,1,2022,1.7,High,32.7,17.7,25.2,64.0,3.32,22.25,6.92,6.92,2022-11-14 02:00:00
2022-11-15,1,2022,1.0,High,32.5,19.6,26.1,65.0,3.56,24.57,7.73,7.73,2022-11-15 02:00:00
2022-11-16,1,2022,2.1,High,32.9,18.9,25.9,59.0,3.18,24.24,7.62,7.62,2022-11-16 02:00:00
2022-11-17,1,2022,2.3,High,34.0,18.5,26.2,60.0,3.62,23.13,7.33,7.33,2022-11-17 02:00:00
2022-11-18,1,2022,3.3,High,32.3,17.9,25.1,63.0,2.95,24.61,7.62,7.62,2022-11-18 02:00:00
2022-11-19,1,2022,1.0,High,33.9,17.7,25.8,60.0,2.23,24.83,7.74,7.74,2022-11-19 02:00:00
2022-11-20,1,2022,0.0,High,31.5,18.3,24.9,63.0,3.13,22.43,6.95,6.95,2022-11-20 02:00:00
2022-11-21,1,2022,0.6,High,33.7,19.1,26.4,59.0,2.49,23.88,7.53,7.53,2022-11-21 02:00:00
2022-11-22,1,2022,0.5,High,33.8,18.6,26.2,65.0,3.45,23.61,7.44,7.44,2022-11-22 02:00:00
2022-11-23,1,2022,0.6,High,32.6,17.3,24.9,63.0,2.61,23.82,7.35,7.35,2022-11-23 02:00:00
2022-11-24,1,2022,0.0,High,33.5,18.4,26.0,59.0,3.21,23.46,7.39,7.39,2022-11-24 02:00:00
2022-11-25,1,2022,3.3,High,33.4,18.0,25.7,58.0,3.13,24.58,7.71,7.71,2022-11-25 02:00:00
2022-11-26,1,2022,0.0,High,32.6,19.3,26.0,65.0,2.8,24.77,7.74,7.74,2022-11-26 02:00:00
2022-11-27,1,2022,0.1,High,32.6,18.0,25.3,60.0,2.66,24.42,7.59,7.59,2022-11-27 02:00:00
2022-11-28,1,2022,0.0,High,34.7,19.0,26.9,58.0,3.1,23.16,7.39,7.39,2022-11-28 02:00:00
2022-11-29,1,2022,0.2,High,31.6,17.6,24.6,61.0,2.4,25.98,7.96,7.96,2022-11-29 02:00:00
2022-11-30,1,2022,0.0,High,31.9,18.8,25.4,64.0,3.38,24.17,7.53,7.53,2022-11-30 02:00:00
2022-12-01,1,2022,0.7,High,31.2,19.3,25.3,60.0,2.76,25.82,8.01,8.01,2022-12-01 02:00:00
2022-12-02,1,2022,0.0,High,34.2,18.4,26.3,62.0,3.27,25.33,7.98,7.98,2022-12-02 02:00:00
2022-12-03,1,2022,0.0,High,31.0,18.4,24.7,62.0,3.02,25.17,7.75,7.75,2022-12-03 02:00:00
2022-12-04,1,2022,0.0,High,33.0,18.4,25.7,63.0,2.93,23.9,7.46,7.46,2022-12-04 02:00:00
2022-12-05,1,2022,0.0,High,30.7,17.8,24.2,62.0,2.51,23.54,7.19,7.19,2022-12-05 02:00:00
2022-12-06,1,2022,0.0,High,32.2,18.9,25.5,60.0,3.89,24.05,7.55,7.55,2022-12-06 02:00:00
2022-12-07,1,2022,0.0,High,33.0,18.2,25.6,62.0,3.4,22.86,7.17,7.17,2022-12-07 02:00:00
2022-12-08,1,2022,0.3,High,33.1,17.7,25.4,61.0,2.89,23.78,7.41,7.41,2022-12-08 02:00:00
2022-12-09,1,2022,1.9,High,30.9,18.1,24.5,62.0,3.67,25.66,7.9,7.9,2022-12-09 02:00:00
2022-12-10,1,2022,1.3,High,31.6,19.0,25.3,58.0,2.28,24.49,7.6,7.6,2022-12-10 02:00:00
2022-12-11,1,2022,7.2,High,33.2,18.9,26.1,62.0,2.74,25.78,8.07,8.07,2022-12-11 02:00:00
2022-12-12,1,2022,1.5,High,31.9,18.3,25.1,61.0,3.43,24.74,7.69,7.69,2022-12-12 02:00:00
2022-12-13,1,2022,5.7,High,33.1,18.9,26.0,58.0,3.3,26.17,8.23,8.23,2022-12-13 02:00:00
2022-12-14,1,2022,0.0,High,31.9,19.2,25.6,61.0,2.56,24.72,7.7,7.7,2022-12-14 02:00:00
2022-12-15,1,2022,0.0,High,32.1,17.8,24.9,66.0,2.62,25.17,7.74,7.74,2022-12-15 02:00:00
2022-12-16,1,2022,7.1,High,32.8,18.0,25.4,65.0,3.13,25.37,7.88,7.88,2022-12-16 02:00:00
2022-12-17,1,2022,0.0,High,34.7,18.3,26.5,61.0,2.75,24.37,7.69,7.69,2022-12-17 02:00:00
2022-12-18,1,2022,0.0,High,33.6,18.4,26.0,60.0,4.15,26.67,8.41,8.41,2022-12-18 02:00:00
2022-12-19,1,2022,0.6,High,34.4,18.5,26.4,63.0,3.03,24.79,7.82,7.82,2022-12-19 02:00:00
2022-12-20,1,2022,0.0,High,32.4,18.3,25.4,65.0,3.12,24.28,7.54,7.54,2022-12-20 02:00:00
2022-12-21,1,2022,0.0,High,35.0,19.2,27.1,57.0,2.17,26.43,8.38,8.38,2022-12-21 02:00:00
2022-12-22,1,2022,0.6,High,31.6,18.7,25.2,58.0,2.67,23.74,7.38,7.38,2022-12-22 02:00:00
2022-12-23,1,2022,2.1,High,33.6,18.4,26.0,63.0,3.1,24.51,7.68,7.68,2022-12-23 02:00:00
2022-12-24,1,2022,0.0,High,32.8,18.3,25.6,59.0,2.67,25.31,7.89,7.89,2022-12-24 02:00:00
2022-12-25,1,2022,1.7,High,33.5,17.9,25.7,59.0,2.98,25.81,8.07,8.07,2022-12-25 02:00:00
2022-12-26,1,2022,0.2,High,33.7,18.2,25.9,59.0,2.56,24.77,7.76,7.76,2022-12-26 02:00:00
2022-12-27,1,2022,5.5,High,32.7,17.8,25.3,60.0,3.09,25.23,7.85,7.85,2022-12-27 02:00:00
2022-12-28,1,2022,0.3,High,33.0,17.8,25.4,59.0,2.71,26.76,8.31,8.31,2022-12-28 02:00:00
2022-12-29,1,2022,0.2,High,32.8,17.6,25.2,57.0,2.75,25.39,7.89,7.89,2022-12-29 02:00:00
2022-12-30,1,2022,4.0,High,34.6,19.7,27.1,60.0,2.8,22.64,7.22,7.22,2022-12-30 02:00:00
2022-12-31,1,2022,0.1,High,34.4,20.4,27.4,62.0,3.28,26.42,8.43,8.43,2022-12-31 02:00:00
2020-01-02,2,2020,0.8,Low,28.6,15.7,22.1,70.0,3.06,21.01,6.22,6.22,2020-01-02 02:00:00
2020-01-03,2,2020,0.6,Low,28.2,16.8,22.5,71.0,3.08,20.54,6.11,6.11,2020-01-03 02:00:00
2020-01-04,2,2020,4.4,Low,28.6,15.8,22.2,70.0,3.19,19.87,5.9,5.9,2020-01-04 02:00:00
2020-01-05,2,2020,0.1,Low,26.7,15.9,21.3,68.0,3.24,19.39,5.69,5.69,2020-01-05 02:00:00
2020-01-06,2,2020,0.0,Low,28.1,15.9,22.0,74.0,3.18,20.46,6.03,6.03,2020-01-06 02:00:00
2020-01-07,2,2020,0.5,Low,27.0,15.7,21.4,70.0,3.27,19.92,5.84,5.84,2020-01-07 02:00:00
2020-01-08,2,2020,10.6,Low,28.5,16.1,22.3,75.0,2.78,23.89,7.03,7.03,2020-01-08 02:00:00
2020-01-09,2,2020,2.6,Low,29.9,15.4,22.6,65.0,2.91,21.45,6.42,6.42,2020-01-09 02:00:00
2020-01-10,2,2020,7.0,Low,27.2,16.1,21.6,72.0,3.6,21.26,6.25,6.25,2020-01-10 02:00:00
2020-01-11,2,2020,0.3,Low,28.3,15.8,22.1,73.0,2.95,21.56,6.35,6.35,2020-01-11 02:00:00
2020-01-12,2,2020,0.8,Low,27.6,17.6,22.6,73.0,3.56,21.39,6.37,6.37,2020-01-12 02:00:00
2020-01-13,2,2020,1.2,Low,29.2,15.5,22.3,75.0,2.82,21.58,6.37,6.37,2020-01-13 02:00:00
2020-01-14,2,2020,2.7,Low,27.8,15.0,21.4,67.0,2.33,21.71,6.33,6.33,2020-01-14 02:00:00
2020-01-15,2,2020,0.0,Low,27.0,15.5,21.2,71.0,2.44,22.49,6.53,6.53,2020-01-15 02:00:00
2020-01-16,2,2020,1.5,Low,30.5,16.9,23.7,74.0,3.39,18.9,5.74,5.74,2020-01-16 02:00:00
2020-01-17,2,2020,1.0,Low,29.2,16.0,22.6,76.0,3.25,21.06,6.26,6.26,2020-01-17 02:00:00
2020-01-18,2,2020,0.6,Low,29.2,16.8,23.0,72.0,1.82,21.9,6.51,6.51,2020-01-18 02:00:00
2020-01-19,2,2020,3.3,Low,27.9,17.5,22.7,72.0,3.16,22.05,6.57,6.57,2020-01-19 02:00:00
2020-01-20,2,2020,0.7,Low,28.7,15.9,22.3,76.0,3.0,21.38,6.31,6.31,2020-01-20 02:00:00
2020-01-21,2,2020,4.5,Low,28.1,16.9,22.5,64.0,3.2,21.19,6.34,6.34,2020-01-21 02:00:00
2020-01-22,2,2020,2.8,Low,28.7,16.3,22.5,71.0,3.35,21.09,6.28,6.28,2020-01-22 02:00:00
2020-01-23,2,2020,0.4,Low,28.2,14.7,21.4,71.0,2.75,21.57,6.3,6.3,2020-01-23 02:00:00
2020-01-24,2,2020,2.9,Low,27.6,15.2,21.4,75.0,3.02,21.56,6.27,6.27,2020-01-24 02:00:00
2020-01-25,2,2020,1.8,Low,29.2,16.8,23.0,68.0,3.34,22.45,6.75,6.75,2020-01-25 02:00:00
2020-01-26,2,2020,4.0,Low,28.4,16.2,22.3,75.0,2.56,19.84,5.86,5.86,2020-01-26 02:00:00
2020-01-27,2,2020,1.9,Low,27.0,16.0,21.5,70.0,3.22,20.25,5.94,5.94,2020-01-27 02:00:00
2020-01-28,2,2020,8.7,Low,29.0,17.2,23.1,65.0,3.56,21.28,6.44,6.44,2020-01-28 02:00:00
2020-01-29,2,2020,2.6,Low,29.2,17.2,23.2,69.0,3.14,20.47,6.17,6.17,2020-01-29 02:00:00
2020-01-30,2,2020,0.2,Low,29.5,15.1,22.3,75.0,2.78,19.18,5.67,5.67,2020-01-30 02:00:00
2020-01-31,2,2020,5.3,Low,30.4,15.1,22.8,72.0,2.55,20.05,5.97,5.97,2020-01-31 02:00:00
2020-02-01,2,2020,0.7,Low,28.3,15.3,21.8,71.0,3.1,19.84,5.84,5.84,2020-02-01 02:00:00
2020-02-02,2,2020,3.1,Low,27.6,15.3,21.5,73.0,2.49,20.87,6.08,6.08,2020-02-02 02:00:00
2020-02-03,2,2020,0.6,Low,28.3,15.2,21.8,69.0,3.43,21.58,6.37,6.37,2020-02-03 02:00:00
2020-02-04,2,2020,0.7,Low,28.4,14.8,21.6,74.0,2.58,21.64,6.31,6.31,2020-02-04 02:00:00
2020-02-05,2,2020,0.8,Low,27.2,16.7,21.9,72.0,2.78,23.34,6.85,6.85,2020-02-05 02:00:00
2020-02-06,2,2020,0.0,Low,28.8,16.4,22.6,64.0,3.02,23.36,6.97,6.97,2020-02-06 02:00:00
2020-02-07,2,2020,0.4,Low,28.3,16.0,22.2,68.0,2.66,21.81,6.45,6.45,2020-02-07 02:00:00
2020-02-08,2,2020,0.0,Low,30.2,16.0,23.1,68.0,3.36,21.09,6.36,6.36,2020-02-08 02:00:00
2020-02-09,2,2020,2.9,Low,28.1,16.7,22.4,73.0,3.3,22.64,6.7,6.7,2020-02-09 02:00:00
2020-02-10,2,2020,1.0,Low,29.1,16.9,23.0,62.0,2.77,21.47,6.47,6.47,2020-02-10 02:00:00
2020-02-11,2,2020,2.7,Low,28.5,16.1,22.3,69.0,3.49,21.65,6.44,6.44,2020-02-11 02:00:00
2020-02-12,2,2020,0.5,Low,27.0,17.0,22.0,72.0,3.24,21.12,6.24,6.24,2020-02-12 02:00:00
2020-02-13,2,2020,4.1,Low,27.3,17.2,22.2,73.0,3.08,19.65,5.82,5.82,2020-02-13 02:00:00
2020-02-14,2,2020,0.2,Low,28.0,17.4,22.7,65.0,2.57,21.06,6.3,6.3,2020-02-14 02:00:00
2020-02-15,2,2020,8.3,Low,26.3,15.6,21.0,70.0,3.1,23.58,6.83,6.83,2020-02-15 02:00:00
2020-02-16,2,2020,1.5,Low,28.0,15.8,21.9,72.0,3.12,21.11,6.21,6.21,2020-02-16 02:00:00
2020-02-17,2,2020,1.8,Low,28.6,16.9,22.7,68.0,2.93,20.99,6.28,6.28,2020-02-17 02:00:00
2020-02-18,2,2020,1.1,Low,27.9,16.9,22.4,71.0,2.83,20.7,6.14,6.14,2020-02-18 02:00:00
2020-02-19,2,2020,1.7,Low,28.0,16.5,22.3,65.0,3.22,21.62,6.44,6.44,2020-02-19 02:00:00
2020-02-20,2,2020,1.3,Low,27.5,15.1,21.3,72.0,3.14,21.8,6.35,6.35,2020-02-20 02:00:00
2020-02-21,2,2020,1.8,Low,29.0,17.0,23.0,70.0,2.74,19.25,5.78,5.78,2020-02-21 02:00:00
2020-02-22,2,2020,2.6,Low,29.5,15.9,22.7,70.0,3.94,21.05,6.31,6.31,2020-02-22 02:00:00
2020-02-23,2,2020,0.6,Low,29.6,15.3,22.5,68.0,3.28,22.22,6.62,6.62,2020-02-23 02:00:00
2020-02-24,2,2020,0.0,Low,30.1,16.6,23.4,74.0,3.03,22.65,6.79,6.79,2020-02-24 02:00:00
2020-02-25,2,2020,1.3,Low,28.7,17.0,22.8,71.0,3.57,20.89,6.26,6.26,2020-02-25 02:00:00
2020-02-26,2,2020,2.0,Low,27.6,15.1,21.3,70.0,3.32,21.63,6.32,6.32,2020-02-26 02:00:00
2020-02-27,2,2020,0.6,Low,26.7,15.4,21.0,75.0,2.7,20.0,5.79,5.79,2020-02-27 02:00:00
2020-02-28,2,2020,2.3,Low,29.1,17.2,23.2,75.0,2.34,21.34,6.37,6.37,2020-02-28 02:00:00
2020-02-29,2,2020,0.5,Low,28.4,15.8,22.1,69.0,3.58,21.13,6.28,6.28,2020-02-29 02:00:00
2020-03-01,2,2020,1.2,Low,29.6,16.7,23.1,73.0,2.43,22.08,6.59,6.59,2020-03-01 02:00:00
2020-03-02,2,2020,1.0,Low,27.9,16.0,22.0,74.0,3.19,22.11,6.5,6.5,2020-03-02 02:00:00
2020-03-03,2,2020,0.0,Low,28.7,16.7,22.7,70.0,2.65,21.95,6.54,6.54,2020-03-03 02:00:00
2020-03-04,2,2020,7.8,Low,30.2,15.9,23.0,74.0,2.46,22.21,6.62,6.62,2020-03-04 02:00:00
2020-03-05,2,2020,2.3,Low,28.5,17.1,22.8,70.0,3.08,20.99,6.28,6.28,2020-03-05 02:00:00
2020-03-06,2,2020,3.6,Low,27.9,15.1,21.5,75.0,2.74,22.76,6.63,6.63,2020-03-06 02:00:00
2020-03-07,2,2020,0.0,Low,30.1,15.3,22.7,65.0,2.94,20.87,6.26,6.26,2020-03-07 02:00:00
2020-03-08,2,2020,1.4,Low,27.2,17.2,22.2,63.0,2.67,20.09,5.98,5.98,2020-03-08 02:00:00
2020-03-09,2,2020,0.3,Low,28.3,15.8,22.1,73.0,3.05,19.31,5.7,5.7,2020-03-09 02:00:00
2020-03-10,2,2020,0.4,Low,29.8,16.3,23.1,64.0,2.92,20.83,6.29,6.29,2020-03-10 02:00:00
2020-03-11,2,2020,0.0,Low,28.9,15.9,22.4,74.0,3.81,19.76,5.88,5.88,2020-03-11 02:00:00
2020-03-12,2,2020,5.9,Low,27.4,16.5,22.0,71.0,2.74,20.6,6.07,6.07,2020-03-12 02:00:00
2020-03-13,2,2020,0.6,Low,30.5,17.0,23.8,67.0,2.74,21.11,6.41,6.41,2020-03-13 02:00:00
2020-03-14,2,2020,1.6,Low,28.5,17.2,22.8,66.0,3.32,22.38,6.72,6.72,2020-03-14 02:00:00
2020-03-15,2,2020,1.6,Low,29.1,15.6,22.4,67.0,3.4,20.44,6.11,6.11,2020-03-15 02:00:00
2020-03-16,2,2020,1.5,Low,28.3,15.1,21.7,71.0,3.06,19.27,5.67,5.67,2020-03-16 02:00:00
2020-03-17,2,2020,9.7,Low,27.8,16.0,21.9,68.0,2.83,22.24,6.55,6.55,2020-03-17 02:00:00
2020-03-18,2,2020,0.7,Low,28.7,16.3,22.5,69.0,2.31,19.88,5.9,5.9,2020-03-18 02:00:00
2020-03-19,2,2020,0.1,Low,28.7,16.4,22.6,71.0,2.49,21.43,6.36,6.36,2020-03-19 02:00:00
2020-03-20,2,2020,0.1,Low,28.8,15.4,22.1,67.0,3.94,19.97,5.97,5.97,2020-03-20 02:00:00
2020-03-21,2,2020,1.6,Low,29.8,17.3,23.6,71.0,2.37,21.21,6.39,6.39,2020-03-21 02:00:00
2020-03-22,2,2020,0.9,Low,27.8,16.4,22.1,69.0,3.14,19.25,5.71,5.71,2020-03-22 02:00:00
2020-03-23,2,2020,0.4,Low,29.0,16.0,22.5,72.0,3.6,21.25,6.33,6.33,2020-03-23 02:00:00
2020-03-24,2,2020,0.0,Low,30.5,15.7,23.1,70.0,3.11,21.37,6.42,6.42,2020-03-24 02:00:00
2020-03-25,2,2020,0.0,Low,27.8,17.1,22.4,67.0,3.28,21.5,6.42,6.42,2020-03-25 02:00:00
2020-03-26,2,2020,0.8,Low,29.9,17.0,23.5,69.0,4.11,21.15,6.43,6.43,2020-03-26 02:00:00
2020-03-27,2,2020,0.0,Low,31.4,17.4,24.4,70.0,3.49,20.9,6.41,6.41,2020-03-27 02:00:00
2020-03-28,2,2020,1.0,Low,28.8,16.8,22.8,73.0,2.77,20.97,6.25,6.25,2020-03-28 02:00:00
2020-03-29,2,2020,0.1,Low,29.7,16.3,23.0,68.0,3.06,21.38,6.42,6.42,2020-03-29 02:00:00
2020-03-30,2,2020,0.9,Low,28.9,15.4,22.1,68.0,2.43,20.22,5.98,5.98,2020-03-30 02:00:00
2020-03-31,2,2020,0.0,Low,29.8,16.8,23.3,74.0,3.06,20.7,6.22,6.22,2020-03-31 02:00:00
2020-04-01,2,2020,1.5,Low,30.6,16.2,23.4,69.0,2.35,21.14,6.36,6.36,2020-04-01 02:00:00
2020-04-02,2,2020,0.0,Low,30.7,17.1,23.9,71.0,2.98,19.9,6.05,6.05,2020-04-02 02:00:00
2020-04-03,2,2020,2.6,Low,30.4,16.8,23.6,68.0,3.03,21.04,6.38,6.38,2020-04-03 02:00:00
2020-04-04,2,2020,1.2,Low,27.2,17.0,22.1,67.0,2.94,19.33,5.74,5.74,2020-04-04 02:00:00
2020-04-05,2,2020,0.2,Low,28.9,16.4,22.6,69.0,2.26,21.06,6.26,6.26,2020-04-05 02:00:00
2020-04-06,2,2020,0.0,Low,29.8,16.5,23.2,69.0,3.27,21.7,6.54,6.54,2020-04-06 02:00:00
2020-04-07,2,2020,2.0,Low,31.1,16.5,23.8,66.0,2.44,23.83,7.21,7.21,2020-04-07 02:00:00
2020-04-08,2,2020,0.4,Low,30.4,17.4,23.9,74.0,3.46,22.04,6.69,6.69,2020-04-08 02:00:00
2020-04-09,2,2020,1.0,Low,31.0,17.1,24.0,68.0,3.01,21.27,6.49,6.49,2020-04-09 02:00:00
2020-04-10,2,2020,0.7,Low,31.2,16.9,24.0,67.0,2.69,23.48,7.13,7.13,2020-04-10 02:00:00
2020-04-11,2,2020,0.0,Low,29.5,16.3,22.9,65.0,3.6,22.69,6.83,6.83,2020-04-11 02:00:00
2020-04-12,2,2020,0.4,Low,28.1,17.1,22.6,66.0,4.02,20.77,6.25,6.25,2020-04-12 02:00:00
2020-04-13,2,2020,0.2,Low,28.9,16.3,22.6,62.0,3.19,22.87,6.85,6.85,2020-04-13 02:00:00
2020-04-14,2,2020,3.3,Low,29.7,16.5,23.1,69.0,2.83,21.47,6.44,6.44,2020-04-14 02:00:00
2020-04-15,2,2020,0.4,Low,27.9,16.9,22.4,70.0,2.63,23.09,6.83,6.83,2020-04-15 02:00:00
2020-04-16,2,2020,0.0,Low,28.9,17.0,23.0,64.0,3.46,20.79,6.29,6.29,2020-04-16 02:00:00
2020-04-17,2,2020,2.2,Low,29.9,17.2,23.6,68.0,2.75,22.83,6.9,6.9,2020-04-17 02:00:00
2020-04-18,2,2020,0.0,Low,29.6,16.7,23.1,67.0,2.7,22.79,6.84,6.84,2020-04-18 02:00:00
2020-04-19,2,2020,0.0,Low,29.8,17.0,23.4,66.0,3.3,22.51,6.81,6.81,2020-04-19 02:00:00
2020-04-20,2,2020,3.6,Low,30.7,16.7,23.7,70.0,2.98,21.83,6.61,6.61,2020-04-20 02:00:00
2020-04-21,2,2020,1.1,Low,28.9,16.6,22.8,72.0,2.97,22.3,6.64,6.64,2020-04-21 02:00:00
2020-04-22,2,2020,1.4,Low,28.8,17.3,23.1,67.0,2.71,22.41,6.72,6.72,2020-04-22 02:00:00
