time,region_id,year_id,crop_id,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_id,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,updated_at
2020-08-11,2,2020,1,Grain Filling,0.96,6.54,0.917,1,72.0,2.29,30.7,0.344,2020-08-11 02:00:00
2020-08-12,2,2020,1,Grain Filling,0.94,6.51,0.917,1,69.0,2.28,31.9,0.326,2020-08-12 02:00:00
2020-08-13,2,2020,1,Grain Filling,0.92,6.57,0.917,1,77.0,2.3,34.1,0.286,2020-08-13 02:00:00
2020-08-14,2,2020,1,Grain Filling,0.93,6.73,0.908,1,82.0,2.36,31.1,0.328,2020-08-14 02:00:00
2020-08-15,2,2020,1,Grain Filling,0.96,6.55,0.917,1,83.0,2.29,32.1,0.328,2020-08-15 02:00:00
2020-08-16,2,2020,1,Grain Filling,0.92,6.86,0.917,1,77.0,2.4,32.0,0.312,2020-08-16 02:00:00
2020-08-17,2,2020,1,Grain Filling,1.0,7.3,0.886,1,70.0,2.55,30.1,0.322,2020-08-17 02:00:00
2020-08-18,2,2020,1,Grain Filling,0.95,6.63,0.908,1,76.0,2.32,32.4,0.277,2020-08-18 02:00:00
2020-08-19,2,2020,1,Grain Filling,0.94,6.85,0.917,1,76.0,2.4,32.4,0.321,2020-08-19 02:00:00
2020-08-20,2,2020,1,Grain Filling,0.98,6.68,0.917,1,76.0,2.34,34.2,0.323,2020-08-20 02:00:00
2020-08-21,2,2020,1,Grain Filling,0.97,7.48,0.917,1,86.0,2.62,35.4,0.329,2020-08-21 02:00:00
2020-08-22,2,2020,1,Grain Filling,0.97,7.04,0.858,1,79.0,6.35,32.7,0.286,2020-08-22 02:00:00
2020-08-23,2,2020,1,Grain Filling,0.99,6.88,0.9,1,73.0,2.41,32.0,0.346,2020-08-23 02:00:00
2020-08-24,2,2020,1,Grain Filling,0.93,7.23,0.917,1,79.0,2.53,31.9,0.308,2020-08-24 02:00:00
2020-08-25,2,2020,1,Grain Filling,0.97,7.01,0.917,1,78.0,2.45,33.9,0.301,2020-08-25 02:00:00
2020-08-26,2,2020,1,Grain Filling,0.92,6.62,0.917,1,74.0,2.32,33.8,0.289,2020-08-26 02:00:00
2020-08-27,2,2020,1,Grain Filling,0.97,6.44,0.917,1,84.0,2.25,32.0,0.339,2020-08-27 02:00:00
2020-08-28,2,2020,1,Grain Filling,0.98,7.52,0.917,1,83.0,2.63,32.0,0.311,2020-08-28 02:00:00
2020-08-29,2,2020,1,Grain Filling,0.98,6.75,0.917,1,79.0,2.36,31.0,0.274,2020-08-29 02:00:00
2020-08-30,2,2020,1,Grain Filling,0.95,6.66,0.917,1,77.0,2.33,31.4,0.289,2020-08-30 02:00:00
2020-08-31,2,2020,1,Grain Filling,0.99,6.73,0.881,1,78.0,2.36,32.0,0.31,2020-08-31 02:00:00
2020-09-01,2,2020,1,Grain Filling,1.02,7.42,0.843,1,76.0,8.0,32.7,0.281,2020-09-01 02:00:00
2020-09-02,2,2020,1,Grain Filling,0.92,7.11,0.887,1,71.0,2.49,34.9,0.297,2020-09-02 02:00:00
2020-09-03,2,2020,1,Grain Filling,0.99,6.82,0.917,1,75.0,2.39,32.5,0.294,2020-09-03 02:00:00
2020-09-04,2,2020,1,Grain Filling,0.96,6.39,0.917,1,83.0,2.24,32.5,0.281,2020-09-04 02:00:00
2020-09-05,2,2020,1,Grain Filling,0.97,6.69,0.917,1,74.0,2.34,32.5,0.324,2020-09-05 02:00:00
2020-09-06,2,2020,1,Grain Filling,1.04,7.6,0.917,1,69.0,2.66,32.0,0.278,2020-09-06 02:00:00
2020-09-07,2,2020,1,Grain Filling,0.98,7.53,0.917,1,78.0,2.64,34.1,0.313,2020-09-07 02:00:00
2020-09-08,2,2020,1,Grain Filling,0.94,6.67,0.917,1,79.0,2.33,34.0,0.322,2020-09-08 02:00:00
2020-09-09,2,2020,1,Grain Filling,1.02,7.11,0.917,1,79.0,2.49,31.7,0.284,2020-09-09 02:00:00
2020-09-10,2,2020,1,Grain Filling,1.03,7.35,0.917,1,74.0,2.57,34.2,0.32,2020-09-10 02:00:00
2020-09-11,2,2020,1,Grain Filling,0.99,7.05,0.917,1,77.0,2.47,30.0,0.31,2020-09-11 02:00:00
2020-09-12,2,2020,1,Grain Filling,1.0,7.6,0.869,1,76.0,2.66,32.3,0.291,2020-09-12 02:00:00
2020-09-13,2,2020,1,Grain Filling,0.99,7.04,0.687,1,74.0,11.47,33.3,0.298,2020-09-13 02:00:00
2020-09-14,2,2020,1,Grain Filling,1.0,7.3,0.73,1,74.0,2.55,32.8,0.286,2020-09-14 02:00:00
2020-09-15,2,2020,1,Grain Filling,1.01,7.23,0.772,1,75.0,2.53,31.3,0.269,2020-09-15 02:00:00
2020-09-16,2,2020,1,Grain Filling,0.99,7.6,0.758,1,76.0,2.66,33.2,0.289,2020-09-16 02:00:00
2020-09-17,2,2020,1,Grain Filling,0.99,7.19,0.764,1,78.0,2.52,32.3,0.298,2020-09-17 02:00:00
2020-09-18,2,2020,1,Grain Filling,0.99,7.6,0.809,1,79.0,2.66,34.0,0.272,2020-09-18 02:00:00
2020-09-19,2,2020,1,Grain Filling,0.98,6.82,0.828,1,77.0,2.39,32.9,0.313,2020-09-19 02:00:00
2020-09-20,2,2020,1,Grain Filling,1.0,7.29,0.859,1,72.0,2.55,31.4,0.301,2020-09-20 02:00:00
2020-09-21,2,2020,1,Grain Filling,1.01,7.93,0.891,1,74.0,2.78,33.5,0.289,2020-09-21 02:00:00
2020-09-22,2,2020,1,Grain Filling,0.99,7.29,0.887,1,79.0,4.58,34.8,0.273,2020-09-22 02:00:00
2020-09-23,2,2020,1,Grain Filling,0.99,7.43,0.86,1,71.0,6.5,31.6,0.296,2020-09-23 02:00:00
2020-09-24,2,2020,1,Grain Filling,1.0,8.11,0.908,1,76.0,2.84,33.7,0.29,2020-09-24 02:00:00
2020-09-25,2,2020,1,Grain Filling,0.98,7.47,0.917,1,79.0,2.61,34.7,0.297,2020-09-25 02:00:00
2020-09-26,2,2020,1,Grain Filling,0.94,6.8,0.903,1,75.0,2.38,33.4,0.317,2020-09-26 02:00:00
2020-09-27,2,2020,1,Grain Filling,1.01,7.38,0.917,1,78.0,2.58,32.0,0.322,2020-09-27 02:00:00
2020-09-28,2,2020,1,Grain Filling,0.95,6.9,0.917,1,74.0,2.42,34.5,0.274,2020-09-28 02:00:00
2020-09-29,2,2020,1,Grain Filling,1.01,7.21,0.822,1,81.0,8.87,34.5,0.247,2020-09-29 02:00:00
2020-09-30,2,2020,1,Grain Filling,1.05,7.36,0.82,1,79.0,2.58,32.3,0.289,2020-09-30 02:00:00
2020-10-01,2,2020,1,Grain Filling,0.99,7.47,0.858,1,76.0,2.61,32.7,0.267,2020-10-01 02:00:00
2020-10-02,2,2020,1,Grain Filling,1.04,7.85,0.903,1,73.0,2.75,33.2,0.288,2020-10-02 02:00:00
2020-10-03,2,2020,1,Grain Filling,1.01,7.57,0.875,1,76.0,2.65,35.1,0.279,2020-10-03 02:00:00
2020-10-04,2,2020,1,Grain Filling,1.06,8.11,0.917,1,85.0,2.84,35.1,0.299,2020-10-04 02:00:00
2020-10-05,2,2020,1,Grain Filling,1.04,7.44,0.907,1,78.0,2.6,35.6,0.293,2020-10-05 02:00:00
2020-10-06,2,2020,1,Grain Filling,1.03,8.24,0.917,1,81.0,2.88,32.6,0.25,2020-10-06 02:00:00
2020-10-07,2,2020,1,Grain Filling,1.05,7.63,0.917,1,82.0,2.67,34.6,0.281,2020-10-07 02:00:00
2020-10-08,2,2020,1,Grain Filling,1.05,8.08,0.917,1,80.0,2.83,34.7,0.292,2020-10-08 02:00:00
2020-10-09,2,2020,1,Grain Filling,0.99,7.38,0.917,1,76.0,2.58,35.5,0.292,2020-10-09 02:00:00
2020-10-10,2,2020,1,Grain Filling,1.09,7.12,0.916,1,71.0,2.49,31.7,0.292,2020-10-10 02:00:00
2020-10-11,2,2020,1,Grain Filling,1.08,8.31,0.901,1,83.0,2.91,33.2,0.214,2020-10-11 02:00:00
2020-10-12,2,2020,1,Grain Filling,1.04,8.06,0.917,1,82.0,2.82,34.8,0.296,2020-10-12 02:00:00
2020-10-13,2,2020,1,Grain Filling,1.07,7.44,0.917,1,86.0,2.6,33.8,0.271,2020-10-13 02:00:00
2020-10-14,2,2020,1,Grain Filling,1.04,7.68,0.917,1,82.0,2.69,33.4,0.29,2020-10-14 02:00:00
2020-10-15,2,2020,1,Grain Filling,1.04,7.75,0.917,1,76.0,2.71,33.7,0.275,2020-10-15 02:00:00
2020-10-16,2,2020,1,Grain Filling,1.02,6.86,0.917,1,85.0,2.4,34.7,0.287,2020-10-16 02:00:00
2020-10-17,2,2020,1,Grain Filling,1.02,7.11,0.9,1,82.0,2.49,32.1,0.295,2020-10-17 02:00:00
2020-10-18,2,2020,1,Grain Filling,1.07,7.29,0.917,1,81.0,2.55,34.7,0.267,2020-10-18 02:00:00
2020-10-19,2,2020,1,Grain Filling,1.07,7.9,0.917,1,75.0,2.76,34.2,0.251,2020-10-19 02:00:00
2020-10-20,2,2020,1,Maturity,1.07,7.48,0.914,1,72.0,2.62,31.1,0.262,2020-10-20 02:00:00
2020-10-21,2,2020,1,Maturity,1.08,7.96,0.917,1,84.0,2.79,31.8,0.284,2020-10-21 02:00:00
2020-10-22,2,2020,1,Maturity,1.02,7.45,0.917,1,72.0,2.61,33.1,0.259,2020-10-22 02:00:00
2020-10-23,2,2020,1,Maturity,1.06,7.92,0.917,1,77.0,2.77,32.7,0.258,2020-10-23 02:00:00
2020-10-24,2,2020,1,Maturity,1.06,7.92,0.818,1,76.0,12.31,34.7,0.259,2020-10-24 02:00:00
2020-10-25,2,2020,1,Maturity,1.03,7.64,0.849,1,80.0,2.67,33.2,0.244,2020-10-25 02:00:00
2020-10-26,2,2020,1,Maturity,1.05,7.67,0.887,1,83.0,2.68,33.9,0.287,2020-10-26 02:00:00
2020-10-27,2,2020,1,Maturity,1.07,8.35,0.917,1,79.0,2.92,33.2,0.306,2020-10-27 02:00:00
2020-10-28,2,2020,1,Maturity,1.09,8.16,0.917,1,77.0,2.86,31.7,0.296,2020-10-28 02:00:00
2020-10-29,2,2020,1,Maturity,1.04,7.79,0.917,1,78.0,2.73,33.3,0.287,2020-10-29 02:00:00
2020-10-30,2,2020,1,Maturity,1.1,7.84,0.917,1,79.0,2.74,34.2,0.292,2020-10-30 02:00:00
2020-10-31,2,2020,1,Maturity,1.02,8.02,0.829,1,82.0,2.81,36.5,0.268,2020-10-31 02:00:00
2020-11-01,2,2020,1,Maturity,1.11,8.46,0.835,1,80.0,2.96,34.2,0.267,2020-11-01 02:00:00
2020-11-02,2,2020,1,Maturity,1.06,8.07,0.805,1,78.0,2.82,35.2,0.254,2020-11-02 02:00:00
2020-11-03,2,2020,1,Maturity,1.13,8.36,0.845,1,86.0,2.93,33.3,0.232,2020-11-03 02:00:00
2020-11-04,2,2020,1,Maturity,1.04,7.69,0.841,1,79.0,2.69,32.5,0.263,2020-11-04 02:00:00
2020-11-05,2,2020,1,Maturity,1.09,7.81,0.879,1,76.0,2.73,31.9,0.254,2020-11-05 02:00:00
2020-11-06,2,2020,1,Maturity,1.06,8.16,0.917,1,83.0,2.86,34.9,0.255,2020-11-06 02:00:00
2020-11-07,2,2020,1,Maturity,1.09,8.07,0.917,1,87.0,2.82,34.1,0.246,2020-11-07 02:00:00
2020-11-08,2,2020,1,Maturity,1.1,8.36,0.917,1,78.0,2.93,35.0,0.245,2020-11-08 02:00:00
2020-11-09,2,2020,1,Maturity,1.08,7.77,0.917,1,77.0,2.72,35.5,0.24,2020-11-09 02:00:00
2020-11-10,2,2020,1,Maturity,1.06,8.1,0.83,1,80.0,11.62,33.2,0.265,2020-11-10 02:00:00
2020-11-11,2,2020,1,Maturity,1.07,8.34,0.861,1,78.0,2.92,34.0,0.259,2020-11-11 02:00:00
2020-11-12,2,2020,1,Maturity,1.05,8.05,0.882,1,87.0,2.82,33.5,0.259,2020-11-12 02:00:00
2020-11-13,2,2020,1,Maturity,1.09,8.03,0.835,1,82.0,7.83,35.7,0.252,2020-11-13 02:00:00
2020-11-14,2,2020,1,Maturity,1.11,8.58,0.875,1,80.0,3.0,37.5,0.26,2020-11-14 02:00:00
2020-11-15,2,2020,1,Maturity,1.16,8.42,0.911,1,82.0,2.95,33.3,0.251,2020-11-15 02:00:00
2020-11-16,2,2020,1,Maturity,1.1,7.91,0.917,1,83.0,2.77,34.0,0.272,2020-11-16 02:00:00
2020-11-17,2,2020,1,Maturity,1.04,7.66,0.917,1,74.0,2.68,31.8,0.273,2020-11-17 02:00:00
2020-11-18,2,2020,1,Maturity,1.08,7.8,0.917,1,79.0,2.73,33.1,0.245,2020-11-18 02:00:00
2020-11-19,2,2020,1,Maturity,1.1,8.45,0.728,1,81.0,11.62,35.1,0.263,2020-11-19 02:00:00
2020-11-20,2,2020,1,Maturity,1.08,8.73,0.759,1,86.0,3.06,33.6,0.269,2020-11-20 02:00:00
2020-11-21,2,2020,1,Maturity,1.08,8.36,0.648,1,83.0,7.66,33.6,0.273,2020-11-21 02:00:00
2020-11-22,2,2020,1,Maturity,1.06,8.1,0.669,1,78.0,2.83,35.0,0.242,2020-11-22 02:00:00
2020-11-23,2,2020,1,Maturity,1.1,8.76,0.716,1,80.0,3.07,34.1,0.245,2020-11-23 02:00:00
2020-11-24,2,2020,1,Maturity,1.07,8.55,0.72,1,82.0,5.61,35.2,0.281,2020-11-24 02:00:00
2020-11-25,2,2020,1,Maturity,1.11,8.49,0.766,1,81.0,2.97,34.2,0.228,2020-11-25 02:00:00
2020-11-26,2,2020,1,Maturity,1.04,7.89,0.802,1,82.0,2.76,33.7,0.274,2020-11-26 02:00:00
2020-11-27,2,2020,1,Maturity,1.14,9.07,0.849,1,85.0,3.17,34.2,0.239,2020-11-27 02:00:00
2020-11-28,2,2020,1,Maturity,1.07,8.16,0.825,1,79.0,2.86,36.4,0.244,2020-11-28 02:00:00
2020-11-29,2,2020,1,Maturity,1.06,8.4,0.87,1,74.0,2.94,33.0,0.235,2020-11-29 02:00:00
2020-11-30,2,2020,1,Maturity,1.04,7.96,0.807,1,76.0,10.08,35.2,0.306,2020-11-30 02:00:00
2020-12-01,2,2020,1,Maturity,1.1,8.59,0.854,1,77.0,3.01,35.1,0.222,2020-12-01 02:00:00
2020-12-02,2,2020,1,Maturity,1.18,8.76,0.869,1,78.0,3.07,33.3,0.239,2020-12-02 02:00:00
2020-12-03,2,2020,1,Maturity,1.1,8.4,0.913,1,82.0,2.94,31.2,0.242,2020-12-03 02:00:00
2020-12-04,2,2020,1,Maturity,1.03,7.66,0.917,1,82.0,2.68,32.6,0.277,2020-12-04 02:00:00
2020-12-05,2,2020,1,Maturity,1.12,7.71,0.917,1,86.0,2.7,32.8,0.254,2020-12-05 02:00:00
2020-12-06,2,2020,1,Maturity,1.13,8.14,0.917,1,87.0,2.85,33.2,0.273,2020-12-06 02:00:00
2020-12-07,2,2020,1,Maturity,1.1,7.72,0.917,1,79.0,2.7,34.4,0.231,2020-12-07 02:00:00
2020-12-08,2,2020,1,Maturity,1.13,8.22,0.917,1,79.0,2.88,33.7,0.268,2020-12-08 02:00:00
2020-12-09,2,2020,1,Maturity,1.15,8.24,0.917,1,76.0,2.88,34.4,0.243,2020-12-09 02:00:00
2020-12-10,2,2020,1,Maturity,1.12,8.89,0.917,1,84.0,3.11,34.8,0.271,2020-12-10 02:00:00
2020-12-11,2,2020,1,Maturity,1.12,8.74,0.911,1,90.0,3.06,34.2,0.24,2020-12-11 02:00:00
2020-12-12,2,2020,1,Maturity,1.15,8.78,0.917,1,83.0,3.07,32.5,0.242,2020-12-12 02:00:00
2020-12-13,2,2020,1,Maturity,1.05,8.29,0.917,1,86.0,2.9,34.5,0.244,2020-12-13 02:00:00
2020-12-14,2,2020,1,Maturity,1.13,7.94,0.917,1,71.0,2.78,33.7,0.24,2020-12-14 02:00:00
2020-12-15,2,2020,1,Maturity,1.16,9.19,0.917,1,77.0,3.22,35.1,0.25,2020-12-15 02:00:00
2020-12-16,2,2020,1,Maturity,1.12,8.58,0.917,1,87.0,3.0,34.5,0.25,2020-12-16 02:00:00
2020-12-17,2,2020,1,Maturity,1.1,8.02,0.917,1,86.0,2.81,30.5,0.239,2020-12-17 02:00:00
2020-12-18,2,2020,1,Maturity,1.08,8.2,0.917,1,88.0,2.87,33.6,0.257,2020-12-18 02:00:00
2020-12-19,2,2020,1,Maturity,1.11,8.95,0.917,1,84.0,3.13,35.4,0.251,2020-12-19 02:00:00
2020-12-20,2,2020,1,Maturity,1.15,9.08,0.916,1,91.0,3.18,36.0,0.244,2020-12-20 02:00:00
2020-12-21,2,2020,1,Maturity,1.12,8.51,0.917,1,86.0,2.98,32.7,0.224,2020-12-21 02:00:00
2020-12-22,2,2020,1,Maturity,1.19,9.62,0.917,1,78.0,3.37,34.4,0.24,2020-12-22 02:00:00
2020-12-23,2,2020,1,Maturity,1.2,8.25,0.917,1,88.0,2.89,36.0,0.251,2020-12-23 02:00:00
2020-12-24,2,2020,1,Maturity,1.14,8.94,0.917,1,82.0,3.13,35.6,0.212,2020-12-24 02:00:00
2020-12-25,2,2020,1,Maturity,1.15,8.93,0.869,1,77.0,9.34,35.3,0.271,2020-12-25 02:00:00
2020-12-26,2,2020,1,Maturity,1.15,8.57,0.907,1,86.0,3.0,33.9,0.198,2020-12-26 02:00:00
2020-12-27,2,2020,1,Maturity,1.17,9.5,0.877,1,85.0,7.11,33.6,0.244,2020-12-27 02:00:00
2020-12-28,2,2020,1,Maturity,1.2,8.67,0.871,1,83.0,6.39,33.9,0.223,2020-12-28 02:00:00
2020-12-29,2,2020,1,Maturity,1.2,9.77,0.914,1,86.0,3.42,35.6,0.226,2020-12-29 02:00:00
2020-12-30,2,2020,1,Maturity,1.18,8.99,0.917,1,81.0,3.15,33.9,0.211,2020-12-30 02:00:00
2020-12-31,2,2020,1,Maturity,1.11,8.24,0.777,1,88.0,11.59,35.2,0.207,2020-12-31 02:00:00
2021-01-01,2,2021,1,Germination,0.68,4.19,0.433,1,53.0,1.47,31.4,0.448,2021-01-01 02:00:00
2021-01-02,2,2021,1,Germination,0.64,4.05,0.467,1,60.0,1.42,31.2,0.464,2021-01-02 02:00:00
2021-01-03,2,2021,1,Germination,0.64,3.67,0.469,1,72.0,1.28,26.3,0.436,2021-01-03 02:00:00
2021-01-04,2,2021,1,Germination,0.63,3.85,0.45,1,62.0,1.35,28.3,0.427,2021-01-04 02:00:00
2021-01-05,2,2021,1,Germination,0.66,4.29,0.381,1,64.0,1.5,30.4,0.461,2021-01-05 02:00:00
2021-01-06,2,2021,1,Germination,0.65,4.21,0.417,1,57.0,1.47,32.5,0.433,2021-01-06 02:00:00
2021-01-07,2,2021,1,Germination,0.64,3.75,0.444,1,58.0,1.31,29.6,0.451,2021-01-07 02:00:00
2021-01-08,2,2021,1,Germination,0.63,4.07,0.457,1,68.0,1.42,28.8,0.452,2021-01-08 02:00:00
2021-01-09,2,2021,1,Germination,0.7,3.92,0.46,1,59.0,1.37,27.7,0.412,2021-01-09 02:00:00
2021-01-10,2,2021,1,Germination,0.6,3.65,0.471,1,58.0,1.28,32.0,0.474,2021-01-10 02:00:00
2021-01-11,2,2021,1,Germination,0.63,3.85,0.504,1,58.0,1.35,30.9,0.433,2021-01-11 02:00:00
2021-01-12,2,2021,1,Germination,0.65,3.78,0.512,1,57.0,1.32,30.8,0.449,2021-01-12 02:00:00
2021-01-13,2,2021,1,Germination,0.68,4.22,0.549,1,52.0,1.48,30.9,0.426,2021-01-13 02:00:00
2021-01-14,2,2021,1,Germination,0.68,4.12,0.497,1,69.0,1.44,30.8,0.466,2021-01-14 02:00:00
2021-01-15,2,2021,1,Germination,0.68,4.17,0.534,1,64.0,1.46,30.3,0.439,2021-01-15 02:00:00
2021-01-16,2,2021,1,Germination,0.67,4.39,0.543,1,69.0,1.54,31.1,0.478,2021-01-16 02:00:00
2021-01-17,2,2021,1,Germination,0.72,4.78,0.555,1,62.0,1.67,31.6,0.48,2021-01-17 02:00:00
2021-01-18,2,2021,1,Germination,0.63,4.04,0.593,1,58.0,1.41,32.1,0.467,2021-01-18 02:00:00
2021-01-19,2,2021,1,Germination,0.66,4.22,0.565,1,67.0,1.48,29.3,0.419,2021-01-19 02:00:00
2021-01-20,2,2021,1,Germination,0.63,3.66,0.597,1,59.0,1.28,29.7,0.443,2021-01-20 02:00:00
2021-01-21,2,2021,1,Germination,0.7,4.74,0.619,1,66.0,1.66,29.6,0.432,2021-01-21 02:00:00
2021-01-22,2,2021,1,Germination,0.63,3.92,0.631,1,61.0,1.37,30.4,0.452,2021-01-22 02:00:00
2021-01-23,2,2021,1,Germination,0.68,4.17,0.658,1,60.0,1.46,30.1,0.447,2021-01-23 02:00:00
2021-01-24,2,2021,1,Germination,0.69,3.91,0.662,1,66.0,1.37,30.8,0.405,2021-01-24 02:00:00
2021-01-25,2,2021,1,Germination,0.72,4.77,0.681,1,64.0,1.67,29.9,0.437,2021-01-25 02:00:00
2021-01-26,2,2021,1,Germination,0.61,3.64,0.69,1,64.0,1.27,28.8,0.442,2021-01-26 02:00:00
2021-01-27,2,2021,1,Germination,0.71,4.32,0.677,1,64.0,4.49,28.2,0.438,2021-01-27 02:00:00
2021-01-28,2,2021,1,Germination,0.66,3.78,0.662,1,69.0,1.32,28.8,0.394,2021-01-28 02:00:00
2021-01-29,2,2021,1,Germination,0.7,4.12,0.694,1,61.0,1.44,28.9,0.419,2021-01-29 02:00:00
2021-01-30,2,2021,1,Germination,0.68,4.38,0.694,1,70.0,1.53,28.6,0.436,2021-01-30 02:00:00
2021-01-31,2,2021,1,Germination,0.67,4.22,0.718,1,70.0,1.48,29.5,0.423,2021-01-31 02:00:00
2021-02-01,2,2021,1,Germination,0.7,4.12,0.722,1,70.0,1.44,30.2,0.446,2021-02-01 02:00:00
2021-02-02,2,2021,1,Germination,0.71,4.38,0.739,1,64.0,1.53,27.5,0.465,2021-02-02 02:00:00
2021-02-03,2,2021,1,Germination,0.68,4.73,0.738,1,65.0,1.66,30.3,0.443,2021-02-03 02:00:00
2021-02-04,2,2021,1,Germination,0.69,4.52,0.772,1,68.0,1.58,29.9,0.407,2021-02-04 02:00:00
2021-02-05,2,2021,1,Germination,0.68,4.48,0.676,1,59.0,9.45,31.4,0.415,2021-02-05 02:00:00
2021-02-06,2,2021,1,Germination,0.71,4.31,0.571,1,60.0,10.74,30.5,0.44,2021-02-06 02:00:00
2021-02-07,2,2021,1,Germination,0.75,4.58,0.569,1,68.0,1.6,30.7,0.44,2021-02-07 02:00:00
2021-02-08,2,2021,1,Germination,0.72,4.53,0.594,1,61.0,1.59,27.3,0.474,2021-02-08 02:00:00
2021-02-09,2,2021,1,Germination,0.73,4.64,0.63,1,60.0,1.62,30.2,0.425,2021-02-09 02:00:00
2021-02-10,2,2021,1,Germination,0.69,4.5,0.644,1,62.0,1.58,32.9,0.405,2021-02-10 02:00:00
2021-02-11,2,2021,1,Germination,0.7,4.16,0.656,1,65.0,1.46,30.5,0.406,2021-02-11 02:00:00
2021-02-12,2,2021,1,Germination,0.7,4.06,0.685,1,66.0,1.42,28.4,0.403,2021-02-12 02:00:00
2021-02-13,2,2021,1,Germination,0.72,4.84,0.68,1,64.0,1.69,29.4,0.453,2021-02-13 02:00:00
2021-02-14,2,2021,1,Germination,0.75,4.49,0.642,1,67.0,1.57,28.4,0.405,2021-02-14 02:00:00
2021-02-15,2,2021,1,Germination,0.72,4.4,0.631,1,59.0,1.54,30.5,0.398,2021-02-15 02:00:00
2021-02-16,2,2021,1,Germination,0.71,4.28,0.667,1,64.0,1.5,29.5,0.422,2021-02-16 02:00:00
2021-02-17,2,2021,1,Germination,0.71,4.46,0.698,1,61.0,1.56,29.1,0.428,2021-02-17 02:00:00
2021-02-18,2,2021,1,Germination,0.68,3.97,0.722,1,70.0,1.39,31.0,0.431,2021-02-18 02:00:00
2021-02-19,2,2021,1,Germination,0.75,5.0,0.693,1,60.0,1.75,31.0,0.439,2021-02-19 02:00:00
2021-02-20,2,2021,1,Germination,0.67,4.58,0.733,1,69.0,1.6,32.1,0.415,2021-02-20 02:00:00
2021-02-21,2,2021,1,Germination,0.7,4.55,0.703,1,66.0,1.59,30.2,0.425,2021-02-21 02:00:00
2021-02-22,2,2021,1,Germination,0.71,4.79,0.705,1,59.0,1.68,32.6,0.404,2021-02-22 02:00:00
2021-02-23,2,2021,1,Germination,0.75,4.53,0.641,1,62.0,1.59,31.7,0.398,2021-02-23 02:00:00
2021-02-24,2,2021,1,Germination,0.74,4.57,0.533,1,67.0,10.46,31.0,0.431,2021-02-24 02:00:00
2021-02-25,2,2021,1,Germination,0.71,4.42,0.547,1,73.0,1.55,27.0,0.398,2021-02-25 02:00:00
2021-02-26,2,2021,1,Germination,0.68,4.62,0.563,1,66.0,1.62,30.3,0.416,2021-02-26 02:00:00
2021-02-27,2,2021,1,Germination,0.76,4.97,0.584,1,70.0,1.74,28.0,0.455,2021-02-27 02:00:00
2021-02-28,2,2021,1,Germination,0.74,4.58,0.61,1,75.0,1.6,28.6,0.389,2021-02-28 02:00:00
2021-03-01,2,2021,1,Germination,0.7,4.28,0.58,1,63.0,1.5,29.7,0.419,2021-03-01 02:00:00
2021-03-02,2,2021,1,Germination,0.7,4.73,0.619,1,68.0,1.66,29.1,0.412,2021-03-02 02:00:00
2021-03-03,2,2021,1,Germination,0.76,5.27,0.657,1,62.0,1.84,34.0,0.435,2021-03-03 02:00:00
2021-03-04,2,2021,1,Germination,0.72,4.39,0.695,1,67.0,1.54,33.2,0.43,2021-03-04 02:00:00
2021-03-05,2,2021,1,Germination,0.78,4.88,0.73,1,73.0,1.71,30.7,0.444,2021-03-05 02:00:00
2021-03-06,2,2021,1,Germination,0.79,4.93,0.767,1,65.0,1.73,29.9,0.429,2021-03-06 02:00:00
2021-03-07,2,2021,1,Germination,0.72,4.74,0.8,1,67.0,1.66,30.4,0.453,2021-03-07 02:00:00
2021-03-08,2,2021,1,Germination,0.75,5.09,0.83,1,69.0,1.78,31.1,0.386,2021-03-08 02:00:00
2021-03-09,2,2021,1,Germination,0.72,4.55,0.868,1,70.0,1.59,30.7,0.413,2021-03-09 02:00:00
2021-03-10,2,2021,1,Germination,0.82,5.52,0.845,1,70.0,1.93,30.2,0.437,2021-03-10 02:00:00
2021-03-11,2,2021,1,Germination,0.74,4.61,0.874,1,67.0,1.61,30.1,0.44,2021-03-11 02:00:00
2021-03-12,2,2021,1,Germination,0.69,4.37,0.877,1,60.0,1.53,32.5,0.429,2021-03-12 02:00:00
2021-03-13,2,2021,1,Germination,0.77,4.6,0.844,1,70.0,5.91,30.7,0.402,2021-03-13 02:00:00
2021-03-14,2,2021,1,Germination,0.72,4.67,0.864,1,61.0,1.63,31.1,0.384,2021-03-14 02:00:00
2021-03-15,2,2021,1,Vegetative,0.75,4.9,0.896,1,70.0,1.72,29.8,0.387,2021-03-15 02:00:00
2021-03-16,2,2021,1,Vegetative,0.7,4.53,0.917,1,75.0,1.59,30.0,0.382,2021-03-16 02:00:00
2021-03-17,2,2021,1,Vegetative,0.77,5.0,0.896,1,65.0,4.98,31.1,0.407,2021-03-17 02:00:00
2021-03-18,2,2021,1,Vegetative,0.68,4.62,0.917,1,72.0,1.62,28.3,0.44,2021-03-18 02:00:00
2021-03-19,2,2021,1,Vegetative,0.76,4.88,0.869,1,63.0,1.71,29.0,0.397,2021-03-19 02:00:00
2021-03-20,2,2021,1,Vegetative,0.75,4.53,0.802,1,60.0,7.9,30.7,0.377,2021-03-20 02:00:00
