time,region_id,year_id,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,updated_at
2020-07-11,2,2020,0.0,6.5,5.36,0.0,9.31,0.0,769003.0,6.54,0.0,2020-07-11 02:00:00
2020-07-12,2,2020,3.6,7.0,5.17,1.4,16.0,0.0,734961.0,3.38,51.85,2020-07-12 02:00:00
2020-07-13,2,2020,0.1,7.5,5.76,1.5,13.6,0.0,757493.0,7.35,1.35,2020-07-13 02:00:00
2020-07-14,2,2020,3.4,6.9,6.42,0.5,20.08,0.0,734305.0,3.57,48.67,2020-07-14 02:00:00
2020-07-15,2,2020,0.6,7.1,6.47,0.1,11.39,0.0,727877.0,6.47,8.68,2020-07-15 02:00:00
2020-07-16,2,2020,0.0,6.9,5.97,0.0,11.47,0.0,731138.0,6.88,0.0,2020-07-16 02:00:00
2020-07-17,2,2020,0.7,7.0,6.3,0.0,7.08,0.0,764190.0,6.2,10.76,2020-07-17 02:00:00
2020-07-18,2,2020,3.2,7.0,5.64,1.4,16.84,0.0,759265.0,3.82,45.48,2020-07-18 02:00:00
2020-07-19,2,2020,0.4,6.4,5.6,0.3,14.18,0.0,705830.0,5.98,6.94,2020-07-19 02:00:00
2020-07-20,2,2020,2.8,7.9,5.84,0.2,16.88,0.0,735043.0,5.12,35.36,2020-07-20 02:00:00
2020-07-21,2,2020,2.3,6.8,5.74,0.6,12.12,0.0,715422.0,4.54,33.22,2020-07-21 02:00:00
2020-07-22,2,2020,8.8,6.8,5.28,2.2,35.28,0.0,707651.0,-2.02,129.71,2020-07-22 02:00:00
2020-07-23,2,2020,0.0,6.9,5.03,1.5,7.73,0.0,733635.0,6.91,0.0,2020-07-23 02:00:00
2020-07-24,2,2020,0.0,7.0,5.45,0.0,7.11,0.0,716209.0,6.98,0.0,2020-07-24 02:00:00
2020-07-25,2,2020,3.6,6.9,5.46,0.5,16.25,0.0,744654.0,3.35,51.79,2020-07-25 02:00:00
2020-07-26,2,2020,2.6,6.7,6.65,0.0,19.8,0.0,707278.0,4.13,38.53,2020-07-26 02:00:00
2020-07-27,2,2020,5.1,6.3,6.11,1.0,17.81,0.0,720110.0,1.13,81.94,2020-07-27 02:00:00
2020-07-28,2,2020,0.4,7.0,5.79,1.6,13.99,0.0,736930.0,6.61,5.17,2020-07-28 02:00:00
2020-07-29,2,2020,0.7,7.2,5.25,0.0,9.85,0.0,750403.0,6.54,9.24,2020-07-29 02:00:00
2020-07-30,2,2020,1.4,6.7,6.23,0.0,7.75,0.0,714787.0,5.3,20.88,2020-07-30 02:00:00
2020-07-31,2,2020,0.1,7.0,5.82,0.2,12.67,0.0,779586.0,2.97,113.77,2020-07-31 02:00:00
2020-08-01,2,2020,2.7,6.9,5.43,1.4,19.12,0.0,790418.0,4.14,39.66,2020-08-01 02:00:00
2020-08-02,2,2020,1.0,7.0,5.6,0.0,13.71,0.0,775642.0,6.05,13.79,2020-08-02 02:00:00
2020-08-03,2,2020,1.0,7.3,5.15,0.0,15.02,0.0,771052.0,6.28,13.66,2020-08-03 02:00:00
2020-08-04,2,2020,0.7,6.6,5.92,0.0,13.86,0.0,812388.0,3.63,79.18,2020-08-04 02:00:00
2020-08-05,2,2020,0.0,7.5,5.69,0.0,9.06,0.0,782273.0,7.48,0.0,2020-08-05 02:00:00
2020-08-06,2,2020,1.4,7.1,5.88,0.0,9.92,0.0,822910.0,5.75,19.08,2020-08-06 02:00:00
2020-08-07,2,2020,3.8,7.1,5.94,1.4,24.99,0.0,793949.0,3.3,53.53,2020-08-07 02:00:00
2020-08-08,2,2020,0.0,7.5,5.68,0.9,8.18,0.0,814988.0,4.86,69.8,2020-08-08 02:00:00
2020-08-09,2,2020,0.9,7.3,5.85,0.4,10.86,0.0,806182.0,6.33,12.78,2020-08-09 02:00:00
2020-08-10,2,2020,0.1,7.1,5.94,0.3,10.34,0.0,830678.0,7.0,1.2,2020-08-10 02:00:00
2020-08-11,2,2020,1.3,6.8,4.99,0.7,8.24,0.0,851695.0,5.56,18.37,2020-08-11 02:00:00
2020-08-12,2,2020,0.0,6.9,5.76,0.0,12.01,0.0,822676.0,6.92,0.0,2020-08-12 02:00:00
2020-08-13,2,2020,0.8,7.1,6.32,0.4,14.31,0.0,852429.0,6.38,10.65,2020-08-13 02:00:00
2020-08-14,2,2020,3.5,7.2,5.55,1.5,15.76,0.0,819915.0,3.73,48.38,2020-08-14 02:00:00
2020-08-15,2,2020,1.0,6.8,6.21,0.0,7.93,0.0,823792.0,5.86,14.17,2020-08-15 02:00:00
2020-08-16,2,2020,2.9,7.5,5.7,0.0,19.09,0.0,821622.0,4.54,39.13,2020-08-16 02:00:00
2020-08-17,2,2020,5.0,7.3,5.52,1.4,21.09,0.0,832199.0,2.25,69.19,2020-08-17 02:00:00
2020-08-18,2,2020,1.4,7.0,5.85,0.7,12.0,0.0,861885.0,5.63,19.37,2020-08-18 02:00:00
2020-08-19,2,2020,2.2,7.3,5.64,0.0,16.17,0.0,793061.0,5.11,29.86,2020-08-19 02:00:00
2020-08-20,2,2020,0.8,6.8,6.05,0.5,14.13,0.0,786223.0,5.98,12.29,2020-08-20 02:00:00
2020-08-21,2,2020,0.0,7.7,5.75,0.9,11.35,0.0,851876.0,7.71,0.0,2020-08-21 02:00:00
2020-08-22,2,2020,3.0,7.3,5.37,0.4,21.38,0.0,837185.0,2.29,95.18,2020-08-22 02:00:00
2020-08-23,2,2020,0.0,7.0,6.11,0.1,10.09,0.0,827976.0,6.95,0.0,2020-08-23 02:00:00
2020-08-24,2,2020,0.0,7.8,5.86,0.2,9.83,0.0,811179.0,7.77,0.0,2020-08-24 02:00:00
2020-08-25,2,2020,0.0,7.2,5.71,0.0,6.42,0.0,832041.0,7.23,0.0,2020-08-25 02:00:00
2020-08-26,2,2020,0.7,7.2,5.49,0.1,7.43,0.0,836039.0,6.5,9.6,2020-08-26 02:00:00
2020-08-27,2,2020,0.8,6.6,6.31,0.7,12.77,0.0,894257.0,5.85,11.97,2020-08-27 02:00:00
2020-08-28,2,2020,2.6,7.7,5.4,0.9,15.27,0.0,847380.0,5.07,33.92,2020-08-28 02:00:00
2020-08-29,2,2020,0.0,6.9,5.29,0.0,12.2,0.0,852689.0,6.89,0.0,2020-08-29 02:00:00
2020-08-30,2,2020,0.3,7.0,5.8,0.3,10.16,0.0,873965.0,6.7,4.34,2020-08-30 02:00:00
2020-08-31,2,2020,5.3,6.8,5.77,0.0,20.45,0.0,839706.0,1.48,78.23,2020-08-31 02:00:00
2020-09-01,2,2020,0.0,7.3,6.08,0.0,13.16,0.0,850000.0,4.57,74.27,2020-09-01 02:00:00
2020-09-02,2,2020,0.1,7.7,5.81,0.5,11.32,0.0,883840.0,7.61,1.54,2020-09-02 02:00:00
2020-09-03,2,2020,0.0,6.9,5.59,0.0,8.16,0.0,876822.0,6.89,0.0,2020-09-03 02:00:00
2020-09-04,2,2020,1.4,6.7,5.83,0.9,16.05,0.0,897422.0,5.24,21.35,2020-09-04 02:00:00
2020-09-05,2,2020,0.2,6.9,5.56,0.0,5.56,0.0,876188.0,6.73,2.45,2020-09-05 02:00:00
2020-09-06,2,2020,0.0,7.3,6.74,0.5,4.67,0.0,873986.0,7.31,0.0,2020-09-06 02:00:00
2020-09-07,2,2020,0.0,7.7,6.57,1.6,8.52,0.0,872883.0,7.68,0.0,2020-09-07 02:00:00
2020-09-08,2,2020,0.4,7.1,6.27,0.0,11.22,0.0,859816.0,6.66,6.16,2020-09-08 02:00:00
2020-09-09,2,2020,0.0,7.0,5.57,0.0,10.37,0.0,840527.0,6.97,0.0,2020-09-09 02:00:00
2020-09-10,2,2020,0.0,7.1,6.4,2.3,7.02,0.0,865210.0,7.14,0.0,2020-09-10 02:00:00
2020-09-11,2,2020,0.6,7.1,6.38,1.6,8.52,0.0,873348.0,6.5,8.76,2020-09-11 02:00:00
2020-09-12,2,2020,6.4,7.6,5.76,1.4,27.05,0.0,842061.0,1.23,83.8,2020-09-12 02:00:00
2020-09-13,2,2020,6.2,7.1,5.64,1.6,27.35,0.0,928691.0,-3.63,214.35,2020-09-13 02:00:00
2020-09-14,2,2020,0.0,7.3,5.99,0.0,11.38,0.0,931000.0,7.3,0.0,2020-09-14 02:00:00
2020-09-15,2,2020,0.1,7.2,5.99,0.0,4.88,0.0,885581.0,7.1,0.74,2020-09-15 02:00:00
2020-09-16,2,2020,4.1,7.7,5.66,2.3,16.25,0.0,922619.0,3.55,53.78,2020-09-16 02:00:00
2020-09-17,2,2020,2.5,7.3,5.29,0.0,19.71,0.0,922018.0,4.74,34.71,2020-09-17 02:00:00
2020-09-18,2,2020,0.0,7.7,5.69,0.0,10.64,0.0,915093.0,7.67,0.0,2020-09-18 02:00:00
2020-09-19,2,2020,1.5,7.0,5.48,0.0,13.1,0.0,899169.0,5.46,21.48,2020-09-19 02:00:00
2020-09-20,2,2020,0.8,7.3,6.72,0.5,13.47,0.0,935007.0,6.46,11.3,2020-09-20 02:00:00
2020-09-21,2,2020,1.0,7.9,4.91,0.5,10.64,0.0,918182.0,6.87,12.51,2020-09-21 02:00:00
2020-09-22,2,2020,1.3,7.4,6.01,0.8,12.17,0.0,926225.0,5.07,44.97,2020-09-22 02:00:00
2020-09-23,2,2020,0.8,7.5,6.18,0.0,18.12,0.0,942141.0,4.74,62.82,2020-09-23 02:00:00
2020-09-24,2,2020,0.0,8.1,5.63,0.6,13.31,0.0,940755.0,8.11,0.0,2020-09-24 02:00:00
2020-09-25,2,2020,0.3,7.6,5.19,0.0,9.96,0.0,971727.0,7.33,3.76,2020-09-25 02:00:00
2020-09-26,2,2020,4.0,7.2,6.45,2.1,17.51,0.0,906648.0,3.24,55.21,2020-09-26 02:00:00
2020-09-27,2,2020,1.0,7.3,5.41,1.2,13.0,0.0,945022.0,6.27,14.22,2020-09-27 02:00:00
2020-09-28,2,2020,0.0,7.3,5.42,0.0,15.94,0.0,951451.0,7.26,0.0,2020-09-28 02:00:00
2020-09-29,2,2020,3.0,7.1,6.11,0.0,14.97,0.0,980823.0,0.98,130.64,2020-09-29 02:00:00
2020-09-30,2,2020,3.0,7.0,6.14,0.0,15.98,0.0,997526.0,3.97,43.35,2020-09-30 02:00:00
2020-10-01,2,2020,0.4,7.5,6.33,0.0,12.14,0.0,965228.0,7.1,5.91,2020-10-01 02:00:00
2020-10-02,2,2020,0.0,7.5,6.27,1.1,7.87,0.0,958688.0,7.55,0.0,2020-10-02 02:00:00
2020-10-03,2,2020,5.1,7.5,5.81,0.0,19.61,0.0,948505.0,2.41,67.88,2020-10-03 02:00:00
2020-10-04,2,2020,0.0,7.7,5.44,0.5,15.58,0.0,982809.0,7.65,0.0,2020-10-04 02:00:00
2020-10-05,2,2020,3.7,7.2,6.22,1.1,19.36,0.0,978945.0,3.43,52.06,2020-10-05 02:00:00
2020-10-06,2,2020,0.2,8.0,5.69,0.0,6.84,0.0,970869.0,7.76,2.98,2020-10-06 02:00:00
2020-10-07,2,2020,0.0,7.3,5.48,2.0,7.52,0.0,995630.0,7.27,0.0,2020-10-07 02:00:00
2020-10-08,2,2020,0.2,7.7,5.74,0.0,12.9,0.0,973834.0,7.5,2.46,2020-10-08 02:00:00
2020-10-09,2,2020,0.5,7.5,5.5,0.5,9.44,0.0,966179.0,6.93,7.02,2020-10-09 02:00:00
2020-10-10,2,2020,2.8,6.5,6.25,0.1,16.29,0.0,972164.0,3.71,43.17,2020-10-10 02:00:00
2020-10-11,2,2020,4.2,7.7,6.27,0.9,20.6,0.0,989828.0,3.51,54.37,2020-10-11 02:00:00
2020-10-12,2,2020,0.2,7.7,5.59,0.0,9.24,0.0,968531.0,7.58,2.12,2020-10-12 02:00:00
2020-10-13,2,2020,1.2,7.0,5.88,0.1,12.74,0.0,974973.0,5.74,17.44,2020-10-13 02:00:00
2020-10-14,2,2020,0.0,7.4,6.37,0.0,12.63,0.0,954440.0,7.38,0.0,2020-10-14 02:00:00
2020-10-15,2,2020,2.6,7.5,5.95,1.1,18.2,0.0,952968.0,4.87,34.72,2020-10-15 02:00:00
2020-10-16,2,2020,0.2,6.7,6.11,0.0,5.82,0.0,984046.0,6.55,2.53,2020-10-16 02:00:00
2020-10-17,2,2020,4.1,7.0,5.52,1.3,23.29,0.0,989038.0,2.9,58.45,2020-10-17 02:00:00
2020-10-18,2,2020,0.0,6.8,6.1,0.0,4.72,0.0,969837.0,6.81,0.0,2020-10-18 02:00:00
2020-10-19,2,2020,0.0,7.4,5.98,0.0,15.35,0.0,999131.0,7.38,0.0,2020-10-19 02:00:00
2020-10-20,2,2020,3.0,7.0,5.63,0.0,17.44,0.0,970769.0,3.97,43.25,2020-10-20 02:00:00
2020-10-21,2,2020,0.0,7.4,5.55,0.4,18.97,0.0,971993.0,7.37,0.0,2020-10-21 02:00:00
2020-10-22,2,2020,1.8,7.3,6.36,1.3,14.85,0.0,986600.0,5.5,24.73,2020-10-22 02:00:00
2020-10-23,2,2020,0.0,7.5,5.86,0.5,12.19,0.0,1003811.0,7.47,0.0,2020-10-23 02:00:00
2020-10-24,2,2020,0.0,7.5,5.43,1.6,7.84,0.0,1026043.0,2.7,127.67,2020-10-24 02:00:00
2020-10-25,2,2020,0.9,7.4,6.49,0.0,7.12,0.0,1007493.0,6.53,11.97,2020-10-25 02:00:00
2020-10-26,2,2020,0.5,7.3,5.48,2.1,12.75,0.0,1014817.0,6.84,6.46,2020-10-26 02:00:00
2020-10-27,2,2020,0.0,7.8,6.09,0.9,11.22,0.0,1028802.0,7.8,0.0,2020-10-27 02:00:00
2020-10-28,2,2020,0.4,7.5,6.1,0.0,13.48,0.0,1022634.0,7.07,5.6,2020-10-28 02:00:00
2020-10-29,2,2020,2.5,7.5,6.53,0.4,14.0,0.0,1018448.0,4.94,33.98,2020-10-29 02:00:00
2020-10-30,2,2020,1.0,7.1,6.33,1.9,10.55,0.0,994675.0,6.18,13.36,2020-10-30 02:00:00
2020-10-31,2,2020,9.4,7.9,6.12,2.6,32.22,0.0,1023160.0,-1.5,119.11,2020-10-31 02:00:00
2020-11-01,2,2020,2.7,7.6,5.47,1.6,17.8,0.0,1039536.0,4.9,35.67,2020-11-01 02:00:00
2020-11-02,2,2020,5.2,7.6,6.67,0.8,28.68,0.0,1008107.0,2.37,68.84,2020-11-02 02:00:00
2020-11-03,2,2020,0.3,7.4,6.05,0.7,13.32,0.0,1067100.0,7.14,3.46,2020-11-03 02:00:00
2020-11-04,2,2020,3.3,7.4,5.7,0.9,12.82,0.0,1020775.0,4.09,44.66,2020-11-04 02:00:00
2020-11-05,2,2020,0.3,7.2,6.44,0.0,10.21,0.0,1070817.0,6.87,4.12,2020-11-05 02:00:00
2020-11-06,2,2020,0.1,7.7,5.84,0.8,7.57,0.0,1054181.0,7.65,0.69,2020-11-06 02:00:00
2020-11-07,2,2020,0.1,7.4,6.18,0.7,13.54,0.0,1032183.0,7.27,1.69,2020-11-07 02:00:00
2020-11-08,2,2020,1.6,7.6,6.24,0.0,6.19,0.0,1031792.0,5.97,21.51,2020-11-08 02:00:00
2020-11-09,2,2020,0.0,7.2,6.23,0.0,8.79,0.0,1027190.0,7.2,0.0,2020-11-09 02:00:00
2020-11-10,2,2020,0.0,7.6,6.09,0.0,15.0,0.0,1079715.0,3.25,114.93,2020-11-10 02:00:00
2020-11-11,2,2020,1.0,7.8,5.94,0.0,14.99,0.0,1051804.0,6.82,12.55,2020-11-11 02:00:00
2020-11-12,2,2020,1.7,7.7,7.37,0.0,12.95,0.0,1071710.0,5.98,21.97,2020-11-12 02:00:00
2020-11-13,2,2020,1.1,7.4,6.36,1.1,15.11,0.0,1080180.0,3.73,83.41,2020-11-13 02:00:00
2020-11-14,2,2020,0.5,7.7,6.95,0.6,11.07,0.0,1104946.0,7.2,6.94,2020-11-14 02:00:00
2020-11-15,2,2020,0.5,7.3,5.85,0.0,16.6,0.0,1098014.0,6.74,7.24,2020-11-15 02:00:00
2020-11-16,2,2020,0.0,7.2,5.93,0.2,9.97,0.0,1063698.0,7.19,0.0,2020-11-16 02:00:00
2020-11-17,2,2020,0.8,7.4,6.05,1.4,11.61,0.0,1078979.0,6.61,10.27,2020-11-17 02:00:00
2020-11-18,2,2020,3.0,7.2,6.44,0.9,18.53,0.0,1101777.0,4.21,41.71,2020-11-18 02:00:00
2020-11-19,2,2020,7.3,7.7,7.09,0.0,28.9,0.0,1145025.0,-3.99,208.39,2020-11-19 02:00:00
2020-11-20,2,2020,1.1,8.1,6.11,0.0,16.4,0.0,1139464.0,6.95,13.96,2020-11-20 02:00:00
2020-11-21,2,2020,5.9,7.7,6.46,1.5,20.85,0.0,1137193.0,-0.49,136.92,2020-11-21 02:00:00
2020-11-22,2,2020,1.7,7.6,5.87,0.0,15.2,0.0,1166694.0,5.93,22.37,2020-11-22 02:00:00
2020-11-23,2,2020,0.0,8.0,5.98,0.7,13.03,0.0,1150541.0,7.96,0.0,2020-11-23 02:00:00
2020-11-24,2,2020,0.3,8.0,5.89,0.2,13.74,0.0,1193742.0,6.43,35.99,2020-11-24 02:00:00
2020-11-25,2,2020,0.0,7.7,6.69,1.5,8.82,0.0,1168002.0,7.65,0.0,2020-11-25 02:00:00
2020-11-26,2,2020,0.6,7.6,5.73,0.8,8.68,0.0,1187893.0,6.98,8.02,2020-11-26 02:00:00
2020-11-27,2,2020,0.0,8.0,5.85,0.0,0.14,0.0,1189472.0,7.96,0.0,2020-11-27 02:00:00
2020-11-28,2,2020,4.9,7.6,6.01,0.5,25.95,0.0,1182764.0,2.75,63.94,2020-11-28 02:00:00
2020-11-29,2,2020,0.0,7.9,5.93,0.0,5.36,0.0,1164237.0,7.93,0.0,2020-11-29 02:00:00
2020-11-30,2,2020,0.0,7.7,6.07,0.0,8.02,0.0,1201109.0,4.01,95.22,2020-11-30 02:00:00
2020-12-01,2,2020,0.0,7.8,5.77,0.0,9.48,0.0,1242772.0,7.81,0.0,2020-12-01 02:00:00
2020-12-02,2,2020,2.0,7.4,5.94,0.0,14.83,0.0,1202770.0,5.45,26.56,2020-12-02 02:00:00
2020-12-03,2,2020,0.0,7.6,5.89,0.0,11.4,0.0,1238821.0,7.64,0.0,2020-12-03 02:00:00
2020-12-04,2,2020,0.0,7.4,6.55,0.5,7.12,0.0,1220360.0,7.44,0.0,2020-12-04 02:00:00
2020-12-05,2,2020,0.8,6.9,6.29,0.3,9.85,0.0,1208097.0,6.09,11.59,2020-12-05 02:00:00
2020-12-06,2,2020,0.0,7.2,6.7,0.0,12.6,0.0,1202354.0,7.2,0.0,2020-12-06 02:00:00
2020-12-07,2,2020,0.0,7.0,5.94,1.5,10.24,0.0,1205551.0,7.02,0.0,2020-12-07 02:00:00
2020-12-08,2,2020,1.1,7.3,5.84,0.9,13.16,0.0,1225155.0,6.16,15.27,2020-12-08 02:00:00
2020-12-09,2,2020,0.0,7.2,6.7,0.0,10.41,0.0,1240599.0,7.17,0.0,2020-12-09 02:00:00
2020-12-10,2,2020,0.9,7.9,5.63,0.0,7.55,0.0,1231721.0,6.99,11.96,2020-12-10 02:00:00
2020-12-11,2,2020,3.6,7.8,6.28,0.0,20.49,0.0,1200672.0,4.17,46.5,2020-12-11 02:00:00
2020-12-12,2,2020,2.6,7.6,5.32,0.3,16.47,0.0,1187113.0,4.99,34.57,2020-12-12 02:00:00
2020-12-13,2,2020,0.0,7.9,6.28,0.0,11.06,0.0,1190651.0,7.89,0.0,2020-12-13 02:00:00
2020-12-14,2,2020,2.9,7.0,6.46,0.5,20.2,0.0,1181357.0,4.15,40.88,2020-12-14 02:00:00
2020-12-15,2,2020,2.1,7.9,6.44,0.4,19.85,0.0,1206344.0,5.82,26.53,2020-12-15 02:00:00
2020-12-16,2,2020,0.5,7.7,6.7,0.0,12.37,0.0,1176386.0,7.19,6.1,2020-12-16 02:00:00
2020-12-17,2,2020,1.4,7.3,5.48,1.1,11.62,0.0,1199615.0,5.86,19.68,2020-12-17 02:00:00
2020-12-18,2,2020,0.0,7.6,6.25,0.3,11.79,0.0,1194930.0,7.59,0.0,2020-12-18 02:00:00
2020-12-19,2,2020,0.0,8.1,5.91,0.0,1.44,0.0,1217523.0,8.04,0.23,2020-12-19 02:00:00
2020-12-20,2,2020,3.3,7.9,6.14,0.3,19.34,0.0,1224695.0,4.59,41.78,2020-12-20 02:00:00
2020-12-21,2,2020,0.0,7.6,6.39,1.2,16.03,0.0,1218710.0,7.6,0.0,2020-12-21 02:00:00
2020-12-22,2,2020,2.6,8.1,6.08,1.4,15.54,0.0,1182682.0,5.52,31.71,2020-12-22 02:00:00
2020-12-23,2,2020,0.0,6.9,6.52,0.0,9.24,0.0,1193052.0,6.87,0.0,2020-12-23 02:00:00
2020-12-24,2,2020,0.6,7.8,5.79,0.4,6.51,0.0,1195582.0,7.27,7.22,2020-12-24 02:00:00
2020-12-25,2,2020,0.0,7.8,6.03,0.4,8.35,0.0,1198962.0,4.66,79.97,2020-12-25 02:00:00
2020-12-26,2,2020,0.5,7.5,6.3,0.8,13.92,0.0,1228536.0,6.99,6.23,2020-12-26 02:00:00
2020-12-27,2,2020,1.4,8.1,6.21,0.0,12.96,0.0,1243873.0,4.78,64.48,2020-12-27 02:00:00
2020-12-28,2,2020,0.0,7.2,6.23,1.6,13.56,0.0,1269453.0,5.55,46.37,2020-12-28 02:00:00
2020-12-29,2,2020,0.3,8.1,6.47,0.0,18.74,0.0,1290143.0,7.84,3.72,2020-12-29 02:00:00
2020-12-30,2,2020,0.0,7.6,6.22,0.4,16.45,0.0,1317513.0,7.62,0.0,2020-12-30 02:00:00
2020-12-31,2,2020,3.7,7.4,5.96,0.6,12.96,0.0,1328068.0,-0.66,167.57,2020-12-31 02:00:00
2021-01-01,2,2021,2.7,6.2,5.37,0.0,17.17,5002653.0,81792.0,3.51,43.09,2021-01-01 02:00:00
2021-01-02,2,2021,0.3,6.3,4.58,0.0,7.76,4850794.0,97917.0,6.05,4.37,2021-01-02 02:00:00
2021-01-03,2,2021,2.2,5.7,4.41,0.0,13.02,4848260.0,99681.0,3.54,38.24,2021-01-03 02:00:00
2021-01-04,2,2021,3.9,6.1,4.71,0.7,22.46,4849014.0,114102.0,2.26,63.03,2021-01-04 02:00:00
2021-01-05,2,2021,7.4,6.5,5.3,1.4,27.97,4934600.0,102504.0,-0.94,114.47,2021-01-05 02:00:00
2021-01-06,2,2021,0.2,6.5,5.01,0.0,8.75,4907389.0,125439.0,6.31,2.63,2021-01-06 02:00:00
2021-01-07,2,2021,0.5,5.9,5.1,0.0,12.7,4725896.0,120578.0,5.34,8.97,2021-01-07 02:00:00
2021-01-08,2,2021,1.8,6.5,4.91,0.0,13.45,4736210.0,90532.0,4.68,27.55,2021-01-08 02:00:00
2021-01-09,2,2021,2.1,5.6,4.68,0.6,14.45,4645236.0,121530.0,3.51,37.43,2021-01-09 02:00:00
2021-01-10,2,2021,1.8,6.1,4.75,1.0,19.6,4493886.0,100728.0,4.28,29.73,2021-01-10 02:00:00
2021-01-11,2,2021,0.3,6.1,5.14,0.0,13.34,4579657.0,95393.0,5.78,5.29,2021-01-11 02:00:00
2021-01-12,2,2021,1.9,5.8,4.57,0.5,11.13,4533246.0,75424.0,3.94,32.4,2021-01-12 02:00:00
2021-01-13,2,2021,0.0,6.2,5.17,0.0,11.19,4514628.0,86002.0,6.18,0.34,2021-01-13 02:00:00
2021-01-14,2,2021,6.1,6.1,4.84,0.1,22.82,4450887.0,119749.0,-0.04,100.68,2021-01-14 02:00:00
2021-01-15,2,2021,0.0,6.1,5.02,0.2,8.92,4444514.0,79720.0,6.13,0.0,2021-01-15 02:00:00
2021-01-16,2,2021,2.1,6.6,4.59,1.3,17.05,4404558.0,65399.0,4.44,32.24,2021-01-16 02:00:00
2021-01-17,2,2021,1.9,6.6,4.54,1.0,13.91,4253311.0,73756.0,4.74,28.65,2021-01-17 02:00:00
2021-01-18,2,2021,0.1,6.4,5.43,0.7,5.25,4227131.0,106518.0,6.33,1.28,2021-01-18 02:00:00
2021-01-19,2,2021,4.5,6.4,5.24,0.1,27.8,4174358.0,126563.0,1.87,70.7,2021-01-19 02:00:00
2021-01-20,2,2021,0.3,5.8,4.91,0.0,10.87,4141331.0,101008.0,5.55,4.42,2021-01-20 02:00:00
2021-01-21,2,2021,1.2,6.8,5.15,1.0,10.43,4080286.0,65628.0,5.59,17.57,2021-01-21 02:00:00
2021-01-22,2,2021,1.8,6.2,5.37,0.0,10.99,4122513.0,106235.0,4.48,28.14,2021-01-22 02:00:00
2021-01-23,2,2021,0.6,6.1,4.34,0.0,13.78,4045597.0,119687.0,5.52,10.02,2021-01-23 02:00:00
2021-01-24,2,2021,2.2,5.7,4.89,0.8,11.92,4056806.0,115244.0,3.48,38.49,2021-01-24 02:00:00
2021-01-25,2,2021,1.4,6.6,5.53,1.6,11.06,3923373.0,91294.0,5.23,21.06,2021-01-25 02:00:00
2021-01-26,2,2021,1.9,6.0,5.44,1.1,12.04,3956957.0,91305.0,4.08,31.58,2021-01-26 02:00:00
2021-01-27,2,2021,0.2,6.1,5.25,0.0,15.28,3852959.0,94794.0,4.36,52.92,2021-01-27 02:00:00
2021-01-28,2,2021,3.5,5.7,5.19,0.8,18.03,3828797.0,117346.0,2.28,60.24,2021-01-28 02:00:00
2021-01-29,2,2021,0.2,5.9,4.44,0.5,8.97,3810269.0,115702.0,5.72,2.76,2021-01-29 02:00:00
2021-01-30,2,2021,2.6,6.4,5.42,0.1,18.43,3699435.0,93649.0,3.85,40.22,2021-01-30 02:00:00
2021-01-31,2,2021,0.9,6.3,5.41,2.2,10.63,3622432.0,112386.0,5.36,15.05,2021-01-31 02:00:00
2021-02-01,2,2021,2.1,5.9,5.09,0.0,16.72,3712074.0,131671.0,3.75,36.43,2021-02-01 02:00:00
2021-02-02,2,2021,1.4,6.2,5.35,0.0,10.69,3566449.0,87191.0,4.8,22.3,2021-02-02 02:00:00
2021-02-03,2,2021,2.8,6.9,5.11,1.4,17.12,3500034.0,76549.0,4.12,40.68,2021-02-03 02:00:00
2021-02-04,2,2021,0.3,6.5,4.83,0.3,10.58,3523501.0,115559.0,6.26,4.42,2021-02-04 02:00:00
2021-02-05,2,2021,1.2,6.6,4.85,0.8,11.45,3386395.0,146708.0,1.43,138.18,2021-02-05 02:00:00
2021-02-06,2,2021,0.2,6.1,5.24,0.1,15.12,3309776.0,211166.0,1.3,154.68,2021-02-06 02:00:00
2021-02-07,2,2021,2.7,6.1,5.65,0.0,17.51,3291909.0,195810.0,3.39,44.45,2021-02-07 02:00:00
2021-02-08,2,2021,0.8,6.3,5.63,0.0,11.7,3266777.0,214788.0,5.48,12.83,2021-02-08 02:00:00
2021-02-09,2,2021,0.1,6.4,5.75,0.0,10.15,3140159.0,168520.0,6.23,1.98,2021-02-09 02:00:00
2021-02-10,2,2021,1.7,6.5,5.3,1.5,12.38,3176814.0,162882.0,4.79,26.46,2021-02-10 02:00:00
2021-02-11,2,2021,1.7,5.9,5.0,0.0,18.35,3086097.0,158500.0,4.23,28.77,2021-02-11 02:00:00
2021-02-12,2,2021,0.4,5.8,5.07,0.0,9.16,3028034.0,178268.0,5.42,6.68,2021-02-12 02:00:00
2021-02-13,2,2021,3.0,6.7,5.45,0.7,12.49,2976505.0,216798.0,3.74,44.47,2021-02-13 02:00:00
2021-02-14,2,2021,5.0,6.0,5.13,1.8,16.55,3051588.0,173016.0,0.94,84.35,2021-02-14 02:00:00
2021-02-15,2,2021,3.3,6.1,4.99,2.0,15.73,2950429.0,194457.0,2.81,54.0,2021-02-15 02:00:00
2021-02-16,2,2021,0.0,6.0,4.94,0.3,10.36,2970914.0,192454.0,6.03,0.0,2021-02-16 02:00:00
