time,region_id,year_id,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,updated_at
2020-12-21,2,2020,11.1,26.8,NW,0.0,-100.0,6.8,Low,24.5,57.0,2020-12-21 02:00:00
2020-12-22,2,2020,13.6,22.5,E,2.6,0.0,6.6,Low,25.3,56.0,2020-12-22 02:00:00
2020-12-23,2,2020,10.7,27.5,W,0.0,-100.0,7.0,Low,26.3,57.0,2020-12-23 02:00:00
2020-12-24,2,2020,10.3,24.2,W,0.6,0.0,7.0,Low,26.3,62.0,2020-12-24 02:00:00
2020-12-25,2,2020,10.5,16.4,SW,0.0,-100.0,6.9,Low,24.7,64.0,2020-12-25 02:00:00
2020-12-26,2,2020,7.9,13.4,NW,0.5,0.0,7.0,Low,25.2,61.0,2020-12-26 02:00:00
2020-12-27,2,2020,12.7,20.6,SE,1.4,212.0,6.8,Low,25.5,59.0,2020-12-27 02:00:00
2020-12-28,2,2020,11.8,24.5,SW,0.0,-100.0,6.9,Low,26.1,59.0,2020-12-28 02:00:00
2020-12-29,2,2020,12.1,24.7,NE,0.3,0.0,6.9,Low,26.0,62.0,2020-12-29 02:00:00
2020-12-30,2,2020,10.0,22.5,NE,0.0,-100.0,6.9,Low,25.5,58.0,2020-12-30 02:00:00
2020-12-31,2,2020,11.1,26.3,NW,3.7,0.0,6.7,Low,26.5,58.0,2020-12-31 02:00:00
2021-01-01,2,2021,11.0,19.3,SW,2.7,0.0,7.2,Med-High,23.2,72.0,2021-01-01 02:00:00
2021-01-02,2,2021,9.1,23.5,NE,0.3,-90.0,7.3,Med-High,22.8,74.0,2021-01-02 02:00:00
2021-01-03,2,2021,9.5,17.4,NE,2.2,694.0,7.2,Med-High,21.2,71.0,2021-01-03 02:00:00
2021-01-04,2,2021,10.9,18.4,SE,3.9,76.0,7.2,Med-High,22.5,73.0,2021-01-04 02:00:00
2021-01-05,2,2021,9.7,19.8,S,7.4,93.0,7.1,Med-High,21.2,73.0,2021-01-05 02:00:00
2021-01-06,2,2021,9.4,16.8,NE,0.2,-98.0,7.3,Med-High,23.0,72.0,2021-01-06 02:00:00
2021-01-07,2,2021,10.8,19.1,E,0.5,209.0,7.1,Med-High,22.1,70.0,2021-01-07 02:00:00
2021-01-08,2,2021,11.7,21.5,N,1.8,238.0,7.1,Med-High,22.5,71.0,2021-01-08 02:00:00
2021-01-09,2,2021,6.5,19.3,E,2.1,18.0,7.4,Med-High,21.6,67.0,2021-01-09 02:00:00
2021-01-10,2,2021,11.5,27.5,E,1.8,-14.0,7.2,Med-High,22.6,72.0,2021-01-10 02:00:00
2021-01-11,2,2021,9.9,25.2,S,0.3,-82.0,7.4,Medium,23.5,70.0,2021-01-11 02:00:00
2021-01-12,2,2021,11.8,16.8,SE,1.9,484.0,7.2,Medium,22.4,73.0,2021-01-12 02:00:00
2021-01-13,2,2021,11.6,16.9,S,0.0,-99.0,7.2,Medium,22.6,70.0,2021-01-13 02:00:00
2021-01-14,2,2021,11.2,17.1,NE,6.1,28490.0,7.1,Med-High,22.1,71.0,2021-01-14 02:00:00
2021-01-15,2,2021,13.0,29.2,NE,0.0,-100.0,7.1,Medium,22.8,71.0,2021-01-15 02:00:00
2021-01-16,2,2021,9.3,23.9,NW,2.1,0.0,7.2,Medium,23.4,75.0,2021-01-16 02:00:00
2021-01-17,2,2021,10.9,25.4,NE,1.9,-10.0,7.1,Medium,23.6,67.0,2021-01-17 02:00:00
2021-01-18,2,2021,11.0,26.2,S,0.1,-96.0,7.3,Medium,21.4,66.0,2021-01-18 02:00:00
2021-01-19,2,2021,10.2,28.0,NE,4.5,5423.0,7.2,Medium,21.6,68.0,2021-01-19 02:00:00
2021-01-20,2,2021,10.1,22.1,W,0.3,-94.0,7.1,Medium,22.5,70.0,2021-01-20 02:00:00
2021-01-21,2,2021,14.6,23.8,N,1.2,363.0,7.3,Medium,22.6,69.0,2021-01-21 02:00:00
2021-01-22,2,2021,12.0,24.7,W,1.8,47.0,7.2,Medium,22.6,72.0,2021-01-22 02:00:00
2021-01-23,2,2021,10.6,19.2,SW,0.6,-65.0,7.0,Medium,23.0,67.0,2021-01-23 02:00:00
2021-01-24,2,2021,8.4,22.1,N,2.2,255.0,7.1,Medium,22.6,75.0,2021-01-24 02:00:00
2021-01-25,2,2021,10.9,18.4,S,1.4,-36.0,7.2,Low,22.5,73.0,2021-01-25 02:00:00
2021-01-26,2,2021,11.2,26.6,NE,1.9,35.0,7.2,Low,21.6,73.0,2021-01-26 02:00:00
2021-01-27,2,2021,11.4,19.9,NE,0.2,-87.0,7.1,Low,21.1,73.0,2021-01-27 02:00:00
2021-01-28,2,2021,11.6,20.7,W,3.5,1326.0,7.1,Medium,20.9,74.0,2021-01-28 02:00:00
2021-01-29,2,2021,11.1,20.9,SW,0.2,-95.0,7.1,Low,21.2,71.0,2021-01-29 02:00:00
2021-01-30,2,2021,9.1,17.2,W,2.6,1496.0,7.1,Low,21.4,73.0,2021-01-30 02:00:00
2021-01-31,2,2021,11.7,29.2,SW,0.9,-63.0,7.2,Low,21.9,75.0,2021-01-31 02:00:00
2021-02-01,2,2021,12.6,19.4,S,2.1,126.0,7.0,Low,22.3,71.0,2021-02-01 02:00:00
2021-02-02,2,2021,11.6,23.1,SE,1.4,-36.0,7.2,Low,21.8,72.0,2021-02-02 02:00:00
2021-02-03,2,2021,9.3,22.4,NE,2.8,105.0,7.3,Low,22.3,70.0,2021-02-03 02:00:00
2021-02-04,2,2021,9.2,25.6,S,0.3,-90.0,7.0,Low,21.9,73.0,2021-02-04 02:00:00
2021-02-05,2,2021,9.0,18.7,NW,1.2,321.0,7.1,Low,23.4,73.0,2021-02-05 02:00:00
2021-02-06,2,2021,9.0,18.5,SW,0.2,-88.0,7.1,Medium,22.8,71.0,2021-02-06 02:00:00
2021-02-07,2,2021,10.9,17.2,NW,2.7,1698.0,7.1,Medium,23.1,66.0,2021-02-07 02:00:00
2021-02-08,2,2021,9.6,27.5,E,0.8,-70.0,7.2,Medium,22.4,71.0,2021-02-08 02:00:00
2021-02-09,2,2021,13.2,28.3,S,0.1,-84.0,7.1,Medium,22.8,76.0,2021-02-09 02:00:00
2021-02-10,2,2021,9.3,23.6,NW,1.7,1267.0,7.0,Medium,23.2,69.0,2021-02-10 02:00:00
2021-02-11,2,2021,10.4,19.3,S,1.7,-1.0,7.2,Medium,22.3,71.0,2021-02-11 02:00:00
2021-02-12,2,2021,9.3,20.3,S,0.4,-77.0,7.0,Low,21.6,71.0,2021-02-12 02:00:00
2021-02-13,2,2021,11.9,23.5,S,3.0,672.0,7.0,Low,21.9,71.0,2021-02-13 02:00:00
2021-02-14,2,2021,12.1,19.1,NW,5.0,69.0,7.0,Medium,21.4,68.0,2021-02-14 02:00:00
2021-02-15,2,2021,10.2,26.0,S,3.3,-35.0,7.3,Medium,22.1,70.0,2021-02-15 02:00:00
2021-02-16,2,2021,9.3,20.0,N,0.0,-100.0,7.2,Low,21.8,70.0,2021-02-16 02:00:00
2021-02-17,2,2021,12.0,22.3,S,0.5,5294545.0,7.2,Low,21.3,70.0,2021-02-17 02:00:00
2021-02-18,2,2021,12.6,20.8,E,0.8,76.0,7.2,Low,22.6,69.0,2021-02-18 02:00:00
2021-02-19,2,2021,11.7,24.7,SE,4.7,476.0,7.2,Low,21.5,75.0,2021-02-19 02:00:00
2021-02-20,2,2021,11.5,19.7,NE,0.0,-100.0,7.2,Low,23.2,66.0,2021-02-20 02:00:00
2021-02-21,2,2021,11.7,28.8,NE,4.7,97394.0,7.2,Low,23.1,71.0,2021-02-21 02:00:00
2021-02-22,2,2021,10.9,22.2,W,2.7,-43.0,7.1,Low,23.4,73.0,2021-02-22 02:00:00
2021-02-23,2,2021,11.6,16.8,SW,7.0,160.0,7.2,Medium,23.1,72.0,2021-02-23 02:00:00
2021-02-24,2,2021,10.9,21.5,S,0.9,-88.0,7.2,Medium,22.9,68.0,2021-02-24 02:00:00
2021-02-25,2,2021,10.9,21.8,N,1.5,75.0,7.1,Medium,21.1,72.0,2021-02-25 02:00:00
2021-02-26,2,2021,8.9,23.8,N,1.6,10.0,6.9,Medium,22.3,73.0,2021-02-26 02:00:00
2021-02-27,2,2021,10.3,24.8,SW,1.1,-33.0,7.1,Medium,22.2,70.0,2021-02-27 02:00:00
2021-02-28,2,2021,8.3,14.9,S,0.8,-32.0,7.0,Medium,21.7,75.0,2021-02-28 02:00:00
2021-03-01,2,2021,9.8,26.2,SW,4.7,522.0,7.1,Medium,22.5,70.0,2021-03-01 02:00:00
2021-03-02,2,2021,12.5,29.6,NW,0.0,-100.0,7.3,Medium,21.9,76.0,2021-03-02 02:00:00
2021-03-03,2,2021,10.7,20.1,SE,0.3,0.0,7.1,Medium,24.0,73.0,2021-03-03 02:00:00
2021-03-04,2,2021,8.6,23.5,N,0.0,-100.0,7.3,Low,23.5,67.0,2021-03-04 02:00:00
2021-03-05,2,2021,8.4,13.6,SE,0.2,0.0,7.3,Low,22.1,73.0,2021-03-05 02:00:00
2021-03-06,2,2021,9.4,15.1,S,0.0,-100.0,7.0,Low,22.8,70.0,2021-03-06 02:00:00
2021-03-07,2,2021,10.8,18.4,S,0.4,0.0,7.0,Low,22.7,66.0,2021-03-07 02:00:00
2021-03-08,2,2021,9.3,21.1,NW,0.7,62.0,7.2,Low,23.4,68.0,2021-03-08 02:00:00
2021-03-09,2,2021,13.0,20.3,N,0.0,-100.0,7.1,Low,21.9,66.0,2021-03-09 02:00:00
2021-03-10,2,2021,12.4,23.8,SW,4.3,0.0,7.2,Low,22.5,68.0,2021-03-10 02:00:00
2021-03-11,2,2021,8.1,24.7,NW,0.6,-86.0,7.1,Low,22.8,75.0,2021-03-11 02:00:00
2021-03-12,2,2021,11.0,19.5,S,2.5,313.0,7.0,Low,23.9,63.0,2021-03-12 02:00:00
2021-03-13,2,2021,9.5,17.4,SE,0.3,-87.0,7.2,Low,22.5,65.0,2021-03-13 02:00:00
2021-03-14,2,2021,11.5,24.3,S,1.2,302.0,7.3,Low,22.2,67.0,2021-03-14 02:00:00
2021-03-15,2,2021,11.7,27.0,N,0.4,-67.0,7.1,Low,21.8,68.0,2021-03-15 02:00:00
2021-03-16,2,2021,9.6,20.9,NE,0.8,105.0,7.0,Low,22.2,73.0,2021-03-16 02:00:00
2021-03-17,2,2021,11.5,26.3,W,0.7,-11.0,7.1,Low,23.1,71.0,2021-03-17 02:00:00
2021-03-18,2,2021,11.0,26.8,E,0.0,-100.0,7.1,Low,21.1,69.0,2021-03-18 02:00:00
2021-03-19,2,2021,12.4,22.7,S,5.9,0.0,7.0,Low,22.0,74.0,2021-03-19 02:00:00
2021-03-20,2,2021,9.2,21.3,NE,0.6,-89.0,7.2,Low,22.7,68.0,2021-03-20 02:00:00
2021-03-21,2,2021,12.4,29.9,E,0.0,-100.0,7.3,Low,23.6,73.0,2021-03-21 02:00:00
2021-03-22,2,2021,12.9,28.2,E,0.3,0.0,7.2,Low,23.1,66.0,2021-03-22 02:00:00
2021-03-23,2,2021,11.3,17.2,NW,1.0,279.0,7.0,Low,22.5,70.0,2021-03-23 02:00:00
2021-03-24,2,2021,9.4,18.6,S,0.3,-68.0,7.1,Low,22.9,71.0,2021-03-24 02:00:00
2021-03-25,2,2021,8.2,13.4,SE,0.2,-29.0,7.1,Low,21.7,69.0,2021-03-25 02:00:00
2021-03-26,2,2021,11.5,17.5,NW,0.1,-49.0,7.1,Low,23.7,71.0,2021-03-26 02:00:00
2021-03-27,2,2021,11.9,29.8,E,3.5,2755.0,7.1,Low,24.2,71.0,2021-03-27 02:00:00
2021-03-28,2,2021,13.3,24.0,E,0.4,-89.0,7.3,Low,22.6,71.0,2021-03-28 02:00:00
2021-03-29,2,2021,10.2,26.7,N,1.2,234.0,7.2,Low,23.1,69.0,2021-03-29 02:00:00
2021-03-30,2,2021,9.7,26.4,W,0.0,-100.0,7.1,Low,23.1,72.0,2021-03-30 02:00:00
2021-03-31,2,2021,11.8,25.9,S,2.8,0.0,7.0,Low,23.4,71.0,2021-03-31 02:00:00
2021-04-01,2,2021,10.7,19.1,S,0.3,-89.0,7.1,Low,23.6,65.0,2021-04-01 02:00:00
2021-04-02,2,2021,15.8,30.9,SW,0.0,-100.0,7.2,Low,22.1,72.0,2021-04-02 02:00:00
2021-04-03,2,2021,13.5,27.7,N,0.0,0.0,7.1,Low,22.6,71.0,2021-04-03 02:00:00
2021-04-04,2,2021,11.1,22.1,E,0.0,0.0,7.2,Low,24.0,70.0,2021-04-04 02:00:00
2021-04-05,2,2021,8.7,19.1,N,0.0,0.0,7.2,Low,22.9,71.0,2021-04-05 02:00:00
2021-04-06,2,2021,9.5,18.7,NE,0.2,0.0,6.9,Low,23.2,70.0,2021-04-06 02:00:00
2021-04-07,2,2021,8.0,23.7,SW,1.4,474.0,7.0,Low,23.3,66.0,2021-04-07 02:00:00
2021-04-08,2,2021,10.6,18.5,SE,1.7,27.0,7.0,Low,22.2,71.0,2021-04-08 02:00:00
2021-04-09,2,2021,11.0,18.5,S,9.4,440.0,7.1,Low,23.3,69.0,2021-04-09 02:00:00
2021-04-10,2,2021,8.7,16.1,N,4.6,-51.0,7.0,Low,23.5,65.0,2021-04-10 02:00:00
2021-04-11,2,2021,9.0,26.8,NW,0.0,-100.0,7.1,Low,23.2,66.0,2021-04-11 02:00:00
2021-04-12,2,2021,10.8,20.3,N,0.1,0.0,7.1,Low,22.4,67.0,2021-04-12 02:00:00
2021-04-13,2,2021,8.8,23.8,NW,0.5,317.0,7.2,Low,22.6,72.0,2021-04-13 02:00:00
2021-04-14,2,2021,10.1,25.4,S,1.7,261.0,7.1,Low,23.0,66.0,2021-04-14 02:00:00
2021-04-15,2,2021,10.1,16.2,W,0.0,-100.0,7.0,Low,22.7,73.0,2021-04-15 02:00:00
2021-04-16,2,2021,8.1,15.0,NE,7.7,0.0,6.9,Low,22.5,66.0,2021-04-16 02:00:00
2021-04-17,2,2021,9.3,17.2,SE,10.4,35.0,7.1,Low,22.7,65.0,2021-04-17 02:00:00
2021-04-18,2,2021,11.0,19.8,W,1.8,-83.0,7.0,Low,23.3,66.0,2021-04-18 02:00:00
2021-04-19,2,2021,12.1,29.7,E,2.5,37.0,7.2,Low,22.1,70.0,2021-04-19 02:00:00
2021-04-20,2,2021,7.8,16.8,NW,3.6,46.0,7.0,Low,23.3,72.0,2021-04-20 02:00:00
2021-04-21,2,2021,10.1,20.8,SE,0.1,-98.0,7.0,Low,22.6,67.0,2021-04-21 02:00:00
2021-04-22,2,2021,11.7,17.1,NW,0.7,687.0,7.2,Low,23.5,70.0,2021-04-22 02:00:00
2021-04-23,2,2021,8.0,15.3,N,0.2,-77.0,7.0,Low,24.5,76.0,2021-04-23 02:00:00
2021-04-24,2,2021,10.4,21.3,SE,0.9,464.0,7.2,Low,24.8,71.0,2021-04-24 02:00:00
2021-04-25,2,2021,11.9,20.3,SE,0.3,-64.0,7.0,Low,22.9,65.0,2021-04-25 02:00:00
2021-04-26,2,2021,10.5,26.0,NE,0.0,-100.0,7.2,Low,23.2,72.0,2021-04-26 02:00:00
2021-04-27,2,2021,10.8,26.6,SW,0.0,0.0,7.2,Low,23.7,74.0,2021-04-27 02:00:00
2021-04-28,2,2021,12.1,27.4,E,6.2,0.0,7.2,Low,22.6,70.0,2021-04-28 02:00:00
2021-04-29,2,2021,13.3,30.4,S,0.0,-100.0,6.9,Low,23.6,70.0,2021-04-29 02:00:00
2021-04-30,2,2021,11.5,28.6,NE,0.8,0.0,7.2,Low,22.2,67.0,2021-04-30 02:00:00
2021-05-01,2,2021,10.4,27.2,E,0.7,-4.0,7.1,Low,23.3,69.0,2021-05-01 02:00:00
2021-05-02,2,2021,13.0,28.1,NW,0.8,15.0,7.1,Low,23.4,70.0,2021-05-02 02:00:00
2021-05-03,2,2021,9.5,18.4,SW,1.3,52.0,7.1,Low,22.5,67.0,2021-05-03 02:00:00
2021-05-04,2,2021,12.6,18.8,NE,0.1,-94.0,7.0,Low,23.8,64.0,2021-05-04 02:00:00
2021-05-05,2,2021,10.7,25.6,W,0.9,977.0,7.1,Low,22.9,68.0,2021-05-05 02:00:00
2021-05-06,2,2021,10.0,19.6,NE,2.0,126.0,6.9,Low,23.0,69.0,2021-05-06 02:00:00
2021-05-07,2,2021,14.4,23.2,NW,0.8,-58.0,7.0,Low,23.2,68.0,2021-05-07 02:00:00
2021-05-08,2,2021,14.5,28.0,E,0.0,-100.0,7.2,Low,23.2,67.0,2021-05-08 02:00:00
2021-05-09,2,2021,11.1,17.8,SE,3.5,0.0,7.1,Low,23.4,63.0,2021-05-09 02:00:00
2021-05-10,2,2021,11.8,27.2,W,0.1,-98.0,7.0,Low,24.0,71.0,2021-05-10 02:00:00
2021-05-11,2,2021,11.9,28.5,NW,1.0,1045.0,7.1,Low,24.4,69.0,2021-05-11 02:00:00
2021-05-12,2,2021,9.0,16.6,E,0.3,-66.0,6.9,Low,22.0,62.0,2021-05-12 02:00:00
2021-05-13,2,2021,10.3,22.7,NW,6.4,1863.0,7.0,Low,22.7,71.0,2021-05-13 02:00:00
2021-05-14,2,2021,9.4,24.9,NW,3.3,-49.0,7.1,Low,21.5,68.0,2021-05-14 02:00:00
2021-05-15,2,2021,11.9,26.5,SW,1.0,-69.0,7.0,Low,23.3,67.0,2021-05-15 02:00:00
2021-05-16,2,2021,8.9,23.7,SE,0.8,-24.0,7.0,Low,23.0,67.0,2021-05-16 02:00:00
2021-05-17,2,2021,12.4,26.8,W,0.0,-100.0,6.9,Low,24.1,66.0,2021-05-17 02:00:00
2021-05-18,2,2021,13.3,29.4,W,1.9,0.0,7.0,Low,23.4,67.0,2021-05-18 02:00:00
2021-05-19,2,2021,11.3,17.4,SW,0.8,-60.0,6.9,Low,24.1,62.0,2021-05-19 02:00:00
2021-05-20,2,2021,12.7,26.7,NE,5.8,637.0,7.1,Low,23.5,68.0,2021-05-20 02:00:00
2021-05-21,2,2021,12.3,21.8,NW,0.4,-94.0,7.1,Low,23.3,68.0,2021-05-21 02:00:00
2021-05-22,2,2021,12.8,22.0,SE,5.4,1429.0,7.0,Low,23.0,65.0,2021-05-22 02:00:00
2021-05-23,2,2021,11.9,26.2,SW,4.8,-12.0,6.9,Medium,23.5,65.0,2021-05-23 02:00:00
2021-05-24,2,2021,10.7,27.0,S,1.7,-64.0,6.9,Medium,23.4,67.0,2021-05-24 02:00:00
2021-05-25,2,2021,10.7,24.2,SE,0.0,-100.0,7.0,Medium,24.1,71.0,2021-05-25 02:00:00
2021-05-26,2,2021,11.7,28.4,SE,2.8,0.0,6.9,Medium,24.9,70.0,2021-05-26 02:00:00
2021-05-27,2,2021,11.6,22.7,W,0.4,-85.0,7.2,Low,22.0,68.0,2021-05-27 02:00:00
2021-05-28,2,2021,12.4,24.7,S,0.0,-100.0,7.1,Low,24.1,64.0,2021-05-28 02:00:00
2021-05-29,2,2021,10.0,15.3,W,1.5,0.0,7.0,Low,24.3,74.0,2021-05-29 02:00:00
2021-05-30,2,2021,9.9,15.0,E,0.0,-100.0,7.2,Low,22.8,69.0,2021-05-30 02:00:00
2021-05-31,2,2021,11.8,23.9,NW,2.3,0.0,7.1,Low,23.1,67.0,2021-05-31 02:00:00
2021-06-01,2,2021,9.7,23.1,W,0.1,-94.0,7.0,Low,24.0,66.0,2021-06-01 02:00:00
2021-06-02,2,2021,10.4,19.9,S,2.5,1852.0,7.1,Low,24.2,71.0,2021-06-02 02:00:00
2021-06-03,2,2021,11.5,23.5,NE,0.0,-100.0,7.0,Low,22.5,70.0,2021-06-03 02:00:00
2021-06-04,2,2021,11.8,23.7,W,2.6,0.0,7.1,Low,24.4,67.0,2021-06-04 02:00:00
2021-06-05,2,2021,8.9,24.7,E,5.7,118.0,7.0,Low,23.9,68.0,2021-06-05 02:00:00
2021-06-06,2,2021,11.0,18.6,SW,1.7,-70.0,7.1,Low,22.6,62.0,2021-06-06 02:00:00
2021-06-07,2,2021,9.0,24.5,E,6.2,258.0,7.2,Low,24.0,64.0,2021-06-07 02:00:00
2021-06-08,2,2021,8.0,23.7,E,2.8,-55.0,7.0,Low,22.5,70.0,2021-06-08 02:00:00
2021-06-09,2,2021,11.6,18.1,NE,1.7,-39.0,6.9,Low,25.2,65.0,2021-06-09 02:00:00
2021-06-10,2,2021,11.8,21.0,NE,0.9,-48.0,6.9,Low,23.5,65.0,2021-06-10 02:00:00
2021-06-11,2,2021,10.8,21.3,S,1.9,113.0,6.9,Low,24.3,60.0,2021-06-11 02:00:00
2021-06-12,2,2021,9.1,25.3,SE,0.1,-93.0,7.0,Low,24.8,67.0,2021-06-12 02:00:00
2021-06-13,2,2021,10.4,20.7,NE,0.8,471.0,7.1,Low,24.1,68.0,2021-06-13 02:00:00
2021-06-14,2,2021,10.6,25.4,NW,0.0,-100.0,6.9,Low,23.5,69.0,2021-06-14 02:00:00
2021-06-15,2,2021,10.5,28.0,SE,1.3,0.0,7.0,Low,23.5,67.0,2021-06-15 02:00:00
2021-06-16,2,2021,13.8,31.0,NW,1.1,-11.0,7.0,Low,24.1,69.0,2021-06-16 02:00:00
2021-06-17,2,2021,9.2,26.0,SE,0.1,-93.0,7.1,Low,24.2,61.0,2021-06-17 02:00:00
2021-06-18,2,2021,11.1,24.9,W,0.6,678.0,7.0,Low,24.1,66.0,2021-06-18 02:00:00
2021-06-19,2,2021,11.6,23.1,E,0.6,9.0,7.3,Low,23.8,68.0,2021-06-19 02:00:00
2021-06-20,2,2021,9.4,20.9,SW,0.6,-7.0,7.0,Low,23.9,78.0,2021-06-20 02:00:00
2021-06-21,2,2021,8.8,18.6,SE,0.0,-100.0,6.9,Low,23.7,69.0,2021-06-21 02:00:00
2021-06-22,2,2021,9.1,24.2,N,0.0,0.0,7.2,Low,22.7,70.0,2021-06-22 02:00:00
2021-06-23,2,2021,9.0,18.2,NE,0.0,0.0,7.0,Low,23.9,68.0,2021-06-23 02:00:00
2021-06-24,2,2021,10.7,26.8,W,1.0,0.0,7.0,Low,23.9,69.0,2021-06-24 02:00:00
2021-06-25,2,2021,11.2,25.4,W,1.0,2.0,6.8,Low,23.9,67.0,2021-06-25 02:00:00
2021-06-26,2,2021,9.2,19.3,E,0.0,-100.0,7.0,Low,23.3,63.0,2021-06-26 02:00:00
2021-06-27,2,2021,9.5,19.2,S,0.0,0.0,6.9,Low,24.8,73.0,2021-06-27 02:00:00
2021-06-28,2,2021,6.6,12.8,SW,0.6,0.0,6.9,Low,23.0,66.0,2021-06-28 02:00:00
2021-06-29,2,2021,10.2,26.3,NE,3.4,421.0,6.8,Low,22.7,66.0,2021-06-29 02:00:00
2021-06-30,2,2021,11.7,27.8,NE,2.2,-35.0,7.2,Low,23.6,66.0,2021-06-30 02:00:00
2021-07-01,2,2021,14.0,19.8,N,2.9,34.0,7.0,Low,22.2,69.0,2021-07-01 02:00:00
2021-07-02,2,2021,12.1,26.2,NW,0.7,-76.0,7.0,Low,23.9,71.0,2021-07-02 02:00:00
2021-07-03,2,2021,11.2,18.6,SW,0.3,-53.0,7.1,Low,23.5,65.0,2021-07-03 02:00:00
2021-07-04,2,2021,12.5,23.2,NW,0.7,108.0,7.0,Low,24.4,64.0,2021-07-04 02:00:00
2021-07-05,2,2021,13.2,23.3,N,0.0,-100.0,7.0,Low,24.5,72.0,2021-07-05 02:00:00
2021-07-06,2,2021,11.4,18.1,E,0.2,0.0,7.0,Low,23.2,64.0,2021-07-06 02:00:00
2021-07-07,2,2021,12.9,27.3,N,3.7,1580.0,7.1,Low,23.4,67.0,2021-07-07 02:00:00
2021-07-08,2,2021,10.0,17.4,W,0.1,-98.0,7.0,Low,25.6,60.0,2021-07-08 02:00:00
2021-07-09,2,2021,11.4,28.1,S,9.9,16341.0,7.0,Low,23.2,65.0,2021-07-09 02:00:00
2021-07-10,2,2021,11.3,28.6,NW,0.0,-100.0,7.0,Low,24.1,62.0,2021-07-10 02:00:00
2021-07-11,2,2021,10.5,19.2,NE,0.0,0.0,7.0,Low,23.7,65.0,2021-07-11 02:00:00
2021-07-12,2,2021,10.3,24.2,S,0.0,0.0,6.8,Low,23.5,65.0,2021-07-12 02:00:00
2021-07-13,2,2021,8.5,15.8,N,0.0,0.0,7.0,Low,23.9,70.0,2021-07-13 02:00:00
2021-07-14,2,2021,12.4,18.4,E,1.1,0.0,6.9,Low,23.4,62.0,2021-07-14 02:00:00
2021-07-15,2,2021,11.5,21.1,E,0.0,-98.0,7.0,Low,23.8,63.0,2021-07-15 02:00:00
2021-07-16,2,2021,11.2,21.6,W,0.4,1877.0,7.2,Low,22.7,67.0,2021-07-16 02:00:00
2021-07-17,2,2021,10.8,27.4,N,0.0,-100.0,6.8,Low,24.5,69.0,2021-07-17 02:00:00
2021-07-18,2,2021,10.4,26.8,E,1.5,0.0,7.1,Low,24.1,67.0,2021-07-18 02:00:00
2021-07-19,2,2021,10.8,18.7,SE,0.1,-97.0,7.0,Low,23.7,64.0,2021-07-19 02:00:00
2021-07-20,2,2021,10.9,27.9,S,2.4,4591.0,6.9,Low,24.2,70.0,2021-07-20 02:00:00
2021-07-21,2,2021,10.4,18.3,W,0.7,-70.0,6.8,Low,23.8,65.0,2021-07-21 02:00:00
2021-07-22,2,2021,9.5,26.9,E,0.7,-1.0,6.9,Low,24.1,63.0,2021-07-22 02:00:00
2021-07-23,2,2021,11.0,16.7,SE,0.7,1.0,6.9,Low,25.3,67.0,2021-07-23 02:00:00
2021-07-24,2,2021,11.6,28.8,SE,0.0,-100.0,7.0,Low,23.8,67.0,2021-07-24 02:00:00
2021-07-25,2,2021,8.5,25.8,S,0.7,0.0,7.0,Low,24.4,65.0,2021-07-25 02:00:00
2021-07-26,2,2021,10.7,21.3,E,2.5,285.0,7.0,Low,24.4,64.0,2021-07-26 02:00:00
2021-07-27,2,2021,10.1,15.9,SW,3.7,44.0,6.9,Low,24.5,64.0,2021-07-27 02:00:00
2021-07-28,2,2021,11.5,20.7,SW,0.1,-98.0,7.0,Low,25.4,67.0,2021-07-28 02:00:00
2021-07-29,2,2021,10.3,18.6,E,0.0,-100.0,6.9,Low,24.3,68.0,2021-07-29 02:00:00
2021-07-30,2,2021,11.2,24.9,SE,1.2,0.0,6.9,Low,24.6,67.0,2021-07-30 02:00:00
2021-07-31,2,2021,9.5,15.2,SE,3.3,171.0,7.1,Low,23.8,66.0,2021-07-31 02:00:00
2021-08-01,2,2021,9.6,27.1,W,0.3,-92.0,7.1,Low,23.5,62.0,2021-08-01 02:00:00
2021-08-02,2,2021,11.3,22.2,E,5.8,2059.0,7.0,Low,24.1,67.0,2021-08-02 02:00:00
2021-08-03,2,2021,12.1,22.9,SE,7.4,28.0,7.0,Low,24.8,65.0,2021-08-03 02:00:00
2021-08-04,2,2021,10.9,18.6,NE,3.2,-57.0,7.0,Low,23.9,68.0,2021-08-04 02:00:00
2021-08-05,2,2021,7.7,17.9,W,0.0,-100.0,7.0,Low,24.4,64.0,2021-08-05 02:00:00
2021-08-06,2,2021,11.5,28.9,E,0.0,0.0,6.9,Low,25.8,63.0,2021-08-06 02:00:00
2021-08-07,2,2021,8.4,24.7,SE,0.1,0.0,7.0,Medium,23.6,68.0,2021-08-07 02:00:00
2021-08-08,2,2021,9.8,23.4,N,1.3,950.0,7.0,Low,24.5,65.0,2021-08-08 02:00:00
2021-08-09,2,2021,10.2,21.2,E,3.8,193.0,6.8,Low,24.6,67.0,2021-08-09 02:00:00
2021-08-10,2,2021,7.8,19.4,NW,0.5,-87.0,7.0,Low,22.9,66.0,2021-08-10 02:00:00
2021-08-11,2,2021,9.7,21.1,SW,0.3,-30.0,7.0,Low,23.4,59.0,2021-08-11 02:00:00
