time,region_id,year_id,ndvi,ndwi,land_surface_temperature_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,updated_at
2021-02-22,2,2021,0.716,0.291,26.33,29.39,MODIS,75.31,6.18,2021-02-22 02:00:00
2021-02-23,2,2021,0.746,0.525,26.0,27.05,MODIS,88.69,6.14,2021-02-23 02:00:00
2021-02-24,2,2021,0.7,0.236,26.45,33.75,MODIS,67.65,5.77,2021-02-24 02:00:00
2021-02-25,2,2021,0.724,0.303,26.87,30.2,MODIS,78.55,5.99,2021-02-25 02:00:00
2021-02-26,2,2021,0.715,0.254,25.27,30.18,MODIS,74.77,5.89,2021-02-26 02:00:00
2021-02-27,2,2021,0.693,0.211,25.15,26.06,MODIS,64.55,5.77,2021-02-27 02:00:00
2021-02-28,2,2021,0.754,0.251,26.52,30.93,MODIS,92.22,5.42,2021-02-28 02:00:00
2021-03-01,2,2021,0.752,0.405,27.18,28.36,MODIS,91.6,5.64,2021-03-01 02:00:00
2021-03-02,2,2021,0.714,0.169,26.94,29.49,MODIS,74.04,5.99,2021-03-02 02:00:00
2021-03-03,2,2021,0.722,0.178,27.85,29.4,MODIS,77.61,6.28,2021-03-03 02:00:00
2021-03-04,2,2021,0.721,0.225,27.05,30.44,MODIS,77.55,5.23,2021-03-04 02:00:00
2021-03-05,2,2021,0.74,0.19,26.83,29.81,MODIS,86.02,5.87,2021-03-05 02:00:00
2021-03-06,2,2021,0.694,0.204,26.08,30.43,MODIS,65.26,5.78,2021-03-06 02:00:00
2021-03-07,2,2021,0.716,0.215,26.34,28.22,MODIS,75.05,5.72,2021-03-07 02:00:00
2021-03-08,2,2021,0.742,0.219,26.46,26.71,MODIS,86.78,6.09,2021-03-08 02:00:00
2021-03-09,2,2021,0.686,0.205,26.21,31.2,MODIS,61.57,5.69,2021-03-09 02:00:00
2021-03-10,2,2021,0.7,0.419,27.28,24.12,MODIS,67.72,6.11,2021-03-10 02:00:00
2021-03-11,2,2021,0.735,0.235,27.44,26.93,MODIS,83.56,6.06,2021-03-11 02:00:00
2021-03-12,2,2021,0.716,0.265,26.75,31.73,MODIS,75.29,5.65,2021-03-12 02:00:00
2021-03-13,2,2021,0.701,0.219,25.37,31.43,MODIS,68.44,5.7,2021-03-13 02:00:00
2021-03-14,2,2021,0.733,0.256,26.48,25.73,MODIS,82.9,5.73,2021-03-14 02:00:00
2021-03-15,2,2021,0.715,0.199,27.58,27.67,MODIS,74.57,6.01,2021-03-15 02:00:00
2021-03-16,2,2021,0.729,0.277,27.36,27.96,MODIS,81.21,5.97,2021-03-16 02:00:00
2021-03-17,2,2021,0.725,0.227,26.6,30.12,MODIS,79.2,6.04,2021-03-17 02:00:00
2021-03-18,2,2021,0.726,0.184,25.6,31.46,MODIS,79.85,6.34,2021-03-18 02:00:00
2021-03-19,2,2021,0.736,0.483,27.19,27.73,MODIS,84.35,5.64,2021-03-19 02:00:00
2021-03-20,2,2021,0.706,0.221,26.16,25.49,MODIS,70.5,5.67,2021-03-20 02:00:00
2021-03-21,2,2021,0.687,0.149,27.63,26.67,MODIS,61.83,5.54,2021-03-21 02:00:00
2021-03-22,2,2021,0.724,0.181,27.14,30.34,MODIS,78.63,6.04,2021-03-22 02:00:00
2021-03-23,2,2021,0.74,0.244,27.76,25.16,MODIS,85.92,5.61,2021-03-23 02:00:00
2021-03-24,2,2021,0.721,0.223,26.7,31.55,MODIS,77.28,6.96,2021-03-24 02:00:00
2021-03-25,2,2021,0.711,0.22,28.2,27.35,MODIS,72.97,5.2,2021-03-25 02:00:00
2021-03-26,2,2021,0.696,0.194,26.54,28.38,MODIS,66.13,6.04,2021-03-26 02:00:00
2021-03-27,2,2021,0.704,0.352,26.83,29.11,MODIS,69.45,5.89,2021-03-27 02:00:00
2021-03-28,2,2021,0.712,0.235,26.96,27.32,MODIS,73.48,5.26,2021-03-28 02:00:00
2021-03-29,2,2021,0.718,0.252,25.97,27.74,MODIS,76.1,4.79,2021-03-29 02:00:00
2021-03-30,2,2021,0.708,0.207,24.87,29.63,MODIS,71.37,5.76,2021-03-30 02:00:00
2021-03-31,2,2021,0.687,0.308,27.15,29.02,MODIS,62.11,5.84,2021-03-31 02:00:00
2021-04-01,2,2021,0.729,0.2,27.0,29.7,MODIS,81.22,5.45,2021-04-01 02:00:00
2021-04-02,2,2021,0.699,0.208,28.21,27.11,MODIS,67.37,5.82,2021-04-02 02:00:00
2021-04-03,2,2021,0.709,0.207,26.99,25.7,MODIS,71.89,4.89,2021-04-03 02:00:00
2021-04-04,2,2021,0.704,0.23,26.7,27.03,MODIS,69.53,5.95,2021-04-04 02:00:00
2021-04-05,2,2021,0.696,0.191,26.05,29.39,MODIS,65.92,6.46,2021-04-05 02:00:00
2021-04-06,2,2021,0.738,0.213,27.89,27.6,MODIS,85.22,6.09,2021-04-06 02:00:00
2021-04-07,2,2021,0.685,0.275,27.5,27.09,MODIS,60.88,6.13,2021-04-07 02:00:00
2021-04-08,2,2021,0.71,0.252,27.44,27.12,MODIS,72.19,5.96,2021-04-08 02:00:00
2021-04-09,2,2021,0.701,0.6,27.61,30.32,MODIS,68.17,5.92,2021-04-09 02:00:00
2021-04-10,2,2021,0.704,0.461,27.33,29.44,MODIS,69.63,6.09,2021-04-10 02:00:00
2021-04-11,2,2021,0.708,0.206,27.3,29.48,MODIS,71.36,6.07,2021-04-11 02:00:00
2021-04-12,2,2021,0.699,0.221,26.65,29.26,MODIS,67.46,6.12,2021-04-12 02:00:00
2021-04-13,2,2021,0.687,0.218,26.25,27.03,MODIS,62.07,5.82,2021-04-13 02:00:00
2021-04-14,2,2021,0.702,0.304,26.96,30.64,MODIS,68.96,5.45,2021-04-14 02:00:00
2021-04-15,2,2021,0.697,0.193,26.08,26.78,MODIS,66.42,5.97,2021-04-15 02:00:00
2021-04-16,2,2021,0.722,0.537,26.88,30.65,MODIS,78.03,5.84,2021-04-16 02:00:00
2021-04-17,2,2021,0.721,0.6,27.76,27.78,MODIS,77.47,5.98,2021-04-17 02:00:00
2021-04-18,2,2021,0.667,0.288,26.23,26.43,MODIS,52.83,6.39,2021-04-18 02:00:00
2021-04-19,2,2021,0.686,0.303,27.58,27.85,MODIS,61.72,6.17,2021-04-19 02:00:00
2021-04-20,2,2021,0.698,0.37,27.24,25.31,MODIS,66.91,6.07,2021-04-20 02:00:00
2021-04-21,2,2021,0.712,0.217,27.66,27.6,MODIS,73.5,6.34,2021-04-21 02:00:00
2021-04-22,2,2021,0.698,0.253,27.64,28.79,MODIS,67.17,6.03,2021-04-22 02:00:00
2021-04-23,2,2021,0.694,0.236,27.8,25.6,MODIS,65.15,5.76,2021-04-23 02:00:00
2021-04-24,2,2021,0.688,0.221,26.97,27.68,MODIS,62.2,6.46,2021-04-24 02:00:00
2021-04-25,2,2021,0.68,0.183,26.88,26.27,MODIS,58.74,6.2,2021-04-25 02:00:00
2021-04-26,2,2021,0.703,0.223,27.23,29.95,MODIS,69.3,5.4,2021-04-26 02:00:00
2021-04-27,2,2021,0.692,0.2,27.74,26.14,MODIS,64.28,6.45,2021-04-27 02:00:00
2021-04-28,2,2021,0.709,0.476,27.26,27.02,MODIS,72.06,5.2,2021-04-28 02:00:00
2021-04-29,2,2021,0.681,0.16,27.04,26.03,MODIS,59.08,5.73,2021-04-29 02:00:00
2021-04-30,2,2021,0.676,0.226,27.12,28.28,MODIS,56.89,5.65,2021-04-30 02:00:00
2021-05-01,2,2021,0.711,0.217,26.01,23.52,MODIS,73.07,6.01,2021-05-01 02:00:00
2021-05-02,2,2021,0.691,0.216,27.45,28.3,MODIS,63.77,6.55,2021-05-02 02:00:00
2021-05-03,2,2021,0.711,0.252,27.57,27.24,MODIS,72.64,6.18,2021-05-03 02:00:00
2021-05-04,2,2021,0.667,0.179,27.22,28.21,MODIS,53.05,5.99,2021-05-04 02:00:00
2021-05-05,2,2021,0.668,0.217,28.25,30.0,MODIS,53.23,5.99,2021-05-05 02:00:00
2021-05-06,2,2021,0.674,0.306,26.82,30.0,MODIS,56.02,5.84,2021-05-06 02:00:00
2021-05-07,2,2021,0.698,0.247,27.19,25.36,MODIS,66.94,5.63,2021-05-07 02:00:00
2021-05-08,2,2021,0.687,0.215,27.26,27.39,MODIS,62.04,6.48,2021-05-08 02:00:00
2021-05-09,2,2021,0.699,0.321,27.0,27.11,MODIS,67.49,5.67,2021-05-09 02:00:00
2021-05-10,2,2021,0.697,0.211,27.63,27.98,MODIS,66.55,6.17,2021-05-10 02:00:00
2021-05-11,2,2021,0.694,0.196,28.46,24.12,MODIS,65.01,5.68,2021-05-11 02:00:00
2021-05-12,2,2021,0.698,0.229,28.68,29.04,MODIS,66.91,5.36,2021-05-12 02:00:00
2021-05-13,2,2021,0.691,0.502,26.78,28.79,MODIS,63.87,5.86,2021-05-13 02:00:00
2021-05-14,2,2021,0.693,0.3,26.6,27.57,MODIS,64.78,5.33,2021-05-14 02:00:00
2021-05-15,2,2021,0.711,0.229,28.07,27.96,MODIS,72.63,6.37,2021-05-15 02:00:00
2021-05-16,2,2021,0.678,0.239,26.84,28.49,MODIS,57.93,6.38,2021-05-16 02:00:00
2021-05-17,2,2021,0.702,0.216,27.46,28.1,MODIS,68.58,5.41,2021-05-17 02:00:00
2021-05-18,2,2021,0.693,0.28,27.36,30.2,MODIS,64.74,5.25,2021-05-18 02:00:00
2021-05-19,2,2021,0.687,0.231,27.29,29.01,MODIS,62.1,6.66,2021-05-19 02:00:00
2021-05-20,2,2021,0.696,0.439,26.56,28.71,MODIS,66.09,5.92,2021-05-20 02:00:00
2021-05-21,2,2021,0.691,0.198,28.02,28.89,MODIS,63.8,5.74,2021-05-21 02:00:00
2021-05-22,2,2021,0.692,0.422,27.02,26.25,MODIS,64.42,5.46,2021-05-22 02:00:00
2021-05-23,2,2021,0.688,0.422,27.35,29.6,MODIS,62.43,6.18,2021-05-23 02:00:00
2021-05-24,2,2021,0.702,0.244,28.31,28.2,MODIS,68.81,6.78,2021-05-24 02:00:00
2021-05-25,2,2021,0.702,0.153,28.34,27.54,MODIS,68.96,6.49,2021-05-25 02:00:00
2021-05-26,2,2021,0.664,0.309,26.29,28.58,MODIS,51.39,6.62,2021-05-26 02:00:00
2021-05-27,2,2021,0.683,0.229,28.0,26.1,MODIS,60.05,5.58,2021-05-27 02:00:00
2021-05-28,2,2021,0.655,0.208,28.73,24.09,MODIS,47.55,6.32,2021-05-28 02:00:00
2021-05-29,2,2021,0.709,0.279,27.65,30.15,MODIS,71.91,6.26,2021-05-29 02:00:00
2021-05-30,2,2021,0.672,0.206,28.97,24.93,MODIS,55.03,5.52,2021-05-30 02:00:00
2021-05-31,2,2021,0.688,0.3,29.51,30.28,MODIS,62.51,5.81,2021-05-31 02:00:00
2021-06-01,2,2021,0.684,0.228,27.86,24.92,MODIS,60.58,6.13,2021-06-01 02:00:00
2021-06-02,2,2021,0.672,0.32,28.5,28.17,MODIS,55.08,6.09,2021-06-02 02:00:00
2021-06-03,2,2021,0.695,0.184,28.16,29.68,MODIS,65.71,5.98,2021-06-03 02:00:00
2021-06-04,2,2021,0.67,0.308,28.27,28.76,MODIS,54.13,6.02,2021-06-04 02:00:00
2021-06-05,2,2021,0.688,0.455,28.99,25.49,MODIS,62.31,6.57,2021-06-05 02:00:00
2021-06-06,2,2021,0.658,0.281,28.29,29.76,MODIS,48.68,6.1,2021-06-06 02:00:00
2021-06-07,2,2021,0.668,0.471,27.81,25.07,MODIS,53.21,6.22,2021-06-07 02:00:00
2021-06-08,2,2021,0.667,0.32,27.41,28.04,MODIS,53.02,5.93,2021-06-08 02:00:00
2021-06-09,2,2021,0.662,0.268,27.26,29.63,MODIS,50.78,5.75,2021-06-09 02:00:00
2021-06-10,2,2021,0.662,0.253,27.25,30.04,MODIS,50.59,6.41,2021-06-10 02:00:00
2021-06-11,2,2021,0.662,0.298,27.5,28.65,MODIS,50.84,5.6,2021-06-11 02:00:00
2021-06-12,2,2021,0.685,0.188,28.34,26.08,MODIS,61.02,6.39,2021-06-12 02:00:00
2021-06-13,2,2021,0.669,0.25,26.84,30.32,MODIS,54.01,6.36,2021-06-13 02:00:00
2021-06-14,2,2021,0.684,0.207,29.4,29.63,MODIS,60.72,6.73,2021-06-14 02:00:00
2021-06-15,2,2021,0.676,0.26,27.64,25.99,MODIS,56.94,5.97,2021-06-15 02:00:00
2021-06-16,2,2021,0.656,0.225,26.88,25.91,MODIS,47.91,6.35,2021-06-16 02:00:00
2021-06-17,2,2021,0.693,0.185,28.27,28.36,MODIS,64.56,5.34,2021-06-17 02:00:00
2021-06-18,2,2021,0.665,0.239,27.47,26.22,MODIS,51.85,5.27,2021-06-18 02:00:00
2021-06-19,2,2021,0.688,0.229,27.82,23.83,MODIS,62.44,6.02,2021-06-19 02:00:00
2021-06-20,2,2021,0.704,0.187,29.15,26.19,MODIS,69.5,5.89,2021-06-20 02:00:00
2021-06-21,2,2021,0.634,0.177,27.88,24.47,MODIS,37.82,5.97,2021-06-21 02:00:00
2021-06-22,2,2021,0.667,0.173,28.7,29.46,MODIS,52.91,6.08,2021-06-22 02:00:00
2021-06-23,2,2021,0.666,0.202,27.15,26.17,MODIS,52.27,6.14,2021-06-23 02:00:00
2021-06-24,2,2021,0.662,0.25,28.6,23.63,MODIS,50.8,5.75,2021-06-24 02:00:00
2021-06-25,2,2021,0.662,0.245,27.28,27.03,MODIS,50.55,6.15,2021-06-25 02:00:00
2021-06-26,2,2021,0.677,0.195,27.68,26.14,MODIS,57.59,6.5,2021-06-26 02:00:00
2021-06-27,2,2021,0.647,0.169,27.72,28.43,MODIS,43.76,6.79,2021-06-27 02:00:00
2021-06-28,2,2021,0.664,0.202,27.5,29.12,MODIS,51.65,6.43,2021-06-28 02:00:00
2021-06-29,2,2021,0.652,0.346,27.61,28.0,MODIS,45.9,5.59,2021-06-29 02:00:00
2021-06-30,2,2021,0.651,0.279,26.38,31.4,MODIS,45.63,6.43,2021-06-30 02:00:00
2021-07-01,2,2021,0.684,0.342,27.85,24.97,MODIS,60.69,5.84,2021-07-01 02:00:00
2021-07-02,2,2021,0.668,0.266,27.45,27.86,MODIS,53.15,6.16,2021-07-02 02:00:00
2021-07-03,2,2021,0.681,0.217,29.05,26.74,MODIS,59.39,6.57,2021-07-03 02:00:00
2021-07-04,2,2021,0.637,0.269,27.42,25.22,MODIS,39.18,6.14,2021-07-04 02:00:00
2021-07-05,2,2021,0.642,0.21,28.5,27.44,MODIS,41.75,6.51,2021-07-05 02:00:00
2021-07-06,2,2021,0.689,0.194,28.24,25.17,MODIS,62.77,5.32,2021-07-06 02:00:00
2021-07-07,2,2021,0.679,0.337,29.43,29.96,MODIS,58.43,6.54,2021-07-07 02:00:00
2021-07-08,2,2021,0.638,0.212,28.04,26.1,MODIS,39.58,6.34,2021-07-08 02:00:00
2021-07-09,2,2021,0.67,0.6,28.84,26.32,MODIS,54.31,6.26,2021-07-09 02:00:00
2021-07-10,2,2021,0.642,0.166,28.66,26.33,MODIS,41.46,6.12,2021-07-10 02:00:00
2021-07-11,2,2021,0.676,0.188,28.52,27.07,MODIS,57.0,6.6,2021-07-11 02:00:00
2021-07-12,2,2021,0.616,0.225,28.8,27.74,MODIS,29.93,6.66,2021-07-12 02:00:00
2021-07-13,2,2021,0.648,0.217,28.79,27.09,MODIS,44.48,6.18,2021-07-13 02:00:00
2021-07-14,2,2021,0.62,0.217,28.69,27.33,MODIS,31.46,6.51,2021-07-14 02:00:00
2021-07-15,2,2021,0.629,0.182,28.5,24.53,MODIS,35.47,6.07,2021-07-15 02:00:00
2021-07-16,2,2021,0.675,0.211,29.18,29.2,MODIS,56.7,5.75,2021-07-16 02:00:00
2021-07-17,2,2021,0.683,0.173,28.19,25.42,MODIS,59.96,6.01,2021-07-17 02:00:00
2021-07-18,2,2021,0.633,0.309,29.08,25.92,MODIS,37.67,5.98,2021-07-18 02:00:00
2021-07-19,2,2021,0.656,0.216,28.02,26.47,MODIS,48.08,5.85,2021-07-19 02:00:00
2021-07-20,2,2021,0.639,0.298,27.89,23.64,MODIS,40.4,5.76,2021-07-20 02:00:00
2021-07-21,2,2021,0.625,0.21,28.04,27.0,MODIS,33.71,6.13,2021-07-21 02:00:00
2021-07-22,2,2021,0.661,0.242,27.71,23.93,MODIS,50.24,5.9,2021-07-22 02:00:00
2021-07-23,2,2021,0.671,0.199,28.62,28.3,MODIS,54.93,6.9,2021-07-23 02:00:00
2021-07-24,2,2021,0.655,0.184,28.82,25.72,MODIS,47.44,5.79,2021-07-24 02:00:00
2021-07-25,2,2021,0.647,0.243,28.48,26.67,MODIS,43.89,6.77,2021-07-25 02:00:00
2021-07-26,2,2021,0.64,0.321,28.21,23.13,MODIS,40.87,6.44,2021-07-26 02:00:00
2021-07-27,2,2021,0.661,0.354,28.0,31.03,MODIS,50.38,6.45,2021-07-27 02:00:00
2021-07-28,2,2021,0.652,0.232,28.05,24.72,MODIS,46.04,5.84,2021-07-28 02:00:00
2021-07-29,2,2021,0.644,0.17,28.86,26.46,MODIS,42.48,5.94,2021-07-29 02:00:00
2021-07-30,2,2021,0.683,0.227,28.08,27.76,MODIS,59.98,6.61,2021-07-30 02:00:00
2021-07-31,2,2021,0.642,0.369,27.76,25.81,MODIS,41.71,6.26,2021-07-31 02:00:00
2021-08-01,2,2021,0.64,0.235,26.99,27.25,MODIS,40.73,6.42,2021-08-01 02:00:00
2021-08-02,2,2021,0.643,0.479,28.45,31.12,MODIS,41.96,6.73,2021-08-02 02:00:00
2021-08-03,2,2021,0.649,0.515,28.39,28.78,MODIS,44.52,5.81,2021-08-03 02:00:00
2021-08-04,2,2021,0.65,0.307,28.85,25.57,MODIS,45.21,5.94,2021-08-04 02:00:00
2021-08-05,2,2021,0.634,0.164,28.84,24.71,MODIS,37.97,6.09,2021-08-05 02:00:00
2021-08-06,2,2021,0.629,0.222,28.0,24.44,MODIS,35.83,7.16,2021-08-06 02:00:00
2021-08-07,2,2021,0.654,0.208,28.42,24.37,MODIS,47.09,5.66,2021-08-07 02:00:00
2021-08-08,2,2021,0.63,0.264,28.88,29.11,MODIS,36.29,6.67,2021-08-08 02:00:00
2021-08-09,2,2021,0.616,0.371,28.74,28.46,MODIS,29.68,6.55,2021-08-09 02:00:00
2021-08-10,2,2021,0.652,0.223,28.0,31.39,MODIS,46.31,6.84,2021-08-10 02:00:00
2021-08-11,2,2021,0.615,0.244,27.04,31.45,MODIS,29.39,5.97,2021-08-11 02:00:00
2021-08-12,2,2021,0.659,0.201,28.16,28.21,MODIS,49.11,6.1,2021-08-12 02:00:00
2021-08-13,2,2021,0.624,0.198,28.09,26.96,MODIS,33.27,5.93,2021-08-13 02:00:00
2021-08-14,2,2021,0.622,0.237,29.78,23.3,MODIS,32.32,6.12,2021-08-14 02:00:00
2021-08-15,2,2021,0.668,0.251,29.55,27.25,MODIS,53.36,6.31,2021-08-15 02:00:00
2021-08-16,2,2021,0.655,0.241,28.73,28.2,MODIS,47.55,6.35,2021-08-16 02:00:00
2021-08-17,2,2021,0.647,0.214,27.6,24.23,MODIS,43.63,6.37,2021-08-17 02:00:00
2021-08-18,2,2021,0.653,0.225,29.25,27.19,MODIS,46.45,6.13,2021-08-18 02:00:00
2021-08-19,2,2021,0.626,0.355,28.76,25.04,MODIS,34.17,5.92,2021-08-19 02:00:00
2021-08-20,2,2021,0.615,0.234,27.93,28.14,MODIS,29.26,6.47,2021-08-20 02:00:00
2021-08-21,2,2021,0.59,0.173,28.59,22.94,MODIS,18.14,6.69,2021-08-21 02:00:00
2021-08-22,2,2021,0.607,0.566,28.72,24.83,MODIS,25.47,6.43,2021-08-22 02:00:00
2021-08-23,2,2021,0.648,0.237,28.91,27.34,MODIS,44.38,5.96,2021-08-23 02:00:00
2021-08-24,2,2021,0.636,0.161,28.81,27.0,MODIS,39.05,6.82,2021-08-24 02:00:00
2021-08-25,2,2021,0.642,0.326,27.97,25.77,MODIS,41.58,6.33,2021-08-25 02:00:00
2021-08-26,2,2021,0.617,0.215,29.61,23.49,MODIS,30.43,6.01,2021-08-26 02:00:00
2021-08-27,2,2021,0.64,0.172,29.0,26.33,MODIS,40.57,7.49,2021-08-27 02:00:00
2021-08-28,2,2021,0.631,0.2,27.83,28.05,MODIS,36.72,6.28,2021-08-28 02:00:00
2021-08-29,2,2021,0.654,0.17,29.23,24.83,MODIS,47.2,7.39,2021-08-29 02:00:00
2021-08-30,2,2021,0.626,0.446,28.92,24.69,MODIS,34.33,6.8,2021-08-30 02:00:00
2021-08-31,2,2021,0.626,0.232,28.93,26.16,MODIS,34.35,7.11,2021-08-31 02:00:00
2021-09-01,2,2021,0.642,0.182,29.05,25.13,MODIS,41.47,6.17,2021-09-01 02:00:00
2021-09-02,2,2021,0.679,0.207,27.18,24.62,MODIS,58.39,5.64,2021-09-02 02:00:00
2021-09-03,2,2021,0.642,0.44,29.37,27.74,MODIS,41.54,6.16,2021-09-03 02:00:00
2021-09-04,2,2021,0.626,0.236,27.5,27.21,MODIS,34.15,6.97,2021-09-04 02:00:00
2021-09-05,2,2021,0.636,0.262,29.06,24.92,MODIS,38.64,5.81,2021-09-05 02:00:00
2021-09-06,2,2021,0.616,0.236,27.03,26.9,MODIS,29.79,6.21,2021-09-06 02:00:00
2021-09-07,2,2021,0.637,0.198,27.93,27.56,MODIS,39.1,6.63,2021-09-07 02:00:00
2021-09-08,2,2021,0.613,0.299,27.24,28.39,MODIS,28.25,6.63,2021-09-08 02:00:00
2021-09-09,2,2021,0.621,0.205,29.29,30.09,MODIS,32.05,7.06,2021-09-09 02:00:00
2021-09-10,2,2021,0.64,0.364,28.78,24.15,MODIS,40.86,6.33,2021-09-10 02:00:00
2021-09-11,2,2021,0.63,0.187,28.7,24.54,MODIS,36.18,7.08,2021-09-11 02:00:00
2021-09-12,2,2021,0.618,0.288,28.83,27.4,MODIS,30.72,7.13,2021-09-12 02:00:00
2021-09-13,2,2021,0.64,0.247,30.09,25.83,MODIS,40.51,7.22,2021-09-13 02:00:00
2021-09-14,2,2021,0.62,0.272,30.27,25.09,MODIS,31.65,6.57,2021-09-14 02:00:00
2021-09-15,2,2021,0.63,0.248,29.19,23.67,MODIS,36.0,6.85,2021-09-15 02:00:00
2021-09-16,2,2021,0.643,0.412,28.12,25.94,MODIS,42.1,6.16,2021-09-16 02:00:00
2021-09-17,2,2021,0.61,0.233,28.04,23.84,MODIS,26.94,6.22,2021-09-17 02:00:00
2021-09-18,2,2021,0.618,0.356,28.67,27.35,MODIS,30.62,6.16,2021-09-18 02:00:00
2021-09-19,2,2021,0.612,0.246,28.95,24.12,MODIS,27.82,6.83,2021-09-19 02:00:00
2021-09-20,2,2021,0.605,0.204,28.57,27.8,MODIS,24.94,6.46,2021-09-20 02:00:00
2021-09-21,2,2021,0.608,0.187,28.44,27.87,MODIS,26.12,6.36,2021-09-21 02:00:00
2021-09-22,2,2021,0.619,0.184,29.56,28.58,MODIS,31.17,6.43,2021-09-22 02:00:00
2021-09-23,2,2021,0.622,0.292,27.95,26.21,MODIS,32.55,6.99,2021-09-23 02:00:00
2021-09-24,2,2021,0.636,0.388,29.11,27.0,MODIS,38.66,6.86,2021-09-24 02:00:00
2021-09-25,2,2021,0.627,0.173,27.52,28.84,MODIS,34.74,6.81,2021-09-25 02:00:00
2021-09-26,2,2021,0.649,0.202,30.13,24.5,MODIS,44.61,5.57,2021-09-26 02:00:00
2021-09-27,2,2021,0.638,0.203,28.59,23.09,MODIS,39.73,7.29,2021-09-27 02:00:00
2021-09-28,2,2021,0.597,0.265,27.88,25.19,MODIS,21.1,6.0,2021-09-28 02:00:00
2021-09-29,2,2021,0.595,0.202,28.83,27.24,MODIS,20.42,5.56,2021-09-29 02:00:00
2021-09-30,2,2021,0.616,0.196,28.73,27.12,MODIS,29.9,6.74,2021-09-30 02:00:00
2021-10-01,2,2021,0.602,0.214,28.8,26.36,MODIS,23.54,6.35,2021-10-01 02:00:00
2021-10-02,2,2021,0.642,0.372,27.89,24.85,MODIS,41.39,6.55,2021-10-02 02:00:00
2021-10-03,2,2021,0.618,0.229,28.5,29.68,MODIS,30.47,7.7,2021-10-03 02:00:00
2021-10-04,2,2021,0.619,0.298,29.36,25.88,MODIS,31.07,6.58,2021-10-04 02:00:00
2021-10-05,2,2021,0.622,0.174,29.27,21.82,MODIS,32.36,6.19,2021-10-05 02:00:00
2021-10-06,2,2021,0.636,0.217,29.41,23.55,MODIS,38.97,7.05,2021-10-06 02:00:00
2021-10-07,2,2021,0.619,0.245,29.29,26.13,MODIS,31.18,7.02,2021-10-07 02:00:00
2021-10-08,2,2021,0.618,0.176,28.64,28.49,MODIS,30.46,6.07,2021-10-08 02:00:00
2021-10-09,2,2021,0.604,0.486,28.13,29.58,MODIS,24.24,6.19,2021-10-09 02:00:00
2021-10-10,2,2021,0.6,0.194,30.49,21.89,MODIS,22.42,6.91,2021-10-10 02:00:00
2021-10-11,2,2021,0.625,0.216,28.75,26.4,MODIS,34.06,6.51,2021-10-11 02:00:00
2021-10-12,2,2021,0.598,0.306,29.89,25.16,MODIS,21.37,6.51,2021-10-12 02:00:00
2021-10-13,2,2021,0.595,0.254,28.81,26.28,MODIS,20.1,6.45,2021-10-13 02:00:00
2021-10-14,2,2021,0.637,0.216,27.38,26.15,MODIS,39.41,5.89,2021-10-14 02:00:00
2021-10-15,2,2021,0.618,0.266,28.4,27.24,MODIS,30.8,6.83,2021-10-15 02:00:00
2021-10-16,2,2021,0.602,0.18,30.69,23.1,MODIS,23.48,6.85,2021-10-16 02:00:00
2021-10-17,2,2021,0.623,0.299,28.53,31.48,MODIS,33.04,6.14,2021-10-17 02:00:00
2021-10-18,2,2021,0.605,0.289,29.7,28.03,MODIS,24.76,6.56,2021-10-18 02:00:00
2021-10-19,2,2021,0.61,0.201,29.52,25.91,MODIS,27.14,6.62,2021-10-19 02:00:00
2021-10-20,2,2021,0.597,0.369,29.4,27.82,MODIS,21.32,7.11,2021-10-20 02:00:00
2021-10-21,2,2021,0.584,0.185,27.66,26.26,MODIS,15.21,6.65,2021-10-21 02:00:00
2021-10-22,2,2021,0.599,0.2,29.53,24.22,MODIS,21.94,6.28,2021-10-22 02:00:00
2021-10-23,2,2021,0.61,0.219,29.46,29.73,MODIS,27.12,6.89,2021-10-23 02:00:00
2021-10-24,2,2021,0.603,0.187,28.8,24.02,MODIS,23.8,6.65,2021-10-24 02:00:00
2021-10-25,2,2021,0.584,0.258,29.64,25.11,MODIS,15.27,6.58,2021-10-25 02:00:00
2021-10-26,2,2021,0.593,0.246,29.38,25.03,MODIS,19.29,6.84,2021-10-26 02:00:00
2021-10-27,2,2021,0.588,0.282,28.63,20.96,MODIS,17.13,6.44,2021-10-27 02:00:00
2021-10-28,2,2021,0.577,0.404,28.99,25.1,MODIS,12.13,6.91,2021-10-28 02:00:00
2021-10-29,2,2021,0.588,0.252,28.61,24.39,MODIS,16.89,6.73,2021-10-29 02:00:00
2021-10-30,2,2021,0.616,0.519,28.77,26.06,MODIS,29.59,6.6,2021-10-30 02:00:00
2021-10-31,2,2021,0.586,0.336,28.98,23.93,MODIS,16.27,7.21,2021-10-31 02:00:00
2021-11-01,2,2021,0.615,0.207,28.66,26.23,MODIS,29.26,7.19,2021-11-01 02:00:00
2021-11-02,2,2021,0.606,0.262,29.48,29.35,MODIS,25.15,6.08,2021-11-02 02:00:00
2021-11-03,2,2021,0.575,0.387,29.4,23.93,MODIS,11.07,6.09,2021-11-03 02:00:00
2021-11-04,2,2021,0.608,0.3,28.76,28.66,MODIS,26.31,6.53,2021-11-04 02:00:00
2021-11-05,2,2021,0.603,0.17,29.31,24.47,MODIS,24.07,6.75,2021-11-05 02:00:00
