time,region_id,year_id,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,updated_at
2022-01-30,2,2022,23.1,40.45,22.81,36.74,430.0,2.0,11.88,32.4,12.61,0.946,6.9,2022-01-30 02:00:00
2022-01-31,2,2022,20.53,42.12,26.89,30.99,423.0,2.64,12.21,30.83,13.75,0.871,7.0,2022-01-31 02:00:00
2022-02-01,2,2022,20.4,39.28,23.84,36.88,407.0,2.4,12.17,30.49,13.24,0.735,7.1,2022-02-01 02:00:00
2022-02-02,2,2022,25.6,41.39,22.1,36.51,441.0,2.22,11.59,31.02,14.1,0.792,7.1,2022-02-02 02:00:00
2022-02-03,2,2022,23.21,39.85,22.18,37.97,421.0,2.28,10.09,30.08,13.66,0.788,6.9,2022-02-03 02:00:00
2022-02-04,2,2022,23.13,42.43,23.52,34.05,427.0,2.33,11.77,31.58,15.37,0.828,7.1,2022-02-04 02:00:00
2022-02-05,2,2022,22.97,39.42,25.43,35.15,430.0,2.41,11.79,31.74,14.2,0.761,7.0,2022-02-05 02:00:00
2022-02-06,2,2022,24.64,44.45,24.03,31.52,418.0,2.29,12.67,31.64,14.23,0.709,7.0,2022-02-06 02:00:00
2022-02-07,2,2022,22.96,44.42,23.17,32.41,406.0,2.31,12.75,31.33,12.35,0.9,7.0,2022-02-07 02:00:00
2022-02-08,2,2022,21.27,39.95,22.79,37.26,429.0,2.33,12.64,31.94,14.7,0.812,7.1,2022-02-08 02:00:00
2022-02-09,2,2022,19.68,41.89,23.56,34.55,430.0,1.97,12.2,31.55,14.18,0.872,7.1,2022-02-09 02:00:00
2022-02-10,2,2022,19.96,41.96,24.07,33.97,439.0,2.12,12.45,32.27,14.27,0.754,7.0,2022-02-10 02:00:00
2022-02-11,2,2022,21.95,39.72,23.1,37.18,419.0,2.21,11.82,32.1,13.71,0.806,7.1,2022-02-11 02:00:00
2022-02-12,2,2022,23.29,44.38,23.6,32.02,433.0,2.29,12.52,31.19,13.7,0.791,7.0,2022-02-12 02:00:00
2022-02-13,2,2022,27.43,38.26,25.11,36.63,437.0,2.12,11.97,29.41,13.36,0.87,7.0,2022-02-13 02:00:00
2022-02-14,2,2022,28.62,41.47,21.55,36.98,438.0,2.01,12.64,32.42,14.33,0.868,7.0,2022-02-14 02:00:00
2022-02-15,2,2022,27.45,44.59,25.13,30.28,426.0,2.2,10.88,29.56,14.23,0.833,7.0,2022-02-15 02:00:00
2022-02-16,2,2022,23.63,39.86,23.59,36.55,419.0,2.09,13.72,29.48,14.0,0.852,7.0,2022-02-16 02:00:00
2022-02-17,2,2022,24.22,46.26,24.06,29.68,430.0,2.17,11.7,32.09,15.39,0.948,6.9,2022-02-17 02:00:00
2022-02-18,2,2022,24.54,41.13,25.4,33.47,406.0,2.41,11.03,29.61,14.3,0.836,6.7,2022-02-18 02:00:00
2022-02-19,2,2022,22.58,41.34,21.84,36.82,427.0,2.23,11.12,31.35,13.96,0.825,6.9,2022-02-19 02:00:00
2022-02-20,2,2022,23.88,40.12,22.36,37.52,431.0,2.13,12.72,30.1,14.57,0.914,6.8,2022-02-20 02:00:00
2022-02-21,2,2022,21.59,42.34,26.05,31.61,438.0,2.0,13.36,29.39,14.33,0.859,6.8,2022-02-21 02:00:00
2022-02-22,2,2022,21.15,42.86,24.5,32.64,438.0,2.06,12.28,31.15,14.72,0.857,7.0,2022-02-22 02:00:00
2022-02-23,2,2022,19.44,42.69,22.09,35.22,458.0,2.26,12.93,31.97,14.17,0.831,6.9,2022-02-23 02:00:00
2022-02-24,2,2022,21.44,43.03,25.54,31.43,425.0,2.34,10.27,30.76,14.36,0.85,7.2,2022-02-24 02:00:00
2022-02-25,2,2022,19.77,41.93,21.95,36.12,438.0,2.29,12.42,29.11,14.23,0.81,6.7,2022-02-25 02:00:00
2022-02-26,2,2022,18.42,42.71,26.54,30.75,445.0,2.28,11.88,31.28,14.06,0.748,7.1,2022-02-26 02:00:00
2022-02-27,2,2022,16.95,42.74,24.57,32.69,429.0,2.26,12.83,32.44,14.88,0.765,7.1,2022-02-27 02:00:00
2022-02-28,2,2022,14.99,44.28,26.77,28.95,419.0,1.99,11.72,31.84,14.22,0.852,7.1,2022-02-28 02:00:00
2022-03-01,2,2022,17.55,40.89,25.26,33.85,423.0,1.94,10.58,30.24,14.43,0.843,6.8,2022-03-01 02:00:00
2022-03-02,2,2022,19.95,39.31,25.62,35.07,451.0,2.03,11.38,30.51,14.28,0.851,6.9,2022-03-02 02:00:00
2022-03-03,2,2022,15.35,42.78,25.84,31.38,424.0,2.0,12.0,30.74,14.93,0.873,6.8,2022-03-03 02:00:00
2022-03-04,2,2022,13.09,40.82,25.23,33.95,433.0,2.1,13.54,31.2,14.56,0.849,6.9,2022-03-04 02:00:00
2022-03-05,2,2022,14.93,44.41,23.63,31.96,441.0,1.98,11.64,29.15,13.14,0.843,6.9,2022-03-05 02:00:00
2022-03-06,2,2022,14.03,41.44,24.77,33.79,422.0,2.05,13.18,30.6,12.46,0.839,6.9,2022-03-06 02:00:00
2022-03-07,2,2022,20.63,40.71,22.83,36.46,442.0,2.33,10.73,31.08,14.18,0.907,6.8,2022-03-07 02:00:00
2022-03-08,2,2022,18.81,40.66,25.58,33.76,431.0,2.05,11.24,29.78,14.53,0.967,6.9,2022-03-08 02:00:00
2022-03-09,2,2022,16.3,40.17,25.65,34.18,440.0,2.24,13.06,30.3,14.75,0.881,7.0,2022-03-09 02:00:00
2022-03-10,2,2022,16.86,39.81,22.8,37.39,428.0,1.89,13.07,30.22,14.06,0.886,7.1,2022-03-10 02:00:00
2022-03-11,2,2022,15.46,49.3,21.07,29.63,427.0,2.24,13.23,31.64,14.36,0.848,7.1,2022-03-11 02:00:00
2022-03-12,2,2022,15.22,38.6,24.37,37.03,420.0,1.9,12.63,31.33,13.96,0.781,6.8,2022-03-12 02:00:00
2022-03-13,2,2022,14.82,41.91,24.66,33.43,428.0,2.33,12.58,30.46,15.16,0.954,7.1,2022-03-13 02:00:00
2022-03-14,2,2022,19.16,40.88,23.47,35.65,438.0,1.98,12.77,33.09,13.42,0.822,6.9,2022-03-14 02:00:00
2022-03-15,2,2022,28.43,47.53,22.1,30.37,434.0,2.37,13.41,31.89,14.26,0.811,6.9,2022-03-15 02:00:00
2022-03-16,2,2022,27.12,40.12,23.83,36.05,421.0,2.2,10.56,32.86,14.92,0.968,6.9,2022-03-16 02:00:00
2022-03-17,2,2022,25.78,42.19,23.63,34.18,437.0,2.69,12.67,30.83,13.27,0.909,6.8,2022-03-17 02:00:00
2022-03-18,2,2022,23.51,41.67,23.55,34.78,424.0,2.41,13.38,33.02,12.97,0.938,7.1,2022-03-18 02:00:00
2022-03-19,2,2022,24.27,39.42,24.6,35.98,435.0,2.28,14.28,29.95,12.76,0.86,7.1,2022-03-19 02:00:00
2022-03-20,2,2022,22.79,41.26,23.02,35.72,450.0,2.26,12.12,30.41,14.12,0.782,6.9,2022-03-20 02:00:00
2022-03-21,2,2022,20.11,40.65,23.84,35.51,422.0,2.11,11.71,32.05,13.57,0.923,6.8,2022-03-21 02:00:00
2022-03-22,2,2022,17.77,41.28,24.97,33.75,433.0,2.16,11.77,31.37,13.89,0.818,7.0,2022-03-22 02:00:00
2022-03-23,2,2022,15.17,43.32,25.71,30.97,430.0,2.0,11.94,30.7,13.63,0.981,6.9,2022-03-23 02:00:00
2022-03-24,2,2022,23.01,40.62,23.1,36.28,440.0,2.2,10.25,32.57,13.74,0.916,7.0,2022-03-24 02:00:00
2022-03-25,2,2022,28.37,40.78,24.37,34.85,423.0,2.07,13.15,30.11,14.9,0.899,7.1,2022-03-25 02:00:00
2022-03-26,2,2022,26.77,39.13,25.16,35.71,426.0,2.2,12.65,31.13,14.7,0.905,6.8,2022-03-26 02:00:00
2022-03-27,2,2022,27.25,41.76,20.99,37.25,425.0,2.11,12.88,29.89,14.63,0.761,6.9,2022-03-27 02:00:00
2022-03-28,2,2022,24.32,43.12,20.65,36.23,423.0,2.22,9.79,30.18,12.97,0.885,7.0,2022-03-28 02:00:00
2022-03-29,2,2022,28.22,44.23,25.66,30.11,445.0,2.15,14.27,28.28,13.02,0.885,7.1,2022-03-29 02:00:00
2022-03-30,2,2022,29.19,43.64,23.54,32.82,427.0,2.19,11.18,28.87,13.71,0.874,7.1,2022-03-30 02:00:00
2022-03-31,2,2022,26.01,43.65,25.58,30.77,433.0,2.31,11.57,31.95,14.34,0.898,6.8,2022-03-31 02:00:00
2022-04-01,2,2022,24.72,44.21,24.56,31.23,432.0,2.34,11.53,31.94,14.33,0.897,7.1,2022-04-01 02:00:00
2022-04-02,2,2022,33.46,43.15,23.89,32.96,437.0,2.05,10.42,31.93,13.91,0.858,6.8,2022-04-02 02:00:00
2022-04-03,2,2022,31.13,39.83,26.79,33.38,427.0,1.99,9.43,30.94,13.15,0.866,6.9,2022-04-03 02:00:00
2022-04-04,2,2022,32.01,41.83,22.89,35.28,446.0,2.34,14.2,32.24,12.12,0.859,7.0,2022-04-04 02:00:00
2022-04-05,2,2022,30.26,41.33,21.38,37.29,438.0,2.1,12.04,31.1,13.67,0.851,6.9,2022-04-05 02:00:00
2022-04-06,2,2022,27.76,41.72,24.72,33.56,428.0,1.96,11.64,32.68,13.25,0.904,6.8,2022-04-06 02:00:00
2022-04-07,2,2022,28.18,41.86,26.75,31.39,419.0,2.41,12.68,30.42,13.86,0.861,7.1,2022-04-07 02:00:00
2022-04-08,2,2022,26.63,42.89,24.56,32.55,422.0,2.34,10.38,32.24,15.2,0.86,6.8,2022-04-08 02:00:00
2022-04-09,2,2022,33.76,41.31,26.17,32.52,431.0,2.55,11.13,31.35,14.42,0.848,7.1,2022-04-09 02:00:00
2022-04-10,2,2022,33.69,41.46,20.59,37.95,433.0,2.48,12.41,30.52,14.17,0.826,7.1,2022-04-10 02:00:00
2022-04-11,2,2022,30.59,44.86,22.34,32.8,441.0,2.15,12.65,33.62,14.22,0.827,6.9,2022-04-11 02:00:00
2022-04-12,2,2022,31.64,38.91,22.09,39.0,440.0,1.92,12.23,29.35,15.62,0.8,7.0,2022-04-12 02:00:00
2022-04-13,2,2022,31.4,40.91,24.93,34.16,443.0,2.37,11.46,29.39,13.6,0.983,6.9,2022-04-13 02:00:00
2022-04-14,2,2022,29.11,42.61,24.34,33.05,458.0,1.99,14.7,31.38,14.41,0.834,7.0,2022-04-14 02:00:00
2022-04-15,2,2022,28.98,43.12,23.32,33.56,443.0,2.26,12.16,32.76,13.82,0.942,6.9,2022-04-15 02:00:00
2022-04-16,2,2022,26.47,42.19,24.8,33.01,452.0,2.38,11.51,30.59,12.93,0.914,6.7,2022-04-16 02:00:00
2022-04-17,2,2022,23.32,42.61,24.52,32.87,449.0,2.29,12.69,33.16,14.45,0.928,6.9,2022-04-17 02:00:00
2022-04-18,2,2022,26.89,41.48,25.51,33.01,432.0,1.99,12.94,30.69,14.7,0.861,6.8,2022-04-18 02:00:00
2022-04-19,2,2022,23.29,42.55,23.41,34.04,453.0,2.04,10.45,31.33,13.07,0.876,6.8,2022-04-19 02:00:00
2022-04-20,2,2022,26.83,45.15,22.88,31.97,435.0,1.96,10.11,31.72,12.04,0.955,7.0,2022-04-20 02:00:00
2022-04-21,2,2022,26.44,43.92,24.01,32.07,450.0,2.29,10.51,32.21,14.68,0.942,7.0,2022-04-21 02:00:00
2022-04-22,2,2022,33.35,42.3,24.56,33.14,432.0,2.09,12.06,31.92,12.56,1.009,6.9,2022-04-22 02:00:00
2022-04-23,2,2022,29.91,42.64,24.76,32.6,441.0,2.16,13.42,31.56,13.61,0.827,6.9,2022-04-23 02:00:00
2022-04-24,2,2022,32.85,41.26,23.26,35.48,442.0,2.24,13.18,30.92,13.79,0.895,6.9,2022-04-24 02:00:00
2022-04-25,2,2022,37.08,43.15,23.65,33.2,446.0,2.24,12.64,30.34,13.71,0.883,6.9,2022-04-25 02:00:00
2022-04-26,2,2022,36.17,41.19,23.96,34.85,443.0,2.04,11.87,29.59,15.11,0.935,6.9,2022-04-26 02:00:00
2022-04-27,2,2022,32.54,43.7,25.93,30.37,434.0,2.14,10.2,29.65,13.5,0.848,6.9,2022-04-27 02:00:00
2022-04-28,2,2022,32.69,41.8,24.3,33.9,436.0,2.28,10.18,31.34,13.78,0.898,7.0,2022-04-28 02:00:00
2022-04-29,2,2022,29.28,38.21,23.66,38.13,436.0,1.95,11.75,31.12,13.73,0.879,6.9,2022-04-29 02:00:00
2022-04-30,2,2022,27.21,41.62,27.7,30.68,451.0,2.06,11.59,30.68,15.53,0.841,6.9,2022-04-30 02:00:00
2022-05-01,2,2022,34.14,40.36,22.94,36.7,453.0,2.08,10.86,31.9,14.69,0.813,6.9,2022-05-01 02:00:00
2022-05-02,2,2022,32.95,43.16,24.97,31.87,446.0,2.09,13.9,32.15,14.78,0.878,6.9,2022-05-02 02:00:00
2022-05-03,2,2022,31.11,44.75,24.97,30.28,429.0,2.11,10.77,29.87,14.31,0.934,6.8,2022-05-03 02:00:00
2022-05-04,2,2022,31.88,41.55,23.3,35.15,442.0,1.96,10.14,29.57,14.02,0.787,6.9,2022-05-04 02:00:00
2022-05-05,2,2022,32.05,41.05,22.54,36.41,449.0,2.34,11.67,33.02,15.1,0.893,7.0,2022-05-05 02:00:00
2022-05-06,2,2022,28.36,41.13,23.45,35.42,455.0,2.34,13.13,32.27,13.89,0.904,6.8,2022-05-06 02:00:00
2022-05-07,2,2022,29.43,39.27,23.89,36.84,437.0,2.27,13.61,31.79,14.15,0.883,6.8,2022-05-07 02:00:00
2022-05-08,2,2022,29.28,41.16,23.76,35.08,421.0,2.06,12.38,30.98,13.75,0.882,7.0,2022-05-08 02:00:00
2022-05-09,2,2022,26.45,43.63,22.31,34.06,436.0,2.16,12.7,31.21,13.13,0.922,6.9,2022-05-09 02:00:00
2022-05-10,2,2022,26.32,41.35,23.93,34.72,426.0,2.12,11.26,30.2,12.82,0.982,6.8,2022-05-10 02:00:00
2022-05-11,2,2022,22.79,40.35,25.81,33.84,445.0,2.51,12.83,31.53,14.64,0.965,7.0,2022-05-11 02:00:00
2022-05-12,2,2022,22.75,41.04,23.91,35.05,447.0,2.36,10.89,31.31,15.15,0.994,6.9,2022-05-12 02:00:00
2022-05-13,2,2022,19.05,39.24,25.42,35.34,446.0,2.35,10.48,30.8,14.63,0.92,6.8,2022-05-13 02:00:00
2022-05-14,2,2022,18.76,40.88,23.86,35.26,438.0,2.28,13.68,30.31,13.08,0.917,6.9,2022-05-14 02:00:00
2022-05-15,2,2022,17.44,41.3,22.1,36.6,463.0,2.34,13.02,31.17,13.22,1.047,7.0,2022-05-15 02:00:00
2022-05-16,2,2022,17.38,40.51,25.2,34.29,456.0,2.37,11.43,31.88,12.63,0.897,6.8,2022-05-16 02:00:00
2022-05-17,2,2022,17.29,46.13,26.74,27.13,465.0,2.1,11.59,29.25,13.15,0.939,7.0,2022-05-17 02:00:00
2022-05-18,2,2022,15.81,46.78,22.73,30.49,460.0,2.45,9.9,29.83,13.85,1.008,6.9,2022-05-18 02:00:00
2022-05-19,2,2022,14.07,40.58,24.55,34.87,442.0,2.32,10.75,29.39,15.07,0.996,6.8,2022-05-19 02:00:00
2022-05-20,2,2022,10.47,46.52,22.46,31.02,448.0,2.21,12.59,29.13,14.19,0.999,6.7,2022-05-20 02:00:00
2022-05-21,2,2022,13.0,43.92,22.47,33.61,429.0,2.05,11.48,31.74,13.48,0.86,7.1,2022-05-21 02:00:00
2022-05-22,2,2022,11.46,42.85,25.88,31.27,453.0,2.11,10.98,32.0,13.96,0.942,7.0,2022-05-22 02:00:00
2022-05-23,2,2022,8.53,39.77,23.22,37.01,435.0,2.26,12.28,32.2,14.0,0.984,6.9,2022-05-23 02:00:00
2022-05-24,2,2022,7.85,43.52,25.02,31.46,452.0,2.05,11.39,33.78,13.99,0.97,6.9,2022-05-24 02:00:00
2022-05-25,2,2022,5.34,41.75,22.9,35.35,445.0,2.15,10.84,29.89,13.47,0.91,7.0,2022-05-25 02:00:00
2022-05-26,2,2022,5.0,39.49,24.49,36.02,421.0,2.11,12.54,31.48,13.94,0.891,6.7,2022-05-26 02:00:00
2022-05-27,2,2022,5.57,40.53,23.48,35.99,445.0,1.96,12.25,30.83,14.81,0.931,6.9,2022-05-27 02:00:00
2022-05-28,2,2022,5.74,43.11,21.61,35.28,453.0,1.95,10.67,29.84,13.18,0.87,6.9,2022-05-28 02:00:00
2022-05-29,2,2022,5.0,41.63,23.95,34.42,438.0,2.23,13.4,32.71,13.7,0.932,7.1,2022-05-29 02:00:00
2022-05-30,2,2022,5.0,42.07,21.85,36.08,436.0,1.92,13.12,31.51,13.27,0.979,6.8,2022-05-30 02:00:00
2022-05-31,2,2022,5.0,42.06,24.25,33.69,447.0,2.1,7.99,30.0,13.21,0.918,7.0,2022-05-31 02:00:00
2022-06-01,2,2022,5.0,42.44,23.37,34.19,466.0,1.95,14.12,30.86,14.17,0.889,6.8,2022-06-01 02:00:00
2022-06-02,2,2022,5.74,42.08,24.35,33.57,431.0,2.25,9.98,29.63,12.47,1.003,6.9,2022-06-02 02:00:00
2022-06-03,2,2022,9.47,40.98,21.31,37.71,430.0,2.04,12.74,30.36,14.54,0.853,6.9,2022-06-03 02:00:00
2022-06-04,2,2022,9.29,44.72,22.97,32.31,439.0,2.2,9.08,31.89,14.58,0.942,6.8,2022-06-04 02:00:00
2022-06-05,2,2022,6.71,38.62,25.86,35.52,438.0,2.13,10.74,33.33,15.49,0.856,6.9,2022-06-05 02:00:00
2022-06-06,2,2022,5.0,44.81,25.96,29.23,453.0,2.54,10.04,31.34,13.74,1.002,6.9,2022-06-06 02:00:00
2022-06-07,2,2022,5.07,43.53,24.19,32.28,444.0,2.28,9.39,31.54,13.91,0.991,6.8,2022-06-07 02:00:00
2022-06-08,2,2022,6.57,44.14,19.85,36.01,436.0,2.02,12.67,29.71,13.58,0.93,7.1,2022-06-08 02:00:00
2022-06-09,2,2022,5.29,41.28,24.1,34.62,450.0,2.13,10.54,31.61,13.92,1.027,6.9,2022-06-09 02:00:00
2022-06-10,2,2022,5.0,42.65,22.41,34.94,433.0,2.01,13.26,30.9,15.83,0.982,6.9,2022-06-10 02:00:00
2022-06-11,2,2022,7.06,42.65,22.79,34.56,446.0,2.06,12.05,30.22,14.06,1.0,6.9,2022-06-11 02:00:00
2022-06-12,2,2022,8.54,43.88,21.43,34.69,448.0,2.08,13.3,29.46,12.42,0.989,6.6,2022-06-12 02:00:00
2022-06-13,2,2022,9.71,42.19,22.42,35.39,445.0,2.31,12.03,31.27,13.9,0.943,6.9,2022-06-13 02:00:00
2022-06-14,2,2022,8.84,38.07,22.38,39.55,455.0,2.0,10.0,31.57,13.85,0.908,7.0,2022-06-14 02:00:00
2022-06-15,2,2022,10.38,38.31,22.3,39.39,454.0,2.23,12.06,29.89,13.92,0.94,6.8,2022-06-15 02:00:00
2022-06-16,2,2022,8.94,42.74,25.27,31.99,454.0,1.92,11.21,32.42,13.3,0.951,6.8,2022-06-16 02:00:00
2022-06-17,2,2022,6.64,41.43,25.94,32.63,460.0,2.06,13.0,30.51,13.62,0.957,6.7,2022-06-17 02:00:00
2022-06-18,2,2022,14.56,39.91,24.1,35.99,456.0,2.08,10.6,31.07,14.47,0.975,6.9,2022-06-18 02:00:00
2022-06-19,2,2022,13.14,42.67,22.6,34.73,434.0,2.16,14.47,30.2,15.41,0.93,6.9,2022-06-19 02:00:00
2022-06-20,2,2022,10.36,40.82,23.73,35.45,436.0,2.11,12.31,30.83,13.21,0.975,6.9,2022-06-20 02:00:00
2022-06-21,2,2022,9.7,41.22,23.62,35.16,457.0,2.06,10.95,31.2,14.46,0.945,6.8,2022-06-21 02:00:00
2022-06-22,2,2022,5.66,43.22,23.69,33.09,456.0,2.17,13.02,30.44,13.59,0.967,7.0,2022-06-22 02:00:00
2022-06-23,2,2022,5.81,47.47,22.43,30.1,455.0,2.22,12.21,31.28,12.83,0.992,6.7,2022-06-23 02:00:00
2022-06-24,2,2022,6.2,39.72,25.81,34.47,427.0,2.17,12.89,31.73,14.98,0.956,6.8,2022-06-24 02:00:00
2022-06-25,2,2022,5.0,41.25,21.84,36.91,450.0,2.02,14.11,30.15,14.25,1.005,6.8,2022-06-25 02:00:00
2022-06-26,2,2022,5.91,40.52,22.88,36.6,453.0,2.48,11.86,31.27,13.79,1.01,6.8,2022-06-26 02:00:00
2022-06-27,2,2022,5.0,42.52,21.35,36.13,450.0,2.1,12.48,32.78,14.47,1.052,6.9,2022-06-27 02:00:00
2022-06-28,2,2022,5.42,41.06,23.2,35.74,443.0,2.25,10.59,32.98,14.42,1.019,6.7,2022-06-28 02:00:00
2022-06-29,2,2022,5.72,42.5,22.71,34.79,456.0,2.02,13.03,30.69,13.27,0.886,7.1,2022-06-29 02:00:00
2022-06-30,2,2022,6.68,38.84,24.31,36.85,441.0,2.01,11.56,31.83,13.76,0.896,6.8,2022-06-30 02:00:00
2022-07-01,2,2022,5.0,39.91,25.94,34.15,464.0,2.18,10.57,30.62,14.22,0.923,6.8,2022-07-01 02:00:00
2022-07-02,2,2022,5.0,40.69,23.64,35.67,451.0,2.22,9.81,31.17,14.67,0.952,6.9,2022-07-02 02:00:00
2022-07-03,2,2022,5.0,39.57,23.94,36.49,443.0,2.53,13.43,30.67,13.2,0.948,6.9,2022-07-03 02:00:00
2022-07-04,2,2022,5.02,42.05,24.4,33.55,463.0,1.91,11.84,31.43,14.59,1.039,6.9,2022-07-04 02:00:00
2022-07-05,2,2022,5.0,42.88,19.44,37.68,460.0,2.1,14.39,29.36,13.79,1.02,6.8,2022-07-05 02:00:00
2022-07-06,2,2022,5.76,39.45,22.45,38.1,437.0,2.36,12.96,29.74,13.1,1.003,6.9,2022-07-06 02:00:00
2022-07-07,2,2022,5.92,41.15,24.38,34.47,445.0,2.2,10.85,29.4,13.29,0.955,6.9,2022-07-07 02:00:00
2022-07-08,2,2022,5.56,42.39,22.66,34.95,448.0,2.04,13.65,32.18,13.25,0.957,6.9,2022-07-08 02:00:00
2022-07-09,2,2022,5.44,42.31,24.38,33.31,434.0,2.34,14.56,32.05,14.31,1.012,6.8,2022-07-09 02:00:00
2022-07-10,2,2022,5.0,44.44,26.45,29.11,453.0,2.27,12.4,30.54,14.27,0.969,6.9,2022-07-10 02:00:00
2022-07-11,2,2022,6.05,41.57,24.27,34.16,462.0,2.34,12.56,30.65,13.89,1.077,6.8,2022-07-11 02:00:00
2022-07-12,2,2022,5.46,44.57,21.78,33.65,451.0,2.31,12.1,29.04,13.96,0.986,6.7,2022-07-12 02:00:00
2022-07-13,2,2022,6.73,42.06,23.38,34.56,449.0,2.2,11.28,30.87,14.4,0.98,6.8,2022-07-13 02:00:00
2022-07-14,2,2022,5.0,42.58,22.85,34.57,460.0,2.41,12.86,30.6,13.72,1.019,6.7,2022-07-14 02:00:00
2022-07-15,2,2022,5.44,41.17,21.73,37.1,449.0,2.38,10.98,31.61,14.19,0.92,7.0,2022-07-15 02:00:00
2022-07-16,2,2022,5.0,43.32,25.92,30.76,449.0,2.28,13.12,33.64,14.01,0.916,6.9,2022-07-16 02:00:00
2022-07-17,2,2022,5.48,41.8,23.98,34.22,432.0,2.31,11.14,31.96,14.17,1.071,6.8,2022-07-17 02:00:00
2022-07-18,2,2022,5.0,42.07,25.29,32.64,454.0,2.15,11.99,30.16,14.89,0.99,6.9,2022-07-18 02:00:00
2022-07-19,2,2022,5.47,40.96,25.61,33.43,446.0,1.98,14.14,30.08,13.84,0.961,6.8,2022-07-19 02:00:00
2022-07-20,2,2022,5.0,41.9,23.75,34.35,437.0,1.74,12.56,31.71,15.05,0.956,7.0,2022-07-20 02:00:00
2022-07-21,2,2022,5.0,41.94,23.95,34.11,448.0,2.34,11.79,30.33,13.84,1.021,6.7,2022-07-21 02:00:00
2022-07-22,2,2022,6.49,42.7,23.75,33.55,455.0,2.02,13.39,31.27,13.7,0.926,6.8,2022-07-22 02:00:00
2022-07-23,2,2022,5.33,41.52,24.33,34.15,466.0,2.54,13.13,31.7,13.99,1.026,6.9,2022-07-23 02:00:00
2022-07-24,2,2022,5.0,41.85,24.18,33.97,452.0,2.32,12.05,33.68,13.53,0.962,6.7,2022-07-24 02:00:00
2022-07-25,2,2022,5.0,45.01,24.47,30.52,455.0,2.44,12.32,32.52,14.09,1.088,6.9,2022-07-25 02:00:00
2022-07-26,2,2022,5.0,40.04,24.06,35.9,459.0,2.18,14.3,31.13,14.03,0.977,6.8,2022-07-26 02:00:00
2022-07-27,2,2022,5.21,42.33,25.35,32.32,454.0,2.45,13.09,30.08,14.1,0.951,6.9,2022-07-27 02:00:00
2022-07-28,2,2022,6.56,44.8,22.97,32.23,436.0,2.14,11.62,30.65,13.36,1.023,6.8,2022-07-28 02:00:00
2022-07-29,2,2022,6.8,40.02,25.03,34.95,470.0,2.03,13.1,29.24,14.41,1.007,7.0,2022-07-29 02:00:00
2022-07-30,2,2022,5.0,40.34,22.74,36.92,465.0,2.31,11.62,33.01,13.09,1.028,6.9,2022-07-30 02:00:00
2022-07-31,2,2022,6.01,42.31,23.26,34.43,451.0,2.43,10.41,31.58,16.02,0.963,6.8,2022-07-31 02:00:00
2022-08-01,2,2022,5.26,39.11,25.05,35.84,451.0,2.42,13.62,31.28,14.34,1.044,6.9,2022-08-01 02:00:00
2022-08-02,2,2022,5.67,38.83,26.44,34.73,451.0,1.76,10.62,32.26,14.84,0.993,6.9,2022-08-02 02:00:00
2022-08-03,2,2022,5.0,43.26,23.53,33.21,458.0,2.24,11.54,33.8,13.66,0.98,6.8,2022-08-03 02:00:00
2022-08-04,2,2022,7.03,37.72,21.12,41.16,468.0,1.97,9.14,32.5,14.86,0.944,7.0,2022-08-04 02:00:00
2022-08-05,2,2022,8.45,42.4,21.89,35.71,466.0,1.92,12.29,31.05,12.44,1.095,6.8,2022-08-05 02:00:00
2022-08-06,2,2022,6.6,46.16,23.83,30.01,475.0,2.39,11.0,30.5,14.2,1.065,6.9,2022-08-06 02:00:00
2022-08-07,2,2022,5.0,45.07,25.2,29.73,458.0,2.01,13.97,30.52,13.44,1.077,6.8,2022-08-07 02:00:00
2022-08-08,2,2022,5.0,40.61,21.5,37.89,466.0,2.16,12.03,30.01,15.25,0.96,6.9,2022-08-08 02:00:00
2022-08-09,2,2022,5.0,42.83,24.27,32.9,448.0,2.04,12.52,30.06,13.11,1.006,6.8,2022-08-09 02:00:00
2022-08-10,2,2022,5.06,38.93,23.54,37.53,464.0,2.31,11.12,30.26,13.05,0.974,6.9,2022-08-10 02:00:00
2022-08-11,2,2022,6.21,41.44,23.62,34.94,448.0,2.62,12.31,32.25,15.04,0.944,6.9,2022-08-11 02:00:00
2022-08-12,2,2022,5.0,43.78,23.56,32.66,458.0,2.24,12.57,30.05,14.41,1.005,7.0,2022-08-12 02:00:00
2022-08-13,2,2022,12.53,41.79,24.61,33.6,456.0,2.15,11.66,30.22,13.27,1.071,6.8,2022-08-13 02:00:00
2022-08-14,2,2022,9.69,41.89,23.66,34.45,450.0,2.16,13.11,29.57,13.53,1.052,6.9,2022-08-14 02:00:00
2022-08-15,2,2022,8.09,41.84,24.51,33.65,474.0,2.28,12.29,29.24,14.65,0.979,6.7,2022-08-15 02:00:00
2022-08-16,2,2022,8.72,40.34,24.0,35.66,452.0,2.24,12.51,29.61,15.0,0.983,6.8,2022-08-16 02:00:00
2022-08-17,2,2022,10.26,38.6,23.22,38.18,451.0,2.04,10.43,30.67,14.58,0.937,6.9,2022-08-17 02:00:00
2022-08-18,2,2022,10.75,44.26,24.04,31.7,469.0,2.3,10.1,30.41,14.84,0.956,6.8,2022-08-18 02:00:00
