time,region_id,year_id,crop_id,irrigation_id,region_name,region_country,region_latitude,region_longitude,region_elevation_m,region_area_km2,region_description,year_label,year_start_date,year_end_date,year_season,crop_name,scientific_name,crop_family,water_requirement_mm_season,growing_period_days,crop_description,irrigation_name,irrigation_efficiency_percent_dim,water_application_uniformity,irrigation_description,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_method_name,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,ndvi,ndwi,land_surface_temperature_c,lst_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,risk_level,risk_score,recommendation,factors,soil_moisture_pct,irrigation_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms_daily,solar_radiation_wm2,etc_mm,soil_water_mm,spi,crop_type,days_since_planting,created_at,updated_at
2020-05-28,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.7,24.7,NE,3.9,41.0,7.0,Low,23.1,69.0,6.18,41.04,23.66,35.3,437.0,2.28,11.51,32.74,13.62,0.919,6.7,Moderate,29.8,16.4,23.1,69.0,3.25,23.2,6.97,6.97,1.2,1.22,1.05,0.74,0.85,0.74,1.01,None,Flowering,0.8,5.57,0.901,Drip Irrigation,74.0,1.95,32.0,0.358,0.681,0.383,27.98,27.98,31.31,MODIS,60.56,6.26,3.9,7.0,5.32,0.0,19.52,0.0,571443.0,3.05,56.22,Extreme,75.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 6.0, ""temperature"": 29.8}",5.96,0.0,29.84,16.35,68.69,3.25,268.51,6.97,20.0,1.2,wheat,148,2020-05-28 01:00:00,2020-05-28 02:00:00
2020-05-29,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,29.1,W,1.1,-72.0,7.0,Low,24.6,73.0,5.46,39.85,24.19,35.96,455.0,2.14,11.88,28.85,14.82,0.88,6.7,Moderate,30.7,18.6,24.6,73.0,3.1,22.52,6.89,6.89,-0.22,-0.17,-0.27,-1.09,-0.87,-0.85,-1.07,None,Flowering,0.8,5.51,0.917,Drip Irrigation,74.0,1.93,33.2,0.295,0.688,0.267,27.21,27.21,26.74,MODIS,63.87,6.25,1.1,6.9,5.31,0.0,14.06,0.0,580856.0,5.8,15.76,Extreme,80.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 30.7}",5.0,0.0,30.69,18.58,73.18,3.1,260.63,6.89,20.0,-0.22,wheat,149,2020-05-29 01:00:00,2020-05-29 02:00:00
2020-05-30,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.7,29.7,SE,2.7,148.0,7.1,Low,22.9,64.0,5.0,40.72,26.59,32.69,429.0,2.41,10.96,30.35,14.3,0.924,6.9,Moderate,28.8,17.0,22.9,64.0,3.26,21.79,6.56,6.56,0.59,0.61,0.48,0.01,0.15,0.09,0.15,None,Flowering,0.86,5.64,0.916,Drip Irrigation,70.0,1.97,29.8,0.386,0.681,0.331,26.96,26.96,26.55,MODIS,60.34,6.39,2.7,6.6,6.11,1.0,11.22,0.0,600652.0,3.87,41.02,Extreme,78.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.3, ""soil_moisture"": 5.0, ""temperature"": 28.8}",5.01,0.0,28.75,16.97,64.17,3.26,252.25,6.56,20.0,0.59,wheat,150,2020-05-30 01:00:00,2020-05-30 02:00:00
2020-05-31,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.5,26.3,W,1.6,-40.0,7.2,Low,22.8,65.0,5.12,39.54,24.75,35.71,443.0,2.17,12.28,30.97,13.31,0.962,6.9,Moderate,28.8,16.9,22.8,65.0,2.64,20.55,6.16,6.16,0.05,0.08,-0.02,-0.63,-0.46,-0.47,-0.59,None,Flowering,0.87,5.36,0.917,Drip Irrigation,76.0,1.88,30.5,0.354,0.68,0.264,27.46,27.46,28.28,MODIS,59.76,5.63,1.6,6.2,5.3,0.0,11.84,0.0,587404.0,4.54,26.33,Extreme,79.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 5.0, ""temperature"": 28.8}",5.0,0.0,28.77,16.93,65.37,2.64,237.81,6.16,20.0,0.05,wheat,151,2020-05-31 01:00:00,2020-05-31 02:00:00
2020-06-01,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.7,18.6,SW,0.0,-100.0,7.0,Low,23.2,69.0,5.55,40.93,25.27,33.8,449.0,2.12,11.22,30.43,12.87,0.965,6.7,Moderate,30.7,15.7,23.2,69.0,2.7,22.82,6.85,6.85,-0.76,-0.71,-0.78,-1.79,-1.53,-1.46,-1.88,Abnormally Dry,Flowering,0.82,5.61,0.917,Drip Irrigation,69.0,1.96,32.6,0.336,0.695,0.192,28.23,28.23,31.51,MODIS,67.13,6.18,0.0,6.8,4.48,0.0,7.91,0.0,605617.0,6.85,0.0,Extreme,84.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.7}",5.0,0.0,30.7,15.67,68.98,2.7,264.15,6.85,20.0,-0.76,wheat,152,2020-06-01 01:00:00,2020-06-01 02:00:00
2020-06-02,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.3,17.4,N,0.7,0.0,6.9,Low,24.2,68.0,5.0,43.19,23.46,33.35,438.0,2.37,11.43,31.96,14.07,0.941,7.0,Moderate,31.3,17.2,24.2,68.0,3.41,23.01,7.04,7.04,-0.41,-0.35,-0.45,-1.36,-1.11,-1.08,-1.37,None,Flowering,0.86,6.05,0.917,Drip Irrigation,71.0,2.12,32.7,0.353,0.689,0.224,26.16,26.16,29.84,MODIS,63.97,6.25,0.7,7.0,5.65,0.0,13.08,0.0,569062.0,6.34,9.91,Extreme,84.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 5.0, ""temperature"": 31.3}",5.0,0.0,31.31,17.16,68.29,3.41,266.28,7.04,20.0,-0.41,wheat,153,2020-06-02 01:00:00,2020-06-02 02:00:00
2020-06-03,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.8,20.0,SE,0.9,29.0,7.1,Low,24.5,70.0,5.0,42.02,22.41,35.57,445.0,2.19,11.87,32.36,14.26,0.985,6.9,Moderate,30.8,18.1,24.5,70.0,3.29,21.69,6.65,6.65,-0.31,-0.24,-0.36,-1.17,-0.93,-0.93,-1.15,None,Flowering,0.9,5.99,0.917,Drip Irrigation,74.0,2.1,31.8,0.348,0.679,0.225,28.87,28.87,28.89,MODIS,59.59,5.1,0.9,6.7,5.63,1.2,8.33,0.0,608581.0,5.75,13.54,Extreme,82.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 5.0, ""temperature"": 30.8}",5.0,0.0,30.78,18.13,70.14,3.29,251.06,6.65,20.0,-0.31,wheat,154,2020-06-03 01:00:00,2020-06-03 02:00:00
2020-06-04,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.0,16.6,E,0.2,-83.0,7.2,Low,23.1,65.0,5.2,42.71,24.23,33.06,457.0,2.29,12.01,29.73,13.9,1.008,6.8,Moderate,28.0,18.2,23.1,65.0,3.05,21.0,6.34,6.34,-0.69,-0.61,-0.71,-1.62,-1.35,-1.33,-1.66,Abnormally Dry,Flowering,0.89,5.64,0.917,Drip Irrigation,75.0,1.97,28.2,0.382,0.677,0.22,27.57,27.57,27.34,MODIS,58.37,5.86,0.2,6.3,5.72,0.0,7.54,0.0,590944.0,6.18,2.39,Extreme,80.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 5.0, ""temperature"": 28.0}",5.0,0.0,27.95,18.19,64.84,3.05,243.1,6.34,20.0,-0.69,wheat,155,2020-06-04 01:00:00,2020-06-04 02:00:00
2020-06-05,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.9,22.7,SW,0.0,-100.0,7.1,Low,23.5,71.0,5.0,42.18,24.49,33.33,449.0,2.27,12.57,31.59,13.88,0.913,6.8,Moderate,29.8,17.2,23.5,71.0,2.48,22.98,6.91,6.91,-0.76,-0.69,-0.78,-1.8,-1.52,-1.47,-1.86,Abnormally Dry,Flowering,0.91,6.29,0.917,Drip Irrigation,73.0,2.2,31.0,0.321,0.648,0.177,27.8,27.8,28.07,MODIS,45.04,6.21,0.0,6.9,5.7,0.0,12.67,0.0,579857.0,6.91,0.0,Extreme,81.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 29.8}",5.0,0.0,29.78,17.2,70.79,2.48,266.02,6.91,20.0,-0.76,wheat,156,2020-06-05 01:00:00,2020-06-05 02:00:00
2020-06-06,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.6,28.2,SE,0.0,0.0,7.0,Low,23.8,75.0,5.0,44.32,24.23,31.45,437.0,2.14,12.57,31.61,13.75,0.98,6.9,Moderate,29.6,18.1,23.8,75.0,2.95,22.1,6.67,6.67,-0.76,-0.68,-0.77,-1.76,-1.48,-1.44,-1.82,Abnormally Dry,Flowering,0.84,5.61,0.917,Drip Irrigation,67.0,1.96,31.1,0.362,0.67,0.183,27.85,27.85,26.73,MODIS,55.37,6.0,0.0,6.7,5.23,0.4,9.77,0.0,603809.0,6.67,0.0,Extreme,79.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 29.6}",5.0,0.0,29.63,18.05,75.03,2.95,255.78,6.67,20.0,-0.76,wheat,157,2020-06-06 01:00:00,2020-06-06 02:00:00
2020-06-07,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.4,23.5,E,1.9,0.0,7.2,Low,23.2,67.0,6.37,41.81,25.34,32.85,446.0,2.04,13.53,29.86,13.06,1.014,7.0,Moderate,29.7,16.7,23.2,67.0,3.16,21.53,6.49,6.49,0.19,0.3,0.13,-0.5,-0.25,-0.33,-0.33,None,Flowering,0.88,5.71,0.917,Drip Irrigation,70.0,2.0,31.4,0.355,0.682,0.313,26.64,26.64,25.31,MODIS,60.86,5.78,1.9,6.5,5.66,1.7,18.32,0.0,589507.0,4.59,29.22,Extreme,80.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 5.0, ""temperature"": 29.7}",5.0,0.0,29.71,16.69,67.48,3.16,249.14,6.49,20.0,0.19,wheat,158,2020-06-07 01:00:00,2020-06-07 02:00:00
2020-06-08,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.6,24.0,N,0.0,-100.0,7.3,Low,23.8,61.0,5.0,43.03,22.86,34.11,447.0,2.21,13.99,30.99,12.84,0.893,6.8,Moderate,31.0,16.7,23.8,61.0,2.4,24.08,7.31,7.31,-0.76,-0.69,-0.77,-1.86,-1.57,-1.5,-1.92,Abnormally Dry,Flowering,0.87,6.36,0.917,Drip Irrigation,72.0,2.23,33.1,0.381,0.671,0.161,29.0,29.0,29.88,MODIS,55.58,6.57,0.0,7.3,5.89,0.0,11.34,0.0,619487.0,7.31,0.0,Extreme,89.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.0}",5.0,0.0,30.97,16.66,60.99,2.4,278.68,7.31,20.0,-0.76,wheat,159,2020-06-08 01:00:00,2020-06-08 02:00:00
2020-06-09,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,22.9,W,1.0,0.0,7.0,Low,23.3,67.0,5.0,40.52,23.17,36.31,447.0,2.23,12.7,30.98,14.76,0.958,6.8,Moderate,28.5,18.1,23.3,67.0,2.88,24.31,7.31,7.31,-0.28,-0.19,-0.31,-1.23,-0.95,-0.95,-1.18,None,Flowering,0.93,6.8,0.917,Drip Irrigation,74.0,2.38,30.1,0.321,0.692,0.212,28.31,28.31,26.2,MODIS,65.46,6.31,1.0,7.3,4.8,0.4,10.81,0.0,601213.0,6.35,13.11,Extreme,79.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 5.0, ""temperature"": 28.5}",5.0,0.0,28.52,18.05,66.69,2.88,281.38,7.31,20.0,-0.28,wheat,160,2020-06-09 01:00:00,2020-06-09 02:00:00
2020-06-10,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.1,28.5,NW,10.7,1021.0,7.0,Low,23.1,72.0,11.88,45.09,21.9,33.01,435.0,2.16,11.83,30.41,14.27,1.012,6.7,Moderate,29.5,16.8,23.1,72.0,3.35,20.89,6.28,6.28,4.63,4.44,4.13,5.3,4.98,4.58,6.0,None,Flowering,0.86,5.4,0.8,Drip Irrigation,72.0,1.89,30.4,0.363,0.617,0.6,26.71,26.71,30.93,MODIS,30.35,6.06,10.7,6.3,5.2,1.2,39.36,0.0,578176.0,-4.47,171.13,High,51.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 9.3, ""soil_moisture"": 12.0, ""temperature"": 29.5}",12.02,0.0,29.48,16.81,72.41,3.35,241.74,6.28,24.37,4.63,wheat,161,2020-06-10 01:00:00,2020-06-10 02:00:00
2020-06-11,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.2,15.5,SW,4.5,-58.0,7.1,Low,24.2,66.0,12.8,40.73,21.29,37.98,452.0,2.09,12.15,30.03,15.84,0.897,6.9,Moderate,31.2,17.3,24.2,66.0,2.28,21.44,6.54,6.54,1.52,1.46,1.3,1.22,1.22,1.1,1.45,None,Flowering,0.9,5.88,0.774,Drip Irrigation,74.0,2.06,32.9,0.333,0.668,0.384,28.62,28.62,26.47,MODIS,54.18,5.25,4.5,6.5,4.93,1.2,26.93,0.0,580293.0,2.0,69.45,High,64.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.5, ""soil_moisture"": 13.6, ""temperature"": 31.2}",13.55,0.0,31.19,17.26,66.41,2.28,248.11,6.54,22.27,1.52,wheat,162,2020-06-11 01:00:00,2020-06-11 02:00:00
2020-06-12,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,8.3,15.5,N,1.1,-76.0,6.9,Low,24.5,74.0,12.28,41.63,23.68,34.69,447.0,2.26,10.89,31.29,13.6,0.882,6.8,Moderate,31.0,18.0,24.5,74.0,2.32,23.08,7.02,7.02,-0.21,-0.15,-0.26,-1.1,-0.86,-0.85,-1.07,None,Flowering,0.82,5.76,0.8,Drip Irrigation,75.0,2.02,33.3,0.354,0.67,0.287,26.69,26.69,23.42,MODIS,55.33,6.36,1.1,7.0,5.91,0.2,9.67,0.0,602057.0,5.91,15.73,High,68.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 12.0, ""temperature"": 31.0}",12.0,0.0,31.04,17.97,73.9,2.32,267.14,7.02,20.0,-0.21,wheat,163,2020-06-12 01:00:00,2020-06-12 02:00:00
2020-06-13,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.4,18.9,S,1.3,21.0,7.0,Low,24.1,66.0,10.87,44.63,24.31,31.06,441.0,2.12,13.24,29.14,13.38,0.938,7.1,Moderate,30.6,17.6,24.1,66.0,2.6,22.91,6.97,6.97,-0.09,-0.04,-0.16,-0.94,-0.72,-0.72,-0.89,None,Flowering,0.89,6.2,0.822,Drip Irrigation,68.0,2.17,32.9,0.315,0.661,0.242,27.14,27.14,25.96,MODIS,51.19,6.15,1.3,7.0,4.87,0.2,20.38,0.0,627046.0,5.64,19.15,High,73.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 10.7, ""temperature"": 30.6}",10.67,0.0,30.57,17.55,66.25,2.6,265.19,6.97,20.0,-0.09,wheat,164,2020-06-13 01:00:00,2020-06-13 02:00:00
2020-06-14,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,27.1,NE,6.8,411.0,7.1,Low,23.2,71.0,15.26,41.36,25.59,33.05,431.0,2.09,13.26,31.31,13.09,0.923,7.0,Moderate,29.4,17.1,23.2,71.0,3.02,23.36,7.01,7.01,2.66,2.42,2.3,2.63,2.4,2.28,2.88,None,Flowering,0.91,6.38,0.765,Drip Irrigation,71.0,2.23,31.1,0.352,0.652,0.554,28.44,28.44,26.11,MODIS,46.86,6.18,6.8,7.0,5.89,0.5,27.63,0.0,565428.0,0.19,97.3,High,54.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 13.2, ""soil_moisture"": 14.1, ""temperature"": 29.4}",14.11,0.0,29.41,17.07,71.15,3.02,270.38,7.01,20.0,2.66,wheat,165,2020-06-14 01:00:00,2020-06-14 02:00:00
2020-06-15,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.9,19.0,SE,0.0,-100.0,7.1,Low,23.0,67.0,11.63,39.65,24.79,35.56,454.0,2.24,11.49,31.89,13.19,0.916,7.0,Moderate,29.8,16.1,23.0,67.0,3.3,22.41,6.74,6.74,-0.76,-0.68,-0.77,-1.77,-1.49,-1.44,-1.83,Abnormally Dry,Flowering,0.87,5.86,0.805,Drip Irrigation,69.0,2.05,32.0,0.348,0.696,0.153,28.38,28.38,24.93,MODIS,67.34,6.87,0.0,6.7,5.74,0.0,6.56,0.0,609383.0,6.74,0.0,High,71.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 11.7, ""temperature"": 29.8}",11.72,0.0,29.84,16.12,66.55,3.3,259.35,6.74,20.0,-0.76,wheat,166,2020-06-15 01:00:00,2020-06-15 02:00:00
2020-06-16,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,22.5,NW,0.0,0.0,7.0,Low,22.8,69.0,9.72,42.85,22.89,34.26,454.0,2.18,9.2,32.05,13.65,0.939,6.8,Moderate,27.9,17.8,22.8,69.0,3.1,22.85,6.83,6.83,-0.76,-0.67,-0.76,-1.78,-1.49,-1.44,-1.83,Abnormally Dry,Flowering,0.89,6.08,0.844,Drip Irrigation,67.0,2.13,29.9,0.333,0.683,0.234,27.8,27.8,24.96,MODIS,61.26,6.27,0.0,6.8,5.49,0.0,6.17,0.0,559750.0,6.83,0.0,High,70.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 9.4, ""temperature"": 27.9}",9.36,0.0,27.87,17.76,69.44,3.1,264.49,6.83,20.0,-0.76,wheat,167,2020-06-16 01:00:00,2020-06-16 02:00:00
2020-06-17,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.1,23.5,NW,4.4,0.0,7.0,Low,24.6,69.0,10.15,42.16,21.77,36.07,451.0,2.22,12.58,30.89,14.8,0.915,6.9,Moderate,31.1,18.1,24.6,69.0,2.53,20.63,6.33,6.33,1.45,1.46,1.22,1.16,1.23,1.03,1.46,None,Flowering,0.9,5.7,0.819,Drip Irrigation,68.0,2.0,32.1,0.367,0.673,0.354,28.63,28.63,29.08,MODIS,56.64,5.63,4.4,6.3,5.24,1.8,23.24,0.0,549815.0,1.92,69.6,High,68.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.6, ""soil_moisture"": 10.8, ""temperature"": 31.1}",10.83,0.0,31.1,18.1,68.66,2.53,238.79,6.33,20.0,1.45,wheat,168,2020-06-17 01:00:00,2020-06-17 02:00:00
2020-06-18,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,13.9,20.5,SW,2.0,-55.0,7.0,Low,23.7,63.0,10.92,41.0,23.52,35.48,452.0,2.16,13.29,31.44,14.92,0.967,6.9,Moderate,30.3,17.2,23.7,63.0,3.85,22.37,6.85,6.85,0.24,0.28,0.14,-0.49,-0.3,-0.34,-0.39,None,Flowering,0.82,5.62,0.831,Drip Irrigation,74.0,1.97,31.2,0.333,0.636,0.325,27.25,27.25,25.38,MODIS,38.95,6.19,2.0,6.8,5.05,0.7,19.54,0.0,604620.0,4.85,29.25,High,74.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 10.1, ""temperature"": 30.3}",10.12,0.0,30.26,17.24,62.87,3.85,258.86,6.85,20.0,0.24,wheat,169,2020-06-18 01:00:00,2020-06-18 02:00:00
2020-06-19,2,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.0,20.8,NW,0.5,-77.0,7.0,Low,23.5,65.0,7.02,40.93,24.95,34.12,457.0,2.29,11.39,30.35,14.45,0.936,6.7,Moderate,30.9,16.2,23.5,65.0,3.35,21.37,6.5,6.5,-0.53,-0.47,-0.56,-1.44,-1.2,-1.16,-1.47,Abnormally Dry,Flowering,0.92,5.98,0.864,Drip Irrigation,73.0,2.09,33.1,0.35,0.678,0.237,27.75,27.75,27.71,MODIS,59.17,5.91,0.5,6.5,5.58,0.0,9.61,0.0,563133.0,6.05,6.97,Extreme,80.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 8.1, ""temperature"": 30.9}",8.14,0.0,30.86,16.21,65.13,3.35,247.37,6.5,20.0,-0.53,wheat,170,2020-06-19 01:00:00,2020-06-19 02:00:00
